
7.9 48.53 0
7.88 48.37 0
7.73 48.2 0
7.7 48.07 0
7.74 48.04 0
7.64 47.72 0
7.71 47.62 0
7.53 47.48 0
7.32 47.48 0
7.32 47.52 0
7.12 47.53 0
7.02 47.39 0
7.09 47.38 0
7.14 47.34 0
7.06 47.32 0
6.83 47.1 0
6.82 47.07 0
6.56 46.96 0
6.58 46.82 0
6.26 46.63 0
6.22 46.5 0
6.25 46.43 0
6.25 46.29 0
6.14 46.19 0
6.31 46.14 0
6.69 46.44 0
6.97 46.5 0
7.11 46.14 0
7.15 45.95 0
6.87 45.82 0
7.11 45.66 0
7.12 45.53 0
7.32 45.44 0
7.23 45.32 0
6.98 45.16 0
6.9 45.21 0
6.71 45.13 0
6.86 44.97 0
7.14 44.88 0
7.2 44.73 0
7.12 44.73 0
6.98 44.56 0
7.07 44.36 0
7.41 44.19 0
7.79 44.22 0
7.82 44.09 0
7.75 43.88 0
7.6 43.78 0
7.5 43.68 0
7.12 43.46 0
6.72 43.16 0
6.53 43.12 0
6.39 43.1 0
6.03 43.03 0
5.85 43.05 0
5.63 43.12 0
5.25 43.34 0
5.11 43.38 0
4.95 43.37 0
4.85 43.33 0
4.62 43.36 0
4.28 43.5 0
4.01 43.48 0
3.68 43.32 0
3.52 43.21 0
3.27 42.96 0
3.2 42.78 0
3.24 42.55 0
3.29 42.38 0
3.14 42.42 0
2.8 42.36 0
2.78 42.3 0
2.56 42.31 0
2.37 42.39 0
2.19 42.32 0
2.07 42.33 0
2.06 42.39 0
1.91 42.44 0
1.82 42.42 0
1.65 42.39 0
1.56 42.42 0
1.55 42.55 0
1.51 42.65 0
0.94 42.78 0
0.78 42.78 0
0.79 42.64 0
0.55 42.65 0
0.39 42.62 0
0.38 42.67 0
0.03 42.66 0
0 42.71 0

359.99 42.73 0
359.8 42.8 0
359.74 42.76 0
359.62 42.78 0
359.6 42.74 0
359.37 42.92 0
359.3 42.89 0
358.81 43.04 0
358.76 43 0
358.69 43.01 0
358.65 43.06 0
358.74 43.17 0
358.72 43.22 0
358.51 43.21 0
358.29 43.32 0

126.53 37.67 0
126.63 37.75 0
126.76 37.87 0
127.05 38.2 0
127.19 38.27 0
127.46 38.26 0
127.72 38.23 0
127.95 38.19 0
128.09 38.24 0
128.34 38.55 0
128.65 38.27 0
129.18 37.54 0
129.33 37.32 0
129.45 37.02 0
129.45 36.68 0
129.43 36.26 0
129.38 35.97 0
129.44 35.92 0
129.67 35.94 0
129.61 35.75 0
129.48 35.52 0
129.26 35.18 0
129.12 35.04 0
129.01 35.02 0
128.75 35.12 0
128.64 35.07 0
128.36 34.81 0
128.17 34.85 0
128.04 34.95 0
127.79 34.91 0
127.56 34.82 0
127.02 34.44 0
126.82 34.42 0
126.61 34.28 0
126.58 34.53 0
126.56 34.68 0
126.49 35 0
126.42 35.18 0
126.5 35.38 0
126.72 35.59 0
126.72 35.75 0
126.83 35.94 0
126.81 36 0
126.64 36.14 0
126.59 36.28 0
126.6 36.49 0
126.56 36.64 0
126.43 36.7 0
126.16 36.73 0
126.45 36.92 0
126.59 36.97 0
126.88 36.85 0
127 36.96 0
126.99 37.09 0
126.64 37.49 0
126.59 37.63 0
126.53 37.67 0

33.98 35.22 0
33.97 35.14 0
34.12 34.97 0
33.99 34.97 0
33.93 34.92 0
33.88 34.95 0
33.74 34.96 0
33.68 34.81 0
33.33 34.69 0
33.16 34.67 0
33.11 34.65 0
33.11 34.55 0
33.02 34.55 0
32.98 34.64 0
32.8 34.63 0
32.56 34.69 0
32.47 34.73 0
32.47 34.83 0
32.4 34.87 0
32.34 35.05 0
32.38 35.07 0
32.43 35.03 0
32.5 35.03 0
32.68 35.16 0
32.8 35.17 0
32.94 35.13 0
32.98 35.16 0
33.02 35.29 0
32.99 35.37 0
33.28 35.33 0
33.57 35.32 0
33.74 35.34 0
34.11 35.45 0
34.42 35.59 0
34.66 35.66 0
34.44 35.52 0
34.25 35.42 0
33.98 35.22 0

136.92 37.28 0
137.01 37.32 0
137.51 37.44 0
137.53 37.29 0
137.32 37.16 0
137.21 37.05 0
137.18 36.85 0
137.24 36.68 0
137.37 36.66 0
137.47 36.71 0
137.66 36.87 0
137.77 36.9 0
138.52 37.22 0
138.69 37.31 0
138.9 37.46 0
139.05 37.75 0
139.4 37.93 0
139.55 38.08 0
139.64 38.2 0
139.7 38.43 0
139.94 38.69 0
139.94 38.76 0
140.09 39.01 0
140.17 39.22 0
140.23 39.5 0
140.21 39.71 0
140.06 39.79 0
140 39.9 0
140.11 40 0
140.18 40.13 0
140.11 40.59 0
140.36 40.74 0
140.44 40.85 0
140.59 41 0
140.67 41 0
140.77 40.84 0
140.86 40.74 0
140.99 40.76 0
141.35 40.88 0
141.28 41.11 0
141.14 41.13 0
140.97 41.27 0
141.29 41.45 0
141.48 41.38 0
141.64 41.28 0
141.65 41.19 0
141.64 40.8 0
141.67 40.53 0
141.76 40.47 0
141.87 40.33 0
142.2 39.68 0
142.2 39.46 0
142.09 39.14 0
141.77 38.8 0
141.67 38.6 0
141.7 38.43 0
141.63 38.4 0
141.3 38.27 0
141.22 38.22 0
141.15 38.13 0
141.07 37.93 0
141.08 37.75 0
141.12 37.64 0
141.18 37.28 0
141.16 36.97 0
140.85 36.63 0
140.75 36.3 0
140.75 35.98 0
140.84 35.85 0
141.03 35.69 0
140.76 35.55 0
140.67 35.5 0
140.59 35.42 0
140.52 35.05 0
140.03 34.85 0
139.99 34.97 0
140.12 35.27 0
140.2 35.51 0
140.11 35.57 0
139.88 35.46 0
139.62 35.18 0
139.41 35.18 0
139.25 35.04 0
139.22 34.7 0
139.06 34.58 0
138.98 34.59 0
138.95 34.66 0
138.95 34.93 0
138.88 35 0
138.79 34.99 0
138.65 34.91 0
138.49 34.78 0
138.35 34.54 0
137.96 34.56 0
137.73 34.54 0
137.45 34.49 0
137.24 34.74 0
136.93 34.89 0
136.82 34.77 0
136.79 34.69 0
136.71 34.53 0
136.72 34.5 0
136.91 34.42 0
137.1 34.27 0
136.97 34.18 0
136.59 34.12 0
136.4 34.02 0
136.19 33.74 0
135.95 33.35 0
135.64 33.52 0
135.39 33.61 0
135.26 33.7 0
135.26 33.78 0
135.17 34.15 0
135.21 34.22 0
135.44 34.36 0
135.52 34.48 0
135.49 34.61 0
135.4 34.63 0
135.13 34.55 0
134.98 34.56 0
134.63 34.64 0
134.41 34.58 0
134.22 34.48 0
134.02 34.4 0
133.9 34.44 0
133.79 34.45 0
133.05 34.28 0
132.68 34.14 0
132.59 34.28 0
132.38 34.3 0
132.2 34.1 0
132.19 33.82 0
131.85 33.92 0
131.59 33.95 0
131.1 33.92 0
130.98 33.98 0
131.01 34.13 0
131.09 34.26 0
131.31 34.25 0
131.53 34.3 0
131.87 34.51 0
132.86 35.39 0
132.99 35.4 0
133.18 35.46 0
133.2 35.27 0
133.43 35.32 0
134 35.44 0
134.42 35.47 0
134.95 35.54 0
135.36 35.66 0
135.39 35.45 0
135.56 35.33 0
135.63 35.37 0
135.93 35.46 0
136.13 35.62 0
136.13 35.77 0
136.18 35.98 0
136.39 36.21 0
136.7 36.48 0
136.87 36.68 0
136.84 37.18 0
136.92 37.28 0

132.9 32.56 0
132.77 32.65 0
132.67 32.77 0
132.62 32.94 0
132.54 33.12 0
132.32 33.36 0
132.65 33.53 0
132.78 33.65 0
132.98 33.92 0
133.17 33.81 0
133.44 33.81 0
133.66 33.9 0
133.8 34.05 0
134 34.19 0
134.21 34.2 0
134.35 34.13 0
134.74 34.02 0
134.81 33.91 0
134.76 33.85 0
134.72 33.66 0
134.59 33.55 0
134.2 33.16 0
134.12 33.26 0
133.93 33.39 0
133.72 33.41 0
133.44 33.31 0
133.35 33.23 0
133.24 33.01 0
133.17 32.78 0
133.1 32.68 0
132.9 32.56 0

130.94 30.9 0
130.78 30.92 0
130.75 30.98 0
130.87 31.22 0
130.93 31.49 0
130.78 31.54 0
130.67 31.45 0
130.6 31.24 0
130.43 31.04 0
130.28 31.13 0
130.26 31.23 0
130.4 31.44 0
130.42 31.57 0
130.26 31.98 0
130.33 32.03 0
130.64 32.3 0
130.68 32.36 0
130.7 32.57 0
130.46 32.92 0
130.31 32.94 0
130.23 32.82 0
130.04 32.6 0
129.93 32.65 0
129.83 32.88 0
129.66 33 0
129.54 33.16 0
129.73 33.31 0
130.06 33.27 0
130.37 33.35 0
130.52 33.56 0
130.63 33.69 0
130.84 33.71 0
131.06 33.69 0
131.17 33.52 0
131.29 33.44 0
131.48 33.4 0
131.77 33.5 0
131.87 33.32 0
131.61 33.12 0
131.79 33.02 0
131.99 32.82 0
132.03 32.71 0
131.76 32.44 0
131.65 32.26 0
131.61 32.09 0
131.57 31.82 0
131.52 31.52 0
131.41 31.36 0
131.32 31.32 0
131.25 31.29 0
131.16 31.21 0
130.94 30.9 0

140.31 41.29 0
140.21 41.39 0
140.18 41.52 0
140.32 41.8 0
140.3 41.96 0
140.05 42.05 0
139.98 42.12 0
139.91 42.49 0
140.17 42.66 0
140.41 42.74 0
140.7 42.91 0
140.72 43.07 0
140.57 43.2 0
140.7 43.33 0
140.8 43.34 0
141.1 43.15 0
141.26 43.11 0
141.5 43.2 0
141.5 43.73 0
141.71 43.82 0
141.91 43.93 0
141.94 44.26 0
141.94 44.64 0
141.77 44.98 0
141.72 45.19 0
141.8 45.29 0
142.07 45.45 0
142.1 45.42 0
142.33 45.22 0
142.74 44.85 0
143.22 44.48 0
143.71 44.17 0
143.99 44.04 0
144.23 43.96 0
144.69 43.87 0
144.81 43.85 0
144.95 43.89 0
145.34 44.19 0
145.55 44.26 0
145.55 44.21 0
145.41 44.05 0
145.26 43.8 0
145.35 43.61 0
145.56 43.34 0
145.65 43.18 0
145.39 43.06 0
145.19 42.95 0
144.95 42.88 0
144.79 42.87 0
144.57 42.96 0
144.37 42.95 0
144.2 42.89 0
144.05 42.79 0
143.71 42.43 0
143.53 42.21 0
143.41 41.94 0
143.23 41.97 0
143.04 42.08 0
142.13 42.51 0
141.92 42.55 0
141.6 42.53 0
141.13 42.27 0
141.06 42.4 0
140.89 42.56 0
140.74 42.55 0
140.62 42.5 0
140.42 42.38 0
140.44 42.24 0
140.97 42.02 0
141.22 41.88 0
141.35 41.76 0
141.18 41.66 0
141.04 41.65 0
140.9 41.71 0
140.79 41.69 0
140.64 41.55 0
140.47 41.34 0
140.31 41.29 0

89 27.19 0
89.56 27.89 0
89.84 28.13 0
89.99 28.24 0
90.06 28.28 0
90.25 28.29 0
90.39 28.16 0
90.6 28.07 0
91.35 28.04 0
91.52 28.03 0
91.66 27.93 0
91.81 27.65 0
91.77 27.58 0
91.79 27.48 0
91.94 27.34 0
92.08 27.31 0
92.2 27.21 0
92.2 27.08 0
92.11 26.82 0
91.83 26.79 0
91.36 26.76 0
90.8 26.79 0
90.65 26.85 0
90.52 26.87 0
90.28 26.73 0
90.03 26.7 0
89.99 26.71 0
89.6 26.8 0
89.35 26.84 0
89.07 26.92 0
88.96 27.14 0
89 27.19 0

343.19 21.33 0
343.23 21.61 0
343.4 22 0
343.64 22.25 0
343.86 22.5 0
343.97 22.73 0
344.49 23.89 0
344.6 23.99 0
345.23 24.52 0
345.39 24.74 0
345.41 25.16 0
345.55 25.65 0
345.84 26.13 0
346.02 26.28 0
346.2 26.37 0
346.58 26.6 0
346.74 26.83 0
346.89 27.18 0
347.09 27.56 0
347.82 27.58 0
348.95 27.58 0
350.15 27.58 0
350.93 27.58 0
351.57 27.58 0
351.58 27.18 0
351.57 26.4 0
351.57 26.1 0
351.52 25.93 0
351.27 25.93 0
348.57 25.94 0
348.32 25.91 0
348.29 25.68 0
348.26 24.66 0
348.22 23.49 0
348.15 23.43 0
347.79 23.3 0
347.46 23.16 0
347.2 22.97 0
347.09 22.8 0
347.09 22.48 0
347.16 21.79 0
347.18 21.29 0
347.09 21.3 0
346.76 21.29 0
345.68 21.3 0
343.41 21.32 0
343.19 21.33 0

51.49 24.42 0
51.32 24.41 0
51.17 24.45 0
51.16 24.72 0
51.09 24.92 0
51.05 25.28 0
51.13 25.55 0
51.21 25.6 0
51.19 25.68 0
51.27 25.96 0
51.42 26.08 0
51.56 26.04 0
51.59 25.9 0
