hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  0.9917   10.69500 -167.06500   27.9779  124.6535   25.66400    0.00000
  1.0000   10.90400 -167.06700   28.0768  124.6769   25.51900    0.00613
  1.0083   11.11400 -167.07001   28.1746  124.7003   25.31100    0.00323
  1.0167   11.32400 -167.07300   28.2710  124.7235   25.00700    0.01975
  1.0250   11.53400 -167.07500   28.3659  124.7461   24.91700    0.03251
  1.0333   11.74500 -167.07700   28.4599  124.7685   24.56400    0.04895
  1.0417   11.95600 -167.07800   28.5525  124.7905   24.25600    0.03453
  1.0500   12.16800 -167.07899   28.6442  124.8123   23.86000    0.03511
  1.0583   12.38000 -167.07899   28.7345  124.8336   23.59900    0.03386
  1.0667   12.59200 -167.07800   28.8235  124.8545   23.26600    0.04100
  1.0750   12.80400 -167.07800   28.9111  124.8753   22.94900    0.03064
  1.0833   13.01700 -167.07600   28.9979  124.8955   22.61900    0.01429
  1.0917   13.23000 -167.07401   29.0834  124.9155   22.22700   -0.00547
  1.1000   13.44400 -167.07201   29.1680  124.9353   21.87000   -0.02207
  1.1083   13.65800 -167.06900   29.2514  124.9547   21.55100   -0.03340
  1.1167   13.87200 -167.06599   29.3336  124.9739   21.18500   -0.03675
  1.1250   14.08600 -167.06200   29.4145  124.9926   20.87700   -0.04255
  1.1333   14.30100 -167.05701   29.4947  125.0111   20.54100   -0.04199
  1.1417   14.51600 -167.05200   29.5737  125.0293   20.22600   -0.02311
  1.1500   14.73200 -167.04700   29.6518  125.0473   20.07300   -0.00595
  1.1583   14.94700 -167.04100   29.7285  125.0649   19.72800    0.02308
  1.1667   15.16300 -167.03500   29.8044  125.0823   19.52300    0.02270
  1.1750   15.38000 -167.02901   29.8796  125.0996   19.15500    0.01977
  1.1833   15.59700 -167.02400   29.9536  125.1168   18.81500   -0.00949
  1.1917   15.81500 -167.01700   30.0269  125.1336   18.43500   -0.03808
  1.2000   16.03200 -167.01100   30.0988  125.1502   18.10100   -0.06514
  1.2083   16.25100 -167.00301   30.1703  125.1665   17.79900   -0.08792
  1.2167   16.46900 -166.99500   30.2405  125.1825   17.47400   -0.09053
  1.2250   16.68800 -166.98700   30.3100  125.1984   17.31600   -0.09685
  1.2333   16.90700 -166.97800   30.3785  125.2139   17.00500   -0.08194
  1.2417   17.12600 -166.96899   30.4460  125.2292   16.85900   -0.08812
  1.2500   17.34600 -166.95900   30.5129  125.2443   16.56400   -0.07855
  1.2583   17.56600 -166.94901   30.5788  125.2592   16.39300   -0.06654
  1.2667   17.78700 -166.93800   30.6441  125.2739   16.28800   -0.05505
  1.2750   18.00700 -166.92700   30.7081  125.2883   16.02100   -0.04726
  1.2833   18.22900 -166.91499   30.7719  125.3025   15.85500   -0.05498
  1.2917   18.45000 -166.90300   30.8344  125.3165   15.66600   -0.05131
  1.3000   18.67200 -166.89000   30.8964  125.3302   15.50500   -0.04098
  1.3083   18.89400 -166.87700   30.9575  125.3438   15.40000   -0.02567
  1.3167   19.11600 -166.86301   31.0178  125.3571   15.26500   -0.00250
  1.3250   19.33800 -166.84900   31.0772  125.3702   15.16600    0.00204
  1.3333   19.56100 -166.83400   31.1361  125.3831   14.94800    0.00532
  1.3417   19.78500 -166.82100   31.1944  125.3962   14.81000    0.00667
  1.3500   20.00900 -166.80701   31.2519  125.4090   14.70200    0.01209
  1.3583   20.23300 -166.79201   31.3087  125.4215   14.51100    0.00823
  1.3667   20.45800 -166.77699   31.3649  125.4340   14.31200    0.00454
  1.3750   20.68300 -166.76100   31.4203  125.4462   14.20800   -0.00168
  1.3833   20.90800 -166.74500   31.4750  125.4582   14.00100    0.00715
  1.3917   21.13300 -166.72800   31.5290  125.4699   13.89800    0.01080
  1.4000   21.35900 -166.71100   31.5825  125.4816   13.75600    0.02098
  1.4083   21.58600 -166.69400   31.6355  125.4933   13.58700    0.01805
  1.4167   21.81200 -166.67500   31.6876  125.5045   13.40100    0.01619
  1.4250   22.03900 -166.65700   31.7392  125.5157   13.26900    0.00347
  1.4333   22.26600 -166.63800   31.7901  125.5267   13.03400   -0.00128
  1.4417   22.49400 -166.61800   31.8406  125.5376   12.90400   -0.01924
  1.4500   22.72100 -166.59801   31.8902  125.5482   12.69600   -0.02825
  1.4583   22.94900 -166.57800   31.9394  125.5588   12.52800   -0.04366
  1.4667   23.17800 -166.55701   31.9882  125.5692   12.36600   -0.04713
  1.4750   23.40600 -166.53600   32.0361  125.5795   12.23500   -0.04552
  1.4833   23.63500 -166.51401   32.0837  125.5896   12.10300   -0.03912
  1.4917   23.86400 -166.49200   32.1306  125.5996   11.97600   -0.03690
  1.5000   24.09400 -166.46899   32.1771  125.6094   11.83400   -0.03539
  1.5083   24.32400 -166.44701   32.2231  125.6192   11.71400   -0.03260
  1.5167   24.55500 -166.42500   32.2686  125.6290   11.61300   -0.02991
  1.5250   24.78600 -166.40199   32.3136  125.6386   11.48600   -0.02648
  1.5333   25.01700 -166.37900   32.3580  125.6481   11.38900   -0.03280
  1.5417   25.24800 -166.35500   32.4019  125.6573   11.25000   -0.04796
  1.5500   25.48000 -166.33000   32.4454  125.6665   11.09200   -0.06294
  1.5583   25.71300 -166.30499   32.4885  125.6756   11.01600   -0.07003
  1.5667   25.94500 -166.28000   32.5310  125.6845   10.93800   -0.06118
  1.5750   26.17800 -166.25400   32.5731  125.6933   10.88600   -0.04903
  1.5833   26.41100 -166.22800   32.6147  125.7021   10.84100   -0.04424
  1.5917   26.64400 -166.20100   32.6558  125.7106   10.73400   -0.04015
  1.6000   26.87800 -166.17400   32.6966  125.7191   10.68900   -0.04130
  1.6083   27.11200 -166.14700   32.7369  125.7276   10.62400   -0.02535
