hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  5.1417   23.32800  -58.00100   39.9865  121.0818   37.90700    0.00000
  5.1500   23.49700  -57.89000   39.9786  121.1294   37.62200   -0.00236
  5.1583   23.66600  -57.78000   39.9707  121.1765   37.13000   -0.00430
  5.1667   23.83600  -57.67000   39.9627  121.2234   36.88900   -0.01945
  5.1750   24.00500  -57.55800   39.9550  121.2697   36.58400   -0.01703
  5.1833   24.17500  -57.44700   39.9471  121.3157   36.24100   -0.02543
  5.1917   24.34500  -57.33500   39.9393  121.3613   35.98300   -0.03745
  5.2000   24.51600  -57.22500   39.9312  121.4066   35.69000   -0.04723
  5.2083   24.68600  -57.11400   39.9234  121.4513   35.40200   -0.06255
  5.2167   24.85700  -57.00400   39.9153  121.4957   35.14000   -0.06485
  5.2250   25.02900  -56.89500   39.9072  121.5398   34.94800   -0.05797
  5.2333   25.20000  -56.78600   39.8991  121.5834   34.65300   -0.05271
  5.2417   25.37200  -56.67800   39.8909  121.6266   34.39900   -0.05132
  5.2500   25.54400  -56.56900   39.8828  121.6695   34.19500   -0.03298
  5.2583   25.71600  -56.46200   39.8746  121.7119   34.01200   -0.01474
  5.2667   25.88900  -56.35500   39.8662  121.7541   33.76100    0.00024
  5.2750   26.06200  -56.24800   39.8579  121.7959   33.54300    0.00845
  5.2833   26.23600  -56.14200   39.8495  121.8374   33.32400    0.02626
  5.2917   26.40900  -56.03700   39.8411  121.8783   33.12900    0.04268
  5.3000   26.58300  -55.93200   39.8327  121.9191   32.90500    0.05160
  5.3083   26.75700  -55.82700   39.8242  121.9594   32.64200    0.05466
  5.3167   26.93200  -55.72300   39.8157  121.9995   32.41000    0.04343
  5.3250   27.10600  -55.61900   39.8072  122.0390   32.10000    0.03154
  5.3333   27.28200  -55.51600   39.7985  122.0785   31.83000    0.02259
  5.3417   27.45600  -55.41100   39.7902  122.1173   31.60700    0.01717
  5.3500   27.63200  -55.30600   39.7817  122.1561   31.30800    0.00892
  5.3583   27.80700  -55.20100   39.7734  122.1945   31.01600   -0.00074
  5.3667   27.98300  -55.09700   39.7649  122.2325   30.77900   -0.00218
  5.3750   28.15900  -54.99300   39.7564  122.2703   30.51900    0.00646
  5.3833   28.33600  -54.89000   39.7478  122.3078   30.27600    0.00345
  5.3917   28.51200  -54.78700   39.7393  122.3448   29.97400   -0.00206
  5.4000   28.68900  -54.68500   39.7307  122.3816   29.70100   -0.00931
  5.4083   28.86700  -54.58300   39.7220  122.4182   29.45000   -0.01082
  5.4167   29.04400  -54.48200   39.7134  122.4542   29.17700   -0.01594
  5.4250   29.22200  -54.38200   39.7047  122.4901   28.88500   -0.01366
  5.4333   29.40100  -54.28200   39.6959  122.5258   28.67700   -0.01936
  5.4417   29.57900  -54.18200   39.6872  122.5610   28.36700   -0.01869
  5.4500   29.75800  -54.08300   39.6784  122.5960   28.11300   -0.01817
  5.4583   29.93700  -53.98500   39.6696  122.6306   27.90400   -0.00026
  5.4667   30.11700  -53.88700   39.6608  122.6651   27.68400    0.01242
  5.4750   30.29700  -53.79000   39.6519  122.6992   27.40600    0.00989
  5.4833   30.47700  -53.69300   39.6430  122.7330   27.12400   -0.01110
  5.4917   30.65700  -53.59700   39.6341  122.7664   26.82000   -0.02101
  5.5000   30.83800  -53.50200   39.6251  122.7997   26.61500   -0.02476
  5.5083   31.01900  -53.40300   39.6164  122.8329   26.38100   -0.02160
  5.5167   31.19900  -53.30600   39.6077  122.8655   26.12500   -0.03420
  5.5250   31.38100  -53.20800   39.5989  122.8982   25.85300   -0.05572
  5.5333   31.56200  -53.11200   39.5901  122.9303   25.58800   -0.08044
  5.5417   31.74400  -53.01500   39.5813  122.9624   25.33000   -0.09076
  5.5500   31.92600  -52.92000   39.5724  122.9941   25.13600   -0.09205
  5.5583   32.10900  -52.82500   39.5635  123.0257   24.92500   -0.07783
  5.5667   32.29200  -52.73100   39.5546  123.0569   24.75800   -0.05931
  5.5750   32.47500  -52.63700   39.5456  123.0878   24.60300   -0.04134
  5.5833   32.65800  -52.54400   39.5367  123.1185   24.39900   -0.02897
  5.5917   32.84200  -52.45100   39.5278  123.1490   24.20900   -0.01205
  5.6000   33.02600  -52.35900   39.5188  123.1792   24.08000    0.00992
  5.6083   33.21000  -52.26800   39.5098  123.2091   23.90700    0.02578
  5.6167   33.39500  -52.17700   39.5007  123.2389   23.69500    0.01767
  5.6250   33.58000  -52.08700   39.4917  123.2683   23.45400    0.02106
  5.6333   33.76500  -51.99800   39.4826  123.2975   23.34000    0.02666
  5.6417   33.95100  -51.90900   39.4735  123.3266   23.13900    0.03914
  5.6500   34.13700  -51.82100   39.4643  123.3553   22.92700    0.03929
  5.6583   34.32300  -51.73400   39.4552  123.3838   22.74800    0.03270
  5.6667   34.51000  -51.64700   39.4460  123.4121   22.50900    0.02752
  5.6750   34.69600  -51.55700   39.4371  123.4402   22.30100    0.02022
  5.6833   34.88300  -51.46800   39.4281  123.4682   22.10600    0.01959
  5.6917   35.07000  -51.37900   39.4191  123.4959   21.89300    0.01295
  5.7000   35.25700  -51.29100   39.4102  123.5234   21.65300   -0.00221
  5.7083   35.44500  -51.20400   39.4011  123.5507   21.42200   -0.01184
  5.7167   35.63300  -51.11700   39.3921  123.5778   21.23500   -0.02199
  5.7250   35.82200  -51.03100   39.3830  123.6047   20.99200   -0.02090
  5.7333   36.01000  -50.94600   39.3739  123.6312   20.81000   -0.02135
  5.7417   36.19900  -50.86100   39.3648  123.6577   20.61300   -0.01854
  5.7500   36.38900  -50.77700   39.3557  123.6840   20.38400   -0.02126
  5.7583   36.57900  -50.69400   39.3465  123.7100   20.17400   -0.01950
  5.7667   36.76900  -50.61200   39.3373  123.7357   19.99800   -0.00763
  5.7750   36.95900  -50.53000   39.3282  123.7613   19.81200    0.01137
  5.7833   37.14900  -50.44900   39.3190  123.7866   19.63400    0.02026
  5.7917   37.34000  -50.36800   39.3098  123.8118   19.41400    0.03093
  5.8000   37.53200  -50.28900   39.3005  123.8368   19.24000    0.03179
  5.8083   37.72300  -50.21000   39.2913  123.8616   19.01900    0.02666
  5.8167   37.91500  -50.13200   39.2821  123.8861   18.77100    0.01850
  5.8250   38.10700  -50.05500   39.2728  123.9105   18.58400    0.00799
  5.8333   38.30000  -49.97800   39.2635  123.9347   18.35500    0.00080
  5.8417   38.49200  -49.89800   39.2545  123.9588   18.12900   -0.01880
  5.8500   38.68500  -49.81900   39.2453  123.9828   17.89100   -0.03248
  5.8583   38.87800  -49.74000   39.2362  124.0065   17.69400   -0.03786
  5.8667   39.07100  -49.66300   39.2271  124.0300   17.50900   -0.03561
  5.8750   39.26500  -49.58600   39.2179  124.0534   17.31100   -0.04263
  5.8833   39.45900  -49.51000   39.2087  124.0766   17.07800   -0.05244
  5.8917   39.65400  -49.43400   39.1995  124.0997   16.88700   -0.06166
  5.9000   39.84800  -49.36000   39.1904  124.1224   16.70100   -0.06194
  5.9083   40.04300  -49.28600   39.1812  124.1451   16.51700   -0.05313
  5.9167   40.23900  -49.21300   39.1719  124.1676   16.37600   -0.04937
  5.9250   40.43400  -49.14100   39.1627  124.1898   16.17800   -0.03866
  5.9333   40.63000  -49.06900   39.1535  124.2120   16.03600   -0.02868
  5.9417   40.82700  -48.99900   39.1441  124.2340   15.89900   -0.01967
  5.9500   41.02300  -48.92900   39.1349  124.2557   15.70300   -0.01096
  5.9583   41.22000  -48.86000   39.1256  124.2773   15.56600   -0.01140
  5.9667   41.41700  -48.79300   39.1163  124.2987   15.40200   -0.00732
  5.9750   41.61500  -48.72500   39.1070  124.3200   15.23300   -0.00712
  5.9833   41.81300  -48.65900   39.0976  124.3411   15.08600   -0.00555
  5.9917   42.01100  -48.59400   39.0883  124.3620   14.92900    0.00290
  6.0000   42.20900  -48.53000   39.0789  124.3827   14.78800    0.00626
  6.0083   42.40800  -48.46200   39.0697  124.4035   14.61700   -0.00178
  6.0167   42.60600  -48.39500   39.0606  124.4240   14.41000   -0.00558
  6.0250   42.80500  -48.32800   39.0514  124.4445   14.29100   -0.00079
  6.0333   43.00500  -48.26300   39.0421  124.4648   14.16200    0.02166
  6.0417   43.20500  -48.19900   39.0329  124.4849   14.03500    0.01804
  6.0500   43.40500  -48.13500   39.0236  124.5048   13.81300    0.01204
  6.0583   43.60500  -48.07300   39.0144  124.5246   13.68000   -0.00949
  6.0667   43.80600  -48.01100   39.0051  124.5443   13.49500   -0.03099
  6.0750   44.00700  -47.95000   38.9958  124.5638   13.27900   -0.05999
  6.0833   44.20800  -47.89100   38.9865  124.5830   13.11600   -0.07665
  6.0917   44.41000  -47.83200   38.9772  124.6023   12.98200   -0.06732
  6.1000   44.61200  -47.77400   38.9679  124.6213   12.87600   -0.04921
  6.1083   44.81400  -47.71800   38.9586  124.6402   12.75100   -0.02921
  6.1167   45.01600  -47.66200   38.9492  124.6589   12.62800   -0.01373
  6.1250   45.21900  -47.60700   38.9399  124.6775   12.50300    0.00337
  6.1333   45.42200  -47.55400   38.9305  124.6959   12.39100    0.01929
  6.1417   45.62600  -47.50100   38.9211  124.7143   12.26900    0.02990
  6.1500   45.82900  -47.45000   38.9118  124.7323   12.13100    0.02188
  6.1583   46.03300  -47.39900   38.9024  124.7504   11.95400   -0.00035
  6.1667   46.23800  -47.35000   38.8929  124.7683   11.79100   -0.02301
  6.1750   46.44200  -47.29700   38.8837  124.7861   11.66700   -0.04539
  6.1833   46.64700  -47.24500   38.8744  124.8039   11.50200   -0.05185
  6.1917   46.85200  -47.19300   38.8652  124.8216   11.40700   -0.05756
  6.2000   47.05700  -47.14300   38.8559  124.8390   11.28900   -0.05615
  6.2083   47.26200  -47.09500   38.8467  124.8563   11.15300   -0.05840
  6.2167   47.46800  -47.04700   38.8374  124.8735   11.04300   -0.06269
  6.2250   47.67500  -47.00000   38.8280  124.8907   10.91600   -0.05895
  6.2333   47.88100  -46.95500   38.8187  124.9076   10.81100   -0.03648
