hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  1.6500   21.35100  -44.26300   41.3376  121.6266    2.13900    0.00000
  1.6583   21.51100  -44.38600   41.3027  121.6529    2.11300    0.00153
  1.6667   21.67100  -44.51100   41.2681  121.6789    2.11000   -0.00792
  1.6750   21.83200  -44.63400   41.2338  121.7051    2.05400    0.00322
  1.6833   21.99300  -44.75900   41.1996  121.7308    2.10800    0.03751
  1.6917   22.15300  -44.88500   41.1659  121.7561    2.15300    0.04235
  1.7000   22.31300  -45.01200   41.1325  121.7811    1.91900    0.03181
  1.7083   22.47200  -45.14100   41.0993  121.8055    1.86300   -0.00177
  1.7167   22.63000  -45.27100   41.0666  121.8294    1.75600   -0.00416
  1.7250   22.78800  -45.40300   41.0340  121.8530    1.74000   -0.00221
  1.7333   22.94500  -45.53600   41.0017  121.8761    1.73500   -0.00144
  1.7417   23.10200  -45.67000   40.9698  121.8989    1.62300   -0.01114
  1.7500   23.25800  -45.80600   40.9381  121.9212    1.53200   -0.02846
  1.7583   23.41300  -45.94300   40.9067  121.9431    1.47700   -0.03528
  1.7667   23.56800  -46.08200   40.8755  121.9646    1.42500   -0.03006
  1.7750   23.72100  -46.22200   40.8448  121.9856    1.39700   -0.01888
  1.7833   23.87500  -46.36300   40.8142  122.0065    1.37200   -0.00312
  1.7917   24.02700  -46.50600   40.7839  122.0267    1.35000    0.02159
  1.8000   24.17900  -46.65000   40.7538  122.0467    1.38800    0.02824
  1.8083   24.33000  -46.79600   40.7240  122.0663    1.25500    0.02216
  1.8167   24.48000  -46.94300   40.6946  122.0855    1.15300    0.01087
  1.8250   24.63000  -47.09100   40.6653  122.1045    1.15900    0.01365
  1.8333   24.77900  -47.24100   40.6362  122.1230    1.11600    0.01676
  1.8417   24.93000  -47.39000   40.6072  122.1419    1.02900    0.00859
  1.8500   25.08000  -47.53900   40.5786  122.1605    0.97300   -0.01281
  1.8583   25.22900  -47.69100   40.5501  122.1786    0.85700   -0.02510
  1.8667   25.37700  -47.84300   40.5220  122.1964    0.82700   -0.03221
  1.8750   25.52500  -47.99700   40.4940  122.2140    0.80200   -0.02871
  1.8833   25.67200  -48.15300   40.4662  122.2312    0.74400   -0.03465
  1.8917   25.81800  -48.31000   40.4386  122.2481    0.65700   -0.03759
  1.9000   25.96300  -48.46900   40.4113  122.2645    0.65700   -0.03847
  1.9083   26.10800  -48.62900   40.3842  122.2808    0.62000   -0.02009
  1.9167   26.25200  -48.79000   40.3573  122.2968    0.64900   -0.01544
  1.9250   26.39400  -48.95300   40.3306  122.3122    0.57000   -0.00052
  1.9333   26.53700  -49.11700   40.3041  122.3277    0.59300    0.00642
  1.9417   26.67800  -49.28300   40.2778  122.3427    0.57900    0.01151
  1.9500   26.81800  -49.45000   40.2518  122.3573    0.49000    0.01155
