hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  0.3417   80.68400  -49.33500   37.5501  126.6504    0.03300    0.00835
  0.3500   80.66700  -47.78000   37.5592  126.6592    0.04700    0.01610
  0.3583   80.64500  -46.23100   37.5683  126.6681    0.04700    0.01501
  0.3667   80.61700  -44.69100   37.5774  126.6770    0.02600    0.00976
  0.3750   80.58300  -43.16100   37.5865  126.6859    0.02800    0.00478
  0.3833   80.54400  -41.64300   37.5955  126.6949    0.03000    0.00504
  0.3917   80.49900  -40.13900   37.6045  126.7039    0.02700   -0.00012
  0.4000   80.44900  -38.65000   37.6134  126.7130    0.01600   -0.00890
  0.4083   80.39300  -37.17700   37.6223  126.7220    0.01100   -0.02116
  0.4167   80.33200  -35.72100   37.6312  126.7312    0.00000   -0.02722
  0.4250   80.26700  -34.28400   37.6400  126.7404    0.01000   -0.03397
  0.4333   80.19600  -32.86500   37.6489  126.7496    0.00400   -0.03235
  0.4417   80.12100  -31.46800   37.6576  126.7589    0.02000   -0.03503
  0.4500   80.04000  -30.09100   37.6664  126.7682    0.02100   -0.03644
  0.4583   79.95600  -28.73600   37.6751  126.7775    0.02500   -0.04041
  0.4667   79.86700  -27.40300   37.6838  126.7869    0.04000   -0.04094
  0.4750   79.77300  -26.09200   37.6924  126.7964    0.05800   -0.03024
  0.4833   79.67600  -24.80400   37.7010  126.8059    0.10200   -0.02311
  0.4917   79.57500  -23.54000   37.7096  126.8154    0.11000   -0.02048
  0.5000   79.46900  -22.29900   37.7181  126.8250    0.11900   -0.02745
  0.5083   79.35700  -21.08700   37.7267  126.8345    0.13800   -0.03257
  0.5167   79.24100  -19.89900   37.7353  126.8440    0.15700   -0.03140
  0.5250   79.12200  -18.73400   37.7439  126.8536    0.18900   -0.02259
  0.5333   78.99900  -17.59300   37.7524  126.8633    0.23600   -0.01107
  0.5417   78.87400  -16.47600   37.7609  126.8729    0.26900    0.00364
  0.5500   78.74500  -15.38200   37.7693  126.8827    0.31400    0.00910
  0.5583   78.61300  -14.31000   37.7778  126.8924    0.33500    0.00019
  0.5667   78.47800  -13.26200   37.7862  126.9022    0.32300   -0.00679
  0.5750   78.34100  -12.23500   37.7945  126.9121    0.37600   -0.01066
  0.5833   78.20100  -11.23000   37.8029  126.9220    0.41000   -0.00991
  0.5917   78.05900  -10.24700   37.8111  126.9320    0.41800   -0.01138
  0.6000   77.91400   -9.28400   37.8194  126.9420    0.46900   -0.01122
  0.6083   77.76700   -8.34200   37.8276  126.9521    0.51000   -0.00149
  0.6167   77.61700   -7.42100   37.8358  126.9622    0.54800   -0.00713
  0.6250   77.46600   -6.51800   37.8440  126.9723    0.55000   -0.01313
  0.6333   77.31300   -5.63500   37.8521  126.9825    0.58900   -0.02700
  0.6417   77.15700   -4.77100   37.8602  126.9928    0.60400   -0.02462
  0.6500   77.00000   -3.92500   37.8683  127.0031    0.66000   -0.01751
  0.6583   76.84200   -3.09600   37.8763  127.0134    0.71700   -0.00478
  0.6667   76.68100   -2.28500   37.8843  127.0238    0.75200    0.00392
  0.6750   76.51700   -1.49900   37.8923  127.0341    0.79800    0.00282
  0.6833   76.35000   -0.72900   37.9004  127.0445    0.82500    0.00297
  0.6917   76.18200    0.02400   37.9084  127.0549    0.86300   -0.00803
  0.7000   76.01300    0.76200   37.9164  127.0654    0.87300   -0.00857
  0.7083   75.84300    1.48600   37.9243  127.0759    0.93400   -0.00556
  0.7167   75.67100    2.19500   37.9322  127.0865    0.98400    0.00082
  0.7250   75.49900    2.88900   37.9401  127.0971    1.00600    0.00598
  0.7333   75.32500    3.57000   37.9479  127.1078    1.06200    0.01095
  0.7417   75.15000    4.23800   37.9557  127.1185    1.11000    0.02155
  0.7500   74.97400    4.89300   37.9635  127.1293    1.14600    0.01809
  0.7583   74.79700    5.53600   37.9713  127.1401    1.15700    0.01099
  0.7667   74.61900    6.16700   37.9790  127.1510    1.19400    0.00820
  0.7750   74.44100    6.78600   37.9866  127.1619    1.24500    0.01002
  0.7833   74.26100    7.39300   37.9943  127.1729    1.27200    0.00681
  0.7917   74.08100    7.99000   38.0019  127.1840    1.29300   -0.00068
  0.8000   73.90000    8.57600   38.0095  127.1951    1.33100   -0.00837
  0.8083   73.71800    9.15200   38.0170  127.2062    1.35800   -0.01129
  0.8167   73.53600    9.71700   38.0245  127.2174    1.39400   -0.02010
  0.8250   73.35300   10.27300   38.0320  127.2287    1.41300   -0.01947
  0.8333   73.17000   10.82000   38.0394  127.2400    1.46800   -0.01922
  0.8417   72.98300   11.34900   38.0469  127.2512    1.50700   -0.01026
  0.8500   72.79600   11.86900   38.0544  127.2625    1.55600   -0.01392
  0.8583   72.60900   12.38000   38.0619  127.2738    1.57500   -0.01915
  0.8667   72.42100   12.88400   38.0693  127.2852    1.60900   -0.01760
  0.8750   72.23300   13.37900   38.0767  127.2967    1.68300   -0.01113
  0.8833   72.04400   13.86700   38.0840  127.3082    1.72100   -0.01112
  0.8917   71.85500   14.34700   38.0914  127.3198    1.74000   -0.01774
  0.9000   71.66500   14.82000   38.0987  127.3314    1.79700   -0.02630
  0.9083   71.47500   15.28600   38.1059  127.3431    1.83500   -0.01697
  0.9167   71.28500   15.74600   38.1131  127.3549    1.91400   -0.02079
  0.9250   71.09500   16.19800   38.1203  127.3666    1.93400   -0.01670
  0.9333   70.90400   16.64500   38.1275  127.3785    1.99900   -0.02961
  0.9417   70.71400   17.08500   38.1345  127.3904    2.02800   -0.02516
  0.9500   70.52300   17.51900   38.1416  127.4024    2.10500   -0.02636
  0.9583   70.33100   17.94700   38.1487  127.4144    2.15200   -0.01719
  0.9667   70.14000   18.37000   38.1557  127.4265    2.21400   -0.01279
  0.9750   69.94800   18.78700   38.1626  127.4386    2.27900   -0.00252
  0.9833   69.75700   19.19900   38.1695  127.4508    2.35100    0.00030
  0.9917   69.56500   19.60500   38.1764  127.4631    2.39400    0.00835
  1.0000   69.37300   20.00700   38.1833  127.4754    2.47600    0.01107
  1.0083   69.17900   20.39600   38.1902  127.4876    2.53300    0.01167
  1.0167   68.98400   20.77900   38.1972  127.5000    2.57100    0.00040
  1.0250   68.79000   21.15900   38.2041  127.5123    2.61900   -0.01622
  1.0333   68.59600   21.53400   38.2109  127.5248    2.65800   -0.02532
  1.0417   68.40100   21.90500   38.2177  127.5373    2.72000   -0.02127
  1.0500   68.20600   22.27200   38.2245  127.5499    2.80800   -0.00295
  1.0583   68.01200   22.63400   38.2313  127.5624    2.89200    0.00636
  1.0667   67.81700   22.99300   38.2380  127.5751    2.92200    0.00885
  1.0750   67.62300   23.34800   38.2446  127.5879    2.98800    0.00971
  1.0833   67.42800   23.70000   38.2513  127.6007    3.06600    0.01769
  1.0917   67.23400   24.04700   38.2579  127.6135    3.11900    0.02294
  1.1000   67.03900   24.39200   38.2644  127.6265    3.17600    0.01773
  1.1083   66.84500   24.73300   38.2709  127.6394    3.22100    0.01198
  1.1167   66.65100   25.07000   38.2774  127.6525    3.27400    0.00333
  1.1250   66.45600   25.40500   38.2839  127.6656    3.32200   -0.00162
  1.1333   66.26200   25.73600   38.2903  127.6787    3.38000   -0.01224
  1.1417   66.06800   26.06500   38.2966  127.6920    3.41200   -0.01040
  1.1500   65.87400   26.39000   38.3029  127.7053    3.49900   -0.00541
  1.1583   65.68000   26.71200   38.3092  127.7186    3.56300   -0.00103
  1.1667   65.48600   27.03200   38.3155  127.7320    3.59400    0.00021
  1.1750   65.29100   27.34200   38.3218  127.7454    3.67200   -0.00468
  1.1833   65.09500   27.64900   38.3281  127.7589    3.72000   -0.01001
  1.1917   64.90000   27.95300   38.3344  127.7723    3.75300   -0.01623
  1.2000   64.70400   28.25600   38.3407  127.7859    3.83000   -0.00766
  1.2083   64.50900   28.55500   38.3469  127.7995    3.92900   -0.00616
  1.2167   64.31400   28.85300   38.3530  127.8133    3.93900   -0.00851
  1.2250   64.11900   29.14800   38.3592  127.8270    4.00400   -0.03318
  1.2333   63.92500   29.44200   38.3652  127.8408    4.02800   -0.02987
  1.2417   63.73000   29.73300   38.3713  127.8548    4.13100   -0.01906
  1.2500   63.53600   30.02200   38.3773  127.8687    4.22400    0.00448
  1.2583   63.34100   30.30900   38.3833  127.8828    4.29300    0.01384
  1.2667   63.14700   30.59400   38.3892  127.8969    4.35200    0.01415
  1.2750   62.95300   30.87700   38.3951  127.9110    4.41700    0.01312
  1.2833   62.76000   31.15800   38.4009  127.9252    4.48500    0.00404
  1.2917   62.56600   31.43700   38.4067  127.9395    4.51500   -0.00852
  1.3000   62.37300   31.71500   38.4125  127.9539    4.56800   -0.02050
  1.3083   62.18000   31.99100   38.4182  127.9683    4.63700   -0.02067
  1.3167   61.98700   32.26500   38.4238  127.9828    4.71200   -0.00690
  1.3250   61.79500   32.53700   38.4294  127.9973    4.81000    0.00268
  1.3333   61.60200   32.80800   38.4351  128.0119    4.86100    0.00960
  1.3417   61.40800   33.07100   38.4408  128.0266    4.92300    0.01241
  1.3500   61.21400   33.33200   38.4465  128.0412    5.00700    0.02229
  1.3583   61.02100   33.59200   38.4521  128.0559    5.08500    0.01521
  1.3667   60.82700   33.85100   38.4577  128.0708    5.09100    0.01118
  1.3750   60.63400   34.10800   38.4632  128.0856    5.18800   -0.00073
  1.3833   60.44100   34.36400   38.4687  128.1006    5.24300    0.00025
  1.3917   60.24900   34.61800   38.4742  128.1156    5.29600   -0.01275
  1.4000   60.05600   34.87200   38.4796  128.1307    5.34600   -0.02986
  1.4083   59.86400   35.12400   38.4850  128.1458    5.38600   -0.03424
  1.4167   59.67200   35.37500   38.4903  128.1611    5.48200   -0.03005
  1.4250   59.48000   35.62500   38.4956  128.1764    5.56300   -0.01642
  1.4333   59.28900   35.87300   38.5008  128.1917    5.63700   -0.01320
  1.4417   59.09800   36.12100   38.5060  128.2072    5.69900   -0.01173
  1.4500   58.90700   36.36700   38.5111  128.2227    5.77800   -0.00874
  1.4583   58.71600   36.61300   38.5163  128.2383    5.86000   -0.00949
  1.4667   58.52600   36.85700   38.5213  128.2539    5.91400   -0.01318
  1.4750   58.33500   37.10000   38.5264  128.2697    5.98600   -0.01280
  1.4833   58.14600   37.34300   38.5313  128.2855    6.08700   -0.01639
  1.4917   57.95600   37.58400   38.5362  128.3013    6.13200   -0.01375
  1.5000   57.76700   37.82500   38.5411  128.3173    6.22900   -0.01633
  1.5083   57.57600   38.05800   38.5461  128.3332    6.31400   -0.01127
  1.5167   57.38500   38.29100   38.5511  128.3493    6.38700   -0.00975
  1.5250   57.19500   38.52300   38.5560  128.3653    6.47200   -0.01025
  1.5333   57.00500   38.75400   38.5609  128.3815    6.54800   -0.00592
  1.5417   56.81600   38.98400   38.5656  128.3977    6.63700    0.00259
  1.5500   56.62600   39.21400   38.5704  128.4140    6.73800    0.00548
  1.5583   56.43700   39.44300   38.5752  128.4304    6.79900    0.00428
  1.5667   56.24800   39.67100   38.5799  128.4469    6.87200    0.00782
  1.5750   56.06000   39.89800   38.5845  128.4634    6.98700    0.01535
  1.5833   55.87100   40.12500   38.5891  128.4800    7.05800    0.02690
  1.5917   55.68300   40.35100   38.5936  128.4967    7.14800    0.02269
  1.6000   55.49600   40.57700   38.5981  128.5135    7.21000    0.00457
  1.6083   55.30800   40.80100   38.6026  128.5303    7.23700   -0.00607
  1.6167   55.12100   41.02500   38.6069  128.5472    7.35200   -0.00661
  1.6250   54.93400   41.24900   38.6113  128.5643    7.44900    0.01074
  1.6333   54.74800   41.47200   38.6155  128.5813    7.53400   -0.00012
  1.6417   54.56200   41.69400   38.6198  128.5984    7.54900   -0.02066
  1.6500   54.37600   41.91600   38.6240  128.6157    7.61400   -0.04250
  1.6583   54.19000   42.13700   38.6281  128.6330    7.69800   -0.03457
  1.6667   54.00500   42.35800   38.6322  128.6504    7.82500   -0.01655
  1.6750   53.81800   42.57200   38.6364  128.6678    7.92500    0.01158
  1.6833   53.63200   42.78600   38.6406  128.6852    8.04900   -0.00106
  1.6917   53.44600   43.00000   38.6447  128.7028    8.03100   -0.00779
  1.7000   53.26000   43.21300   38.6488  128.7204    8.15600   -0.03728
  1.7083   53.07400   43.42600   38.6529  128.7382    8.19700   -0.03198
  1.7167   52.88900   43.63900   38.6568  128.7560    8.30400   -0.02230
  1.7250   52.70400   43.85100   38.6608  128.7739    8.44900   -0.00577
  1.7333   52.52000   44.06200   38.6646  128.7918    8.52200    0.01511
  1.7417   52.33500   44.27400   38.6684  128.8099    8.65100    0.00861
  1.7500   52.15100   44.48400   38.6722  128.8280    8.69300    0.01301
  1.7583   51.96800   44.69500   38.6759  128.8462    8.80200    0.00616
  1.7667   51.78400   44.90500   38.6796  128.8646    8.88600    0.00808
  1.7750   51.60100   45.11500   38.6832  128.8829    8.96700    0.00079
  1.7833   51.41900   45.32400   38.6867  128.9014    9.04600   -0.00442
  1.7917   51.23600   45.53300   38.6902  128.9199    9.14600   -0.00780
  1.8000   51.05400   45.74100   38.6936  128.9385    9.23600   -0.00543
  1.8083   50.87200   45.95000   38.6970  128.9573    9.33800   -0.00777
  1.8167   50.69100   46.15800   38.7003  128.9760    9.41900   -0.02046
  1.8250   50.50900   46.36500   38.7036  128.9950    9.47000   -0.03565
  1.8333   50.32900   46.57300   38.7068  129.0139    9.56800   -0.03607
  1.8417   50.14700   46.77500   38.7101  129.0329    9.70700   -0.02638
  1.8500   49.96500   46.97600   38.7135  129.0520    9.79900   -0.02074
  1.8583   49.78300   47.17800   38.7168  129.0712    9.88100   -0.01758
  1.8667   49.60200   47.37900   38.7199  129.0904   10.01400   -0.01363
  1.8750   49.42100   47.58000   38.7231  129.1098   10.11400   -0.00933
  1.8833   49.24000   47.78100   38.7262  129.1292   10.20200   -0.01079
  1.8917   49.06000   47.98200   38.7292  129.1488   10.31400    0.00123
  1.9000   48.88000   48.18200   38.7322  129.1684   10.46200    0.01365
  1.9083   48.70100   48.38200   38.7350  129.1880   10.55300    0.01902
  1.9167   48.52100   48.58200   38.7379  129.2079   10.63900    0.01333
  1.9250   48.34200   48.78200   38.7407  129.2277   10.74700    0.00172
  1.9333   48.16300   48.98200   38.7434  129.2478   10.81300    0.00254
  1.9417   47.98500   49.18100   38.7461  129.2678   10.94700    0.01518
  1.9500   47.80700   49.38100   38.7486  129.2879   11.10000    0.02919
  1.9583   47.62900   49.57900   38.7512  129.3082   11.17000    0.03190
  1.9667   47.45100   49.77800   38.7537  129.3286   11.25800    0.00757
  1.9750   47.27400   49.97700   38.7561  129.3490   11.30000   -0.00025
  1.9833   47.09700   50.17500   38.7585  129.3695   11.42800   -0.00848
  1.9917   46.92100   50.37400   38.7608  129.3901   11.50800    0.00642
  2.0000   46.74400   50.57200   38.7630  129.4108   11.63900    0.00931
  2.0083   46.56700   50.76500   38.7654  129.4315   11.72100    0.01614
  2.0167   46.39000   50.95800   38.7678  129.4524   11.81800    0.01692
  2.0250   46.21300   51.15100   38.7700  129.4733   11.92500    0.01850
  2.0333   46.03600   51.34500   38.7722  129.4945   12.00500    0.02099
  2.0417   45.86000   51.53800   38.7744  129.5156   12.10200    0.00503
  2.0500   45.68400   51.73000   38.7765  129.5368   12.13400   -0.00831
  2.0583   45.50900   51.92300   38.7784  129.5581   12.22800   -0.01979
  2.0667   45.33300   52.11600   38.7804  129.5796   12.33400   -0.01955
  2.0750   45.15800   52.30900   38.7823  129.6012   12.41400   -0.01127
  2.0833   44.98400   52.50100   38.7841  129.6227   12.53900   -0.00993
  2.0917   44.80900   52.69300   38.7859  129.6445   12.61800   -0.00351
  2.1000   44.63500   52.88600   38.7875  129.6664   12.72200   -0.01136
  2.1083   44.46100   53.07800   38.7892  129.6883   12.79300   -0.01254
  2.1167   44.28800   53.27000   38.7907  129.7103   12.90500   -0.01277
  2.1250   44.11400   53.46200   38.7922  129.7325   13.01500   -0.01899
  2.1333   43.94200   53.65400   38.7936  129.7546   13.06500   -0.02104
  2.1417   43.76900   53.84600   38.7949  129.7770   13.19600   -0.03060
  2.1500   43.59700   54.03700   38.7962  129.7994   13.28100   -0.03217
  2.1583   43.42500   54.22900   38.7974  129.8219   13.37200   -0.03331
  2.1667   43.25300   54.42100   38.7985  129.8446   13.51000   -0.02169
  2.1750   43.08000   54.60800   38.7999  129.8673   13.65200   -0.01139
  2.1833   42.90800   54.79500   38.8011  129.8901   13.73900    0.00422
  2.1917   42.73600   54.98300   38.8022  129.9130   13.90400    0.00310
  2.2000   42.56400   55.17000   38.8033  129.9361   13.97600   -0.00889
  2.2083   42.39200   55.35700   38.8043  129.9593   14.01900   -0.02647
  2.2167   42.22100   55.54400   38.8053  129.9825   14.16300   -0.02426
  2.2250   42.05000   55.73200   38.8061  130.0059   14.32500   -0.00434
  2.2333   41.87900   55.91900   38.8069  130.0294   14.45100    0.00946
  2.2417   41.70900   56.10600   38.8076  130.0529   14.57400    0.00934
  2.2500   41.53800   56.29300   38.8083  130.0767   14.68000    0.00373
  2.2583   41.36900   56.48000   38.8089  130.1004   14.78300   -0.00112
  2.2667   41.19900   56.66700   38.8094  130.1243   14.91300   -0.01862
  2.2750   41.03000   56.85400   38.8098  130.1483   14.96900   -0.02835
  2.2833   40.86100   57.04100   38.8102  130.1724   15.11200   -0.03989
  2.2917   40.69200   57.22800   38.8105  130.1967   15.24000   -0.03221
  2.3000   40.52400   57.41500   38.8106  130.2210   15.38300   -0.02556
  2.3083   40.35500   57.60200   38.8108  130.2455   15.52200   -0.02147
  2.3167   40.18800   57.78900   38.8108  130.2700   15.63500   -0.02201
  2.3250   40.02000   57.97600   38.8108  130.2948   15.75900   -0.02284
  2.3333   39.85300   58.16200   38.8107  130.3195   15.90300   -0.01068
  2.3417   39.68400   58.34500   38.8108  130.3445   16.07600    0.00972
  2.3500   39.51700   58.52800   38.8107  130.3694   16.24100    0.02256
  2.3583   39.34900   58.71100   38.8106  130.3946   16.35700    0.01989
  2.3667   39.18100   58.89500   38.8104  130.4200   16.47200    0.00012
  2.3750   39.01400   59.07800   38.8101  130.4454   16.56900   -0.01495
  2.3833   38.84700   59.26100   38.8098  130.4709   16.71200   -0.03084
  2.3917   38.68100   59.44400   38.8093  130.4964   16.82900   -0.03092
  2.4000   38.51500   59.62700   38.8088  130.5222   17.00300   -0.02318
  2.4083   38.34900   59.81000   38.8082  130.5480   17.18700   -0.03697
  2.4167   38.18300   59.99300   38.8076  130.5740   17.21200   -0.04346
  2.4250   38.01700   60.17700   38.8068  130.6002   17.42300   -0.05853
  2.4333   37.85200   60.36000   38.8059  130.6264   17.57100   -0.04149
  2.4417   37.68700   60.54300   38.8050  130.6528   17.74500   -0.03626
  2.4500   37.52200   60.72600   38.8040  130.6793   17.90800   -0.02113
  2.4583   37.35800   60.90900   38.8029  130.7059   18.10800   -0.01014
  2.4667   37.19400   61.09200   38.8017  130.7326   18.27100   -0.00377
  2.4750   37.03000   61.27600   38.8004  130.7595   18.42100   -0.00599
  2.4833   36.86600   61.45900   38.7991  130.7865   18.59300   -0.01080
  2.4917   36.70300   61.64200   38.7977  130.8136   18.75200   -0.00988
  2.5000   36.54000   61.82500   38.7961  130.8408   18.94300   -0.00590
  2.5083   36.37600   62.00500   38.7947  130.8682   19.13600   -0.01125
  2.5167   36.21200   62.18500   38.7933  130.8958   19.25800   -0.01619
  2.5250   36.04900   62.36400   38.7917  130.9234   19.44600   -0.03245
  2.5333   35.88600   62.54400   38.7901  130.9512   19.58600   -0.03882
  2.5417   35.72300   62.72400   38.7883  130.9792   19.75800   -0.04375
  2.5500   35.56000   62.90400   38.7865  131.0073   19.95600   -0.01826
  2.5583   35.39800   63.08400   38.7845  131.0354   20.24200    0.00080
  2.5667   35.23500   63.26400   38.7826  131.0639   20.38600    0.02514
  2.5750   35.07400   63.44500   38.7804  131.0923   20.61400    0.02520
  2.5833   34.91200   63.62500   38.7782  131.1210   20.78700    0.01751
  2.5917   34.75100   63.80500   38.7759  131.1497   20.89800   -0.00644
  2.6000   34.58900   63.98500   38.7735  131.1787   21.05600   -0.02093
  2.6083   34.42800   64.16500   38.7710  131.2078   21.28300   -0.01446
  2.6167   34.26800   64.34500   38.7684  131.2368   21.50400   -0.01213
  2.6250   34.10700   64.52600   38.7657  131.2663   21.64600   -0.02140
  2.6333   33.94700   64.70600   38.7630  131.2957   21.81800   -0.03138
  2.6417   33.78700   64.88600   38.7601  131.3254   22.02700   -0.03216
  2.6500   33.62700   65.06600   38.7571  131.3552   22.20600   -0.02814
  2.6583   33.46800   65.24600   38.7541  131.3850   22.39700   -0.01669
  2.6667   33.30900   65.42700   38.7508  131.4150   22.65400    0.00212
  2.6750   33.14900   65.60400   38.7478  131.4453   22.88100    0.01755
  2.6833   32.98900   65.78100   38.7447  131.4758   23.06800    0.01929
  2.6917   32.83000   65.95900   38.7414  131.5063   23.26200    0.01485
  2.7000   32.67000   66.13600   38.7381  131.5371   23.45800    0.00441
  2.7083   32.51100   66.31300   38.7347  131.5680   23.61200   -0.01406
  2.7167   32.35300   66.49100   38.7310  131.5989   23.76100   -0.03686
  2.7250   32.19400   66.66800   38.7274  131.6301   23.93400   -0.04249
  2.7333   32.03600   66.84600   38.7236  131.6615   24.17900   -0.01256
  2.7417   31.87800   67.02400   38.7197  131.6930   24.51600    0.00951
  2.7500   31.72000   67.20100   38.7157  131.7246   24.65400    0.02323
  2.7583   31.56200   67.37900   38.7116  131.7565   24.85500    0.02055
  2.7667   31.40500   67.55700   38.7074  131.7885   25.10900    0.01984
  2.7750   31.24800   67.73400   38.7031  131.8206   25.26000    0.00556
  2.7833   31.09100   67.91200   38.6987  131.8529   25.39600   -0.02487
  2.7917   30.93400   68.09000   38.6941  131.8855   25.56800   -0.04566
  2.8000   30.77700   68.26800   38.6895  131.9182   25.77500   -0.04394
  2.8083   30.62100   68.44500   38.6848  131.9510   26.03800   -0.03246
  2.8167   30.46500   68.62300   38.6799  131.9839   26.26800   -0.01901
  2.8250   30.30900   68.80100   38.6749  132.0171   26.48500   -0.01837
  2.8333   30.15300   68.97900   38.6698  132.0505   26.67900   -0.00823
  2.8417   29.99700   69.15400   38.6648  132.0841   26.96200   -0.00455
  2.8500   29.84100   69.32900   38.6597  132.1178   27.14700    0.00215
  2.8583   29.68500   69.50400   38.6545  132.1518   27.36100   -0.00880
  2.8667   29.52900   69.68000   38.6491  132.1860   27.55700   -0.01696
  2.8750   29.37400   69.85500   38.6436  132.2202   27.77300   -0.02196
  2.8833   29.21900   70.03000   38.6380  132.2547   28.01900   -0.02175
  2.8917   29.06400   70.20600   38.6323  132.2893   28.24800   -0.01306
  2.9000   28.90900   70.38100   38.6265  132.3242   28.51200   -0.01357
  2.9083   28.75400   70.55700   38.6205  132.3594   28.71000   -0.00959
  2.9167   28.60000   70.73200   38.6144  132.3945   28.97100   -0.02315
  2.9250   28.44500   70.90800   38.6082  132.4301   29.14400   -0.02984
  2.9333   28.29100   71.08300   38.6019  132.4657   29.38700   -0.03660
  2.9417   28.13800   71.25900   38.5953  132.5014   29.65700   -0.03098
  2.9500   27.98400   71.43400   38.5888  132.5374   29.91300   -0.02122
  2.9583   27.83000   71.61000   38.5820  132.5738   30.19100   -0.02544
  2.9667   27.67700   71.78600   38.5751  132.6101   30.39200   -0.03114
  2.9750   27.52400   71.96100   38.5682  132.6467   30.64700   -0.03554
  2.9833   27.37100   72.13700   38.5610  132.6836   30.93900   -0.03702
  2.9917   27.21800   72.31200   38.5538  132.7206   31.17300   -0.03814
  3.0000   27.06600   72.48800   38.5464  132.7578   31.44400   -0.04111
  3.0083   26.91300   72.66100   38.5391  132.7953   31.74400   -0.03508
  3.0167   26.76000   72.83400   38.5316  132.8330   32.03900   -0.03162
  3.0250   26.60700   73.00800   38.5240  132.8711   32.31300   -0.03342
  3.0333   26.45500   73.18100   38.5163  132.9091   32.59100   -0.04086
  3.0417   26.30300   73.35400   38.5084  132.9474   32.86700   -0.04960
  3.0500   26.15100   73.52800   38.5003  132.9860   33.14600   -0.05535
  3.0583   25.99900   73.70100   38.4922  133.0249   33.46200   -0.04110
  3.0667   25.84700   73.87500   38.4838  133.0640   33.87400   -0.03255
  3.0750   25.69500   74.04800   38.4754  133.1033   34.13500   -0.02779
  3.0833   25.54400   74.22200   38.4667  133.1427   34.44700   -0.04665
  3.0917   25.39300   74.39500   38.4580  133.1824   34.73500   -0.04218
  3.1000   25.24200   74.56900   38.4490  133.2224   35.15300   -0.05602
