hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  8.4250   10.18800 -119.28100   32.0637  117.0009   67.82900    0.00000
  8.4333   10.35800 -119.13400   32.1329  117.0667   66.98200   -0.00636
  8.4417   10.52800 -118.98600   32.2013  117.1318   66.30600    0.00289
  8.4500   10.69800 -118.83900   32.2686  117.1965   65.62600    0.01540
  8.4583   10.86800 -118.69000   32.3353  117.2604   64.73000    0.01260
  8.4667   11.03800 -118.54100   32.4011  117.3238   63.90800    0.00648
  8.4750   11.20800 -118.39200   32.4660  117.3867   63.18600    0.00658
  8.4833   11.37700 -118.24200   32.5299  117.4484   62.33600    0.01119
  8.4917   11.54600 -118.09200   32.5929  117.5097   61.54500    0.00006
  8.5000   11.71600 -117.94200   32.6554  117.5709   60.74900   -0.01818
  8.5083   11.88600 -117.79100   32.7171  117.6314   59.93700   -0.03725
  8.5167   12.05500 -117.63900   32.7779  117.6909   59.13800   -0.06152
  8.5250   12.22500 -117.48700   32.8381  117.7503   58.34700   -0.09425
  8.5333   12.39500 -117.33500   32.8975  117.8093   57.49900   -0.13748
  8.5417   12.56400 -117.18200   32.9560  117.8672   56.66700   -0.16932
  8.5500   12.73400 -117.02900   33.0139  117.9250   56.03600   -0.19220
  8.5583   12.90300 -116.87500   33.0710  117.9819   55.34200   -0.20020
  8.5667   13.07200 -116.72000   33.1275  118.0382   54.70700   -0.21487
  8.5750   13.24100 -116.56500   33.1832  118.0940   54.09400   -0.20480
  8.5833   13.41000 -116.41000   33.2382  118.1493   53.66900   -0.20256
  8.5917   13.57800 -116.25400   33.2923  118.2037   53.03400   -0.18281
  8.6000   13.74700 -116.09800   33.3460  118.2580   52.62000   -0.18282
  8.6083   13.91500 -115.94100   33.3989  118.3114   52.09400   -0.15072
  8.6167   14.08400 -115.78400   33.4513  118.3648   51.77000   -0.11815
  8.6250   14.25200 -115.62600   33.5029  118.4173   51.40900   -0.05807
  8.6333   14.42000 -115.46800   33.5539  118.4693   51.13100   -0.00517
  8.6417   14.58800 -115.30900   33.6043  118.5208   50.76700    0.04824
  8.6500   14.75600 -115.15000   33.6541  118.5719   50.41400    0.07874
  8.6583   14.92300 -114.99000   33.7032  118.6221   49.95700    0.11104
  8.6667   15.09100 -114.83000   33.7518  118.6723   49.58800    0.12942
  8.6750   15.25900 -114.67000   33.7998  118.7221   49.10800    0.15509
  8.6833   15.42700 -114.50900   33.8473  118.7714   48.67800    0.16616
  8.6917   15.59500 -114.34700   33.8944  118.8203   48.17900    0.17100
  8.7000   15.76300 -114.18500   33.9408  118.8687   47.61700    0.15245
  8.7083   15.93000 -114.02200   33.9866  118.9164   46.98000    0.13105
  8.7167   16.09800 -113.85900   34.0320  118.9640   46.42000    0.10677
  8.7250   16.26500 -113.69600   34.0766  119.0109   45.80400    0.07932
  8.7333   16.43300 -113.53200   34.1210  119.0577   45.11100    0.03765
  8.7417   16.60000 -113.36700   34.1647  119.1037   44.42700   -0.00271
  8.7500   16.76700 -113.20200   34.2079  119.1494   43.81200   -0.04618
  8.7583   16.93300 -113.03700   34.2505  119.1944   43.10400   -0.07337
  8.7667   17.10000 -112.87100   34.2927  119.2393   42.54700   -0.10613
  8.7750   17.26700 -112.70500   34.3345  119.2839   41.91000   -0.12290
  8.7833   17.43300 -112.53800   34.3757  119.3277   41.34800   -0.14328
  8.7917   17.59900 -112.37000   34.4165  119.3712   40.81200   -0.15876
  8.8000   17.76600 -112.20300   34.4568  119.4147   40.26600   -0.18098
  8.8083   17.93200 -112.03500   34.4967  119.4575   39.71000   -0.19862
  8.8167   18.09700 -111.86600   34.5360  119.4996   39.26700   -0.20415
  8.8250   18.26300 -111.69700   34.5750  119.5417   38.86700   -0.19032
  8.8333   18.42900 -111.52700   34.6136  119.5835   38.50600   -0.18368
  8.8417   18.59500 -111.35700   34.6517  119.6249   38.06500   -0.16691
  8.8500   18.76100 -111.18600   34.6895  119.6660   37.78200   -0.14177
  8.8583   18.92700 -111.01500   34.7269  119.7068   37.52700   -0.09933
  8.8667   19.09200 -110.84300   34.7638  119.7469   37.24500   -0.04772
  8.8750   19.25800 -110.67100   34.8003  119.7871   37.05400   -0.01000
  8.8833   19.42300 -110.49800   34.8364  119.8266   36.73200    0.03046
  8.8917   19.58900 -110.32500   34.8723  119.8662   36.49100    0.04902
  8.9000   19.75400 -110.15100   34.9076  119.9051   36.17000    0.06293
  8.9083   19.91900 -109.97700   34.9426  119.9437   35.82000    0.06604
  8.9167   20.08400 -109.80300   34.9772  119.9821   35.50700    0.06480
  8.9250   20.24800 -109.62700   35.0114  120.0199   35.16200    0.06780
  8.9333   20.41300 -109.45200   35.0453  120.0577   34.83600    0.06971
  8.9417   20.57700 -109.27600   35.0788  120.0949   34.50200    0.05339
  8.9500   20.74200 -109.09900   35.1120  120.1322   34.01300    0.05868
  8.9583   20.90600 -108.92200   35.1449  120.1688   33.80800    0.04475
  8.9667   21.07000 -108.74500   35.1773  120.2053   33.32700    0.04405
  8.9750   21.23400 -108.56700   35.2094  120.2415   32.90500    0.01435
  8.9833   21.39700 -108.38900   35.2411  120.2772   32.50300    0.00794
  8.9917   21.56100 -108.21000   35.2727  120.3128   32.16900    0.01145
  9.0000   21.72400 -108.03100   35.3038  120.3480   31.81000    0.00375
  9.0083   21.88800 -107.85100   35.3347  120.3832   31.32900   -0.01322
  9.0167   22.05200 -107.67000   35.3654  120.4181   30.93400   -0.03080
  9.0250   22.21500 -107.48900   35.3956  120.4525   30.57500   -0.04312
  9.0333   22.37900 -107.30800   35.4256  120.4870   30.14400   -0.05343
  9.0417   22.54200 -107.12600   35.4553  120.5210   29.77600   -0.06697
  9.0500   22.70500 -106.94300   35.4847  120.5547   29.41700   -0.05924
  9.0583   22.86800 -106.76000   35.5138  120.5882   29.14500   -0.06619
  9.0667   23.03100 -106.57600   35.5427  120.6215   28.72300   -0.07459
  9.0750   23.19300 -106.39300   35.5711  120.6544   28.39200   -0.10349
  9.0833   23.35600 -106.20800   35.5994  120.6873   28.02600   -0.12154
  9.0917   23.51800 -106.02300   35.6273  120.7197   27.71100   -0.13649
  9.1000   23.68000 -105.83800   35.6550  120.7519   27.44500   -0.14469
  9.1083   23.84300 -105.65200   35.6825  120.7842   27.16700   -0.14603
  9.1167   24.00400 -105.46600   35.7096  120.8158   26.94000   -0.15824
  9.1250   24.16600 -105.27900   35.7365  120.8474   26.65000   -0.15579
  9.1333   24.32800 -105.09200   35.7632  120.8789   26.50500   -0.14255
  9.1417   24.48900 -104.90400   35.7896  120.9099   26.37700   -0.11780
  9.1500   24.65100 -104.71600   35.8157  120.9410   26.19100   -0.09563
  9.1583   24.81200 -104.52800   35.8416  120.9716   26.05700   -0.07963
  9.1667   24.97300 -104.33900   35.8672  121.0021   25.92100   -0.05450
  9.1750   25.13400 -104.14900   35.8926  121.0324   25.80800   -0.02985
