hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  7.3000   21.21900  -76.93200   38.3803  119.7505   43.49100    0.00000
  7.3083   21.36300  -76.75400   38.3930  119.7976   43.15200    0.00239
  7.3167   21.50600  -76.57500   38.4057  119.8440   42.81500   -0.00034
  7.3250   21.65000  -76.39700   38.4180  119.8905   42.42900    0.01197
  7.3333   21.79500  -76.21800   38.4303  119.9369   42.14200    0.00262
  7.3417   21.93800  -76.03800   38.4425  119.9824   41.70700   -0.00909
  7.3500   22.08200  -75.85800   38.4545  120.0279   41.30300   -0.02549
  7.3583   22.22600  -75.67800   38.4663  120.0731   41.00300   -0.02160
  7.3667   22.37000  -75.49700   38.4780  120.1181   40.73100   -0.00472
  7.3750   22.51500  -75.31700   38.4894  120.1629   40.42200   -0.02302
  7.3833   22.65900  -75.13700   38.5007  120.2072   39.87500   -0.03293
  7.3917   22.80400  -74.95700   38.5117  120.2515   39.64500   -0.03626
  7.4000   22.94800  -74.77600   38.5227  120.2952   39.39000   -0.01179
  7.4083   23.09300  -74.59600   38.5335  120.3389   39.04000   -0.00222
  7.4167   23.23800  -74.41600   38.5440  120.3822   38.73200   -0.00799
  7.4250   23.38300  -74.23500   38.5545  120.4253   38.39700    0.00133
  7.4333   23.52800  -74.05500   38.5647  120.4681   38.15100   -0.01303
  7.4417   23.67300  -73.87500   38.5747  120.5106   37.70200   -0.03743
  7.4500   23.81800  -73.69500   38.5846  120.5528   37.30600   -0.07349
  7.4583   23.96400  -73.51500   38.5943  120.5951   36.98700   -0.08016
  7.4667   24.11000  -73.33500   38.6039  120.6370   36.73100   -0.05753
  7.4750   24.25500  -73.15500   38.6133  120.6784   36.51800   -0.01205
  7.4833   24.40100  -72.97500   38.6225  120.7197   36.33600    0.02846
  7.4917   24.54700  -72.79500   38.6316  120.7608   36.03800    0.05290
  7.5000   24.69400  -72.61500   38.6405  120.8019   35.72200    0.05349
  7.5083   24.83900  -72.43300   38.6495  120.8422   35.39400    0.04322
  7.5167   24.98500  -72.25100   38.6583  120.8825   35.02100    0.04185
  7.5250   25.13100  -72.06900   38.6669  120.9226   34.75700    0.04687
  7.5333   25.27700  -71.88700   38.6755  120.9624   34.47100    0.04958
  7.5417   25.42400  -71.70500   38.6838  121.0022   34.09900    0.03553
  7.5500   25.57000  -71.52300   38.6920  121.0415   33.73400    0.01694
  7.5583   25.71700  -71.34100   38.7001  121.0808   33.41300    0.00754
  7.5667   25.86300  -71.15900   38.7080  121.1196   33.07700    0.00458
  7.5750   26.01000  -70.97700   38.7158  121.1583   32.74700   -0.00249
  7.5833   26.15700  -70.79500   38.7234  121.1969   32.40100   -0.02194
  7.5917   26.30500  -70.61300   38.7309  121.2354   32.00400   -0.04240
  7.6000   26.45200  -70.43100   38.7383  121.2734   31.68400   -0.05841
  7.6083   26.59900  -70.24900   38.7455  121.3112   31.38200   -0.05350
  7.6167   26.74700  -70.06700   38.7526  121.3489   31.12300   -0.07047
  7.6250   26.89500  -69.88600   38.7594  121.3864   30.68400   -0.08063
  7.6333   27.04300  -69.70400   38.7662  121.4237   30.42800   -0.10148
  7.6417   27.19100  -69.52200   38.7729  121.4607   30.11400   -0.07929
  7.6500   27.34000  -69.34100   38.7794  121.4977   29.92900   -0.06846
  7.6583   27.48800  -69.15900   38.7858  121.5343   29.61300   -0.04406
  7.6667   27.63700  -68.97800   38.7920  121.5708   29.37700   -0.01861
  7.6750   27.78500  -68.79400   38.7983  121.6070   29.19800    0.02376
  7.6833   27.93300  -68.61100   38.8045  121.6429   28.98000    0.07065
  7.6917   28.08200  -68.42700   38.8106  121.6788   28.77100    0.08498
  7.7000   28.23000  -68.24300   38.8166  121.7143   28.40800    0.07771
  7.7083   28.37900  -68.05900   38.8224  121.7498   28.07800    0.05933
  7.7167   28.52800  -67.87600   38.8280  121.7850   27.81900    0.05383
  7.7250   28.67700  -67.69200   38.8336  121.8200   27.54700    0.04252
  7.7333   28.82600  -67.50800   38.8391  121.8548   27.19100    0.01307
  7.7417   28.97600  -67.32500   38.8444  121.8896   26.84000   -0.02987
  7.7500   29.12500  -67.14100   38.8496  121.9240   26.49500   -0.06019
  7.7583   29.27500  -66.95800   38.8547  121.9583   26.20500   -0.08433
  7.7667   29.42500  -66.77400   38.8597  121.9925   25.88500   -0.09710
