hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  7.1000    6.59600 -183.20599   25.4572  127.7824  109.89400    0.00000
  7.1083    6.78300 -183.28400   25.5791  127.7933  108.38100   -0.00123
  7.1167    6.97000 -183.36099   25.6995  127.8038  106.75600   -0.01691
  7.1250    7.15800 -183.43800   25.8189  127.8139  105.27800   -0.07024
  7.1333    7.34600 -183.51500   25.9368  127.8238  103.84200   -0.07844
  7.1417    7.53500 -183.59100   26.0536  127.8333  102.74800   -0.04035
  7.1500    7.72400 -183.66701   26.1690  127.8425  101.62000    0.01010
  7.1583    7.91400 -183.74200   26.2834  127.8513  100.29900    0.02901
  7.1667    8.10400 -183.81799   26.3962  127.8600   98.95900    0.01151
  7.1750    8.29400 -183.89400   26.5076  127.8686   97.53101   -0.02703
  7.1833    8.48400 -183.97099   26.6174  127.8772   96.08501   -0.04736
  7.1917    8.67500 -184.04700   26.7264  127.8853   94.84000   -0.06623
  7.2000    8.86600 -184.12199   26.8338  127.8930   93.49900   -0.07282
  7.2083    9.05800 -184.19800   26.9404  127.9007   92.24200   -0.09172
  7.2167    9.25000 -184.27299   27.0455  127.9080   90.96301   -0.09863
  7.2250    9.44300 -184.34700   27.1497  127.9148   89.78400   -0.12909
  7.2333    9.63600 -184.42200   27.2525  127.9217   88.36400   -0.15238
  7.2417    9.82900 -184.49600   27.3538  127.9283   87.20700   -0.17094
  7.2500   10.02300 -184.57001   27.4543  127.9346   86.14000   -0.17103
  7.2583   10.21700 -184.64301   27.5534  127.9406   84.96900   -0.18029
  7.2667   10.41200 -184.71700   27.6516  127.9465   83.82201   -0.18793
  7.2750   10.60700 -184.78900   27.7485  127.9520   82.86000   -0.19220
  7.2833   10.80300 -184.86200   27.8445  127.9574   81.80300   -0.19544
  7.2917   10.99900 -184.93500   27.9392  127.9627   80.73801   -0.19857
  7.3000   11.19500 -185.00700   28.0325  127.9677   79.85300   -0.18015
  7.3083   11.39200 -185.07899   28.1251  127.9725   79.04100   -0.13805
  7.3167   11.58900 -185.14999   28.2163  127.9769   78.25301   -0.10482
  7.3250   11.78600 -185.22200   28.3063  127.9815   77.35800   -0.07814
  7.3333   11.98400 -185.29300   28.3954  127.9856   76.55800   -0.05864
  7.3417   12.18200 -185.36501   28.4834  127.9899   75.75800   -0.03541
  7.3500   12.38100 -185.43700   28.5705  127.9939   74.94901   -0.02124
  7.3583   12.58000 -185.50900   28.6565  127.9979   74.12200   -0.01665
  7.3667   12.77900 -185.58099   28.7412  128.0018   73.29601   -0.01541
  7.3750   12.97900 -185.65199   28.8252  128.0053   72.51200   -0.03858
  7.3833   13.17900 -185.72400   28.9080  128.0088   71.54300   -0.04912
  7.3917   13.37900 -185.79500   28.9896  128.0121   70.86900   -0.06617
  7.4000   13.58000 -185.86501   29.0706  128.0151   70.06500   -0.07012
  7.4083   13.78100 -185.93600   29.1504  128.0182   69.23200   -0.09224
  7.4167   13.98300 -186.00600   29.2294  128.0210   68.43401   -0.10114
  7.4250   14.18500 -186.07600   29.3074  128.0236   67.75500   -0.11359
  7.4333   14.38800 -186.14600   29.3847  128.0261   66.90700   -0.10317
  7.4417   14.59000 -186.21500   29.4605  128.0285   66.30701   -0.08940
  7.4500   14.79400 -186.28500   29.5360  128.0308   65.67400   -0.05400
  7.4583   14.99700 -186.35400   29.6101  128.0329   65.00900   -0.01714
  7.4667   15.20100 -186.42300   29.6835  128.0349   64.43700    0.01816
  7.4750   15.40600 -186.49200   29.7563  128.0368   63.79700    0.04311
  7.4833   15.61000 -186.56100   29.8278  128.0387   63.06100    0.05101
  7.4917   15.81500 -186.62900   29.8986  128.0402   62.36300    0.04552
  7.5000   16.02100 -186.69701   29.9687  128.0417   61.63600    0.03691
  7.5083   16.22600 -186.76700   30.0376  128.0434   60.88700    0.03334
  7.5167   16.43200 -186.83600   30.1059  128.0449   60.23700    0.03763
  7.5250   16.63900 -186.90500   30.1735  128.0463   59.56600    0.03122
  7.5333   16.84600 -186.97501   30.2403  128.0477   58.73600    0.01924
  7.5417   17.05300 -187.04300   30.3061  128.0488   58.03300   -0.00039
  7.5500   17.26000 -187.11200   30.3711  128.0500   57.29400   -0.01239
  7.5583   17.46800 -187.18100   30.4355  128.0511   56.50800   -0.01786
  7.5667   17.67700 -187.24899   30.4993  128.0520   55.84600   -0.01754
  7.5750   17.88500 -187.31700   30.5619  128.0528   55.15100   -0.01466
  7.5833   18.09400 -187.38499   30.6241  128.0535   54.39100   -0.01830
  7.5917   18.30400 -187.45300   30.6856  128.0542   53.69901   -0.02935
  7.6000   18.51300 -187.52100   30.7461  128.0548   52.96600   -0.03164
  7.6083   18.72400 -187.58900   30.8063  128.0553   52.28900   -0.04178
  7.6167   18.93400 -187.65601   30.8655  128.0556   51.56800   -0.05500
