hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  6.4583   21.55500  -50.45400   40.8201  121.1522   34.07000    0.00000
  6.4667   21.74200  -50.40100   40.7987  121.2034   33.71300    0.00210
  6.4750   21.92900  -50.34800   40.7775  121.2539   33.53900   -0.01376
  6.4833   22.11700  -50.29700   40.7561  121.3040   33.14100   -0.00823
  6.4917   22.30500  -50.24600   40.7350  121.3534   32.96700   -0.00541
  6.5000   22.49300  -50.19600   40.7140  121.4022   32.73000    0.01889
  6.5083   22.68100  -50.14300   40.6934  121.4506   32.46100    0.01644
  6.5167   22.87000  -50.09100   40.6728  121.4987   32.14100   -0.00320
  6.5250   23.05900  -50.04000   40.6523  121.5461   31.83200   -0.02859
  6.5333   23.24800  -49.99000   40.6319  121.5929   31.54700   -0.04356
  6.5417   23.43700  -49.94100   40.6116  121.6390   31.28300   -0.03865
  6.5500   23.62700  -49.89200   40.5913  121.6849   31.06700   -0.03431
  6.5583   23.81700  -49.84500   40.5711  121.7301   30.78000   -0.02241
  6.5667   24.00700  -49.79800   40.5511  121.7747   30.57000   -0.00606
  6.5750   24.19700  -49.75200   40.5311  121.8188   30.37900    0.02516
  6.5833   24.38800  -49.70700   40.5112  121.8625   30.17500    0.04140
  6.5917   24.57800  -49.66200   40.4916  121.9055   29.85800    0.05354
  6.6000   24.76900  -49.61900   40.4718  121.9482   29.63700    0.05162
  6.6083   24.96100  -49.57600   40.4522  121.9905   29.35000    0.04860
  6.6167   25.15200  -49.53500   40.4327  122.0320   29.02800    0.02638
  6.6250   25.34400  -49.49400   40.4132  122.0732   28.69200    0.02043
  6.6333   25.53500  -49.45400   40.3940  122.1138   28.49600    0.02648
  6.6417   25.72700  -49.41500   40.3747  122.1540   28.24500    0.03499
  6.6500   25.92000  -49.37700   40.3554  122.1938   27.91500    0.01683
  6.6583   26.11200  -49.34000   40.3364  122.2330   27.55600    0.00016
  6.6667   26.30500  -49.30400   40.3173  122.2719   27.29600   -0.00771
  6.6750   26.49800  -49.26500   40.2986  122.3106   27.00800   -0.00457
  6.6833   26.69100  -49.22700   40.2800  122.3488   26.70400   -0.00746
  6.6917   26.88500  -49.19000   40.2614  122.3867   26.40900   -0.00743
  6.7000   27.07800  -49.15400   40.2430  122.4239   26.14000   -0.01444
  6.7083   27.27200  -49.11900   40.2246  122.4608   25.80700   -0.00044
  6.7167   27.46600  -49.08400   40.2064  122.4974   25.63700   -0.00405
  6.7250   27.66100  -49.05100   40.1880  122.5336   25.27200    0.00264
  6.7333   27.85500  -49.01900   40.1699  122.5692   25.00000   -0.02039
  6.7417   28.05000  -48.98700   40.1519  122.6046   24.67700   -0.03622
  6.7500   28.24500  -48.95700   40.1338  122.6395   24.37000   -0.05824
  6.7583   28.44000  -48.92800   40.1159  122.6739   24.08600   -0.06901
  6.7667   28.63600  -48.89900   40.0980  122.7082   23.85000   -0.07781
  6.7750   28.83100  -48.87200   40.0802  122.7418   23.57900   -0.07943
  6.7833   29.02700  -48.84500   40.0625  122.7753   23.35400   -0.08708
  6.7917   29.22300  -48.82000   40.0449  122.8083   23.09900   -0.08716
  6.8000   29.41900  -48.79600   40.0273  122.8408   22.87500   -0.09204
  6.8083   29.61500  -48.77200   40.0098  122.8731   22.63200   -0.09027
  6.8167   29.81200  -48.75000   39.9924  122.9051   22.42000   -0.08249
  6.8250   30.00800  -48.72900   39.9751  122.9365   22.24400   -0.05270
  6.8333   30.20500  -48.70900   39.9578  122.9677   22.13500   -0.00775
  6.8417   30.40300  -48.68600   39.9407  122.9989   22.02000    0.03223
  6.8500   30.60000  -48.66400   39.9238  123.0297   21.82500    0.05544
  6.8583   30.79800  -48.64300   39.9068  123.0602   21.63300    0.05320
  6.8667   30.99600  -48.62400   39.8900  123.0902   21.38500    0.04421
  6.8750   31.19400  -48.60500   39.8732  123.1200   21.16000    0.02428
  6.8833   31.39200  -48.58700   39.8566  123.1495   20.91500    0.01134
  6.8917   31.59000  -48.57100   39.8399  123.1785   20.71100    0.00017
  6.9000   31.78900  -48.55600   39.8233  123.2074   20.50200    0.00354
  6.9083   31.98800  -48.54200   39.8068  123.2359   20.33400    0.00977
  6.9167   32.18700  -48.52900   39.7903  123.2641   20.13700    0.00322
  6.9250   32.38600  -48.51700   39.7739  123.2920   19.85100   -0.00218
  6.9333   32.58500  -48.50600   39.7576  123.3195   19.67900   -0.01665
  6.9417   32.78500  -48.49600   39.7413  123.3469   19.43500   -0.02278
  6.9500   32.98400  -48.48800   39.7252  123.3738   19.19800   -0.02755
  6.9583   33.18400  -48.48100   39.7090  123.4005   19.04100   -0.02514
  6.9667   33.38400  -48.47500   39.6929  123.4269   18.84500   -0.01833
  6.9750   33.58400  -48.47000   39.6768  123.4530   18.63800   -0.01986
  6.9833   33.78400  -48.46700   39.6609  123.4788   18.44500   -0.02959
  6.9917   33.98400  -48.46400   39.6450  123.5044   18.20600   -0.03536
  7.0000   34.18400  -48.46300   39.6292  123.5296   18.01700   -0.03996
  7.0083   34.38500  -48.45900   39.6135  123.5549   17.83400   -0.02938
  7.0167   34.58600  -48.45700   39.5979  123.5798   17.67800   -0.01789
  7.0250   34.78800  -48.45500   39.5824  123.6047   17.50300   -0.00753
  7.0333   34.98900  -48.45500   39.5669  123.6290   17.32100    0.00670
  7.0417   35.19100  -48.45600   39.5514  123.6533   17.18600    0.01580
  7.0500   35.39200  -48.45800   39.5361  123.6772   16.98700    0.01713
  7.0583   35.59400  -48.46200   39.5208  123.7009   16.76800    0.00136
  7.0667   35.79600  -48.46700   39.5055  123.7243   16.55500   -0.01141
  7.0750   35.99800  -48.47300   39.4903  123.7475   16.37900   -0.01901
  7.0833   36.20000  -48.48100   39.4751  123.7704   16.19300   -0.00967
  7.0917   36.40300  -48.49000   39.4600  123.7932   16.06900   -0.00690
  7.1000   36.60500  -48.50100   39.4449  123.8156   15.86600   -0.00624
  7.1083   36.80700  -48.51200   39.4299  123.8378   15.67200   -0.01981
  7.1167   37.01000  -48.52600   39.4149  123.8598   15.48300   -0.02941
  7.1250   37.21300  -48.54000   39.4000  123.8816   15.29700   -0.03529
  7.1333   37.41500  -48.55600   39.3851  123.9030   15.12200   -0.03711
  7.1417   37.61800  -48.57400   39.3703  123.9243   14.95300   -0.03062
  7.1500   37.82100  -48.59300   39.3555  123.9454   14.81300   -0.02160
  7.1583   38.02400  -48.61300   39.3407  123.9662   14.65600   -0.00887
  7.1667   38.22700  -48.63500   39.3260  123.9868   14.51200    0.00145
  7.1750   38.43000  -48.65400   39.3116  124.0074   14.36400    0.00450
  7.1833   38.63400  -48.67500   39.2971  124.0278   14.17900    0.00377
  7.1917   38.83800  -48.69700   39.2827  124.0480   14.02300   -0.00748
  7.2000   39.04200  -48.72000   39.2683  124.0681   13.83700   -0.01190
  7.2083   39.24600  -48.74500   39.2540  124.0879   13.69000   -0.02673
  7.2167   39.45000  -48.77200   39.2397  124.1074   13.49200   -0.03083
  7.2250   39.65400  -48.80000   39.2254  124.1268   13.35500   -0.03502
  7.2333   39.85800  -48.83000   39.2112  124.1460   13.20800   -0.02410
  7.2417   40.06300  -48.86100   39.1970  124.1650   13.07600   -0.01419
  7.2500   40.26700  -48.89400   39.1829  124.1838   12.93400   -0.00221
  7.2583   40.47100  -48.92900   39.1688  124.2023   12.79300    0.00841
  7.2667   40.67600  -48.96500   39.1547  124.2208   12.65300    0.02247
  7.2750   40.88000  -49.00300   39.1407  124.2389   12.52300    0.03066
  7.2833   41.08400  -49.04300   39.1268  124.2569   12.35800    0.03088
  7.2917   41.28900  -49.08400   39.1128  124.2748   12.18500    0.01897
  7.3000   41.49300  -49.12700   39.0989  124.2924   12.00900    0.01497
  7.3083   41.69700  -49.17200   39.0851  124.3097   11.87900    0.01092
  7.3167   41.90200  -49.21900   39.0712  124.3270   11.70500    0.01593
  7.3250   42.10600  -49.26700   39.0574  124.3441   11.56300    0.00827
  7.3333   42.31000  -49.31700   39.0437  124.3609   11.37800   -0.00164
  7.3417   42.51500  -49.36400   39.0301  124.3779   11.19500   -0.01905
  7.3500   42.72000  -49.41400   39.0166  124.3947   11.02400   -0.02468
  7.3583   42.92500  -49.46400   39.0031  124.4113   10.88700   -0.02238
  7.3667   43.13000  -49.51700   38.9896  124.4277   10.73700   -0.00909
  7.3750   43.33500  -49.57200   38.9761  124.4440   10.61200   -0.01087
  7.3833   43.54000  -49.62900   38.9627  124.4600   10.41900   -0.02224
  7.3917   43.74500  -49.68700   38.9493  124.4760   10.23700   -0.03772
  7.4000   43.95000  -49.74800   38.9359  124.4918   10.10600   -0.03931
  7.4083   44.15500  -49.81000   38.9226  124.5074    9.97900   -0.03605
  7.4167   44.36000  -49.87500   38.9093  124.5228    9.82800   -0.02665
  7.4250   44.56400  -49.94100   38.8960  124.5380    9.72900   -0.03728
  7.4333   44.76900  -50.01000   38.8828  124.5532    9.52800   -0.04598
  7.4417   44.97400  -50.08000   38.8695  124.5682    9.38600   -0.06079
  7.4500   45.17800  -50.15300   38.8564  124.5829    9.26200   -0.05292
  7.4583   45.38200  -50.22700   38.8433  124.5975    9.15000   -0.03270
  7.4667   45.58600  -50.30400   38.8302  124.6120    9.05700    0.00065
  7.4750   45.79000  -50.38300   38.8171  124.6263    8.98500    0.03112
  7.4833   45.99400  -50.46500   38.8040  124.6405    8.86100    0.06077
  7.4917   46.19800  -50.54800   38.7910  124.6545    8.76400    0.06962
  7.5000   46.40100  -50.63400   38.7780  124.6683    8.60600    0.07866
  7.5083   46.60600  -50.71600   38.7651  124.6824    8.47900    0.06379
  7.5167   46.81000  -50.80200   38.7523  124.6961    8.28900    0.05019
  7.5250   47.01400  -50.88900   38.7395  124.7098    8.14100    0.03169
  7.5333   47.21900  -50.97900   38.7266  124.7234    8.00300    0.01101
  7.5417   47.42200  -51.07100   38.7139  124.7368    7.80700   -0.01710
  7.5500   47.62600  -51.16600   38.7012  124.7500    7.63200   -0.04225
  7.5583   47.83000  -51.26200   38.6885  124.7632    7.50400   -0.05260
  7.5667   48.03300  -51.36200   38.6758  124.7761    7.36700   -0.06573
  7.5750   48.23600  -51.46400   38.6631  124.7889    7.18200   -0.07865
  7.5833   48.43900  -51.56800   38.6505  124.8017    7.06000   -0.08350
  7.5917   48.64200  -51.67500   38.6378  124.8143    6.95800   -0.07609
  7.6000   48.84400  -51.78400   38.6253  124.8267    6.82800   -0.06008
  7.6083   49.04600  -51.89600   38.6127  124.8389    6.74600   -0.05177
  7.6167   49.24800  -52.01100   38.6001  124.8511    6.62100   -0.03399
  7.6250   49.45000  -52.12800   38.5876  124.8632    6.53300   -0.02433
  7.6333   49.65100  -52.24800   38.5751  124.8751    6.42700   -0.00532
  7.6417   49.85200  -52.37000   38.5626  124.8869    6.34300    0.01189
  7.6500   50.05300  -52.49600   38.5501  124.8985    6.25200    0.02670
  7.6583   50.25300  -52.62400   38.5377  124.9100    6.14100    0.03140
  7.6667   50.45300  -52.75500   38.5253  124.9214    6.02700    0.02983
  7.6750   50.65400  -52.88300   38.5130  124.9329    5.91900    0.02686
  7.6833   50.85500  -53.01500   38.5007  124.9443    5.80900    0.01968
  7.6917   51.05500  -53.14900   38.4885  124.9556    5.68300    0.00338
  7.7000   51.25500  -53.28600   38.4762  124.9668    5.54800   -0.01343
  7.7083   51.45500  -53.42600   38.4640  124.9778    5.44100   -0.03905
  7.7167   51.65400  -53.56900   38.4518  124.9887    5.28900   -0.05643
  7.7250   51.85300  -53.71600   38.4396  124.9995    5.18800   -0.07685
  7.7333   52.05100  -53.86500   38.4274  125.0102    5.07500   -0.07544
  7.7417   52.24900  -54.01700   38.4153  125.0207    5.00900   -0.07647
  7.7500   52.44700  -54.17300   38.4031  125.0312    4.90700   -0.06753
  7.7583   52.64400  -54.33200   38.3910  125.0415    4.84000   -0.06387
  7.7667   52.84100  -54.49400   38.3789  125.0518    4.76700   -0.05352
  7.7750   53.03700  -54.65900   38.3668  125.0619    4.70400   -0.04813
  7.7833   53.23300  -54.82800   38.3547  125.0719    4.63300   -0.04288
  7.7917   53.42800  -55.00000   38.3427  125.0818    4.57300   -0.05020
  7.8000   53.62200  -55.17500   38.3307  125.0915    4.48000   -0.05107
  7.8083   53.81600  -55.35400   38.3186  125.1012    4.44700   -0.05904
  7.8167   54.01000  -55.53600   38.3066  125.1108    4.37700   -0.06068
  7.8250   54.20300  -55.72200   38.2946  125.1202    4.31700   -0.06452
  7.8333   54.39500  -55.91100   38.2826  125.1296    4.28900   -0.05302
  7.8417   54.58800  -56.09900   38.2708  125.1390    4.28400   -0.03719
  7.8500   54.78100  -56.29000   38.2589  125.1484    4.24900   -0.03097
  7.8583   54.97300  -56.48500   38.2470  125.1577    4.19000   -0.02830
  7.8667   55.16500  -56.68400   38.2352  125.1669    4.17500   -0.02091
  7.8750   55.35500  -56.88600   38.2234  125.1759    4.15800   -0.01273
  7.8833   55.54600  -57.09200   38.2115  125.1849    4.10300    0.00312
  7.8917   55.73500  -57.30300   38.1997  125.1937    4.11000    0.01348
  7.9000   55.92400  -57.51700   38.1879  125.2025    4.06600    0.04316
  7.9083   56.11200  -57.73500   38.1761  125.2112    4.06800    0.07196
  7.9167   56.29900  -57.95700   38.1644  125.2197    4.05700    0.10485
  7.9250   56.48500  -58.18300   38.1526  125.2282    4.00600    0.12405
  7.9333   56.67100  -58.41300   38.1409  125.2366    3.93700    0.14295
  7.9417   56.85600  -58.64800   38.1291  125.2449    3.90400    0.16165
  7.9500   57.04000  -58.88600   38.1174  125.2530    3.83300    0.17856
  7.9583   57.22300  -59.12900   38.1056  125.2611    3.73800    0.17657
  7.9667   57.40500  -59.37600   38.0939  125.2691    3.61900    0.16547
  7.9750   57.58700  -59.62800   38.0822  125.2770    3.49900    0.14557
  7.9833   57.76700  -59.88300   38.0705  125.2849    3.35700    0.11539
  7.9917   57.94600  -60.14400   38.0589  125.2925    3.18600    0.07232
  8.0000   58.12500  -60.40800   38.0472  125.3002    3.00600    0.03250
  8.0083   58.30400  -60.67200   38.0356  125.3079    2.86600   -0.00674
  8.0167   58.48300  -60.94000   38.0240  125.3157    2.69400   -0.03989
  8.0250   58.66000  -61.21400   38.0124  125.3232    2.53500   -0.07076
  8.0333   58.83600  -61.49100   38.0009  125.3307    2.40500   -0.10290
  8.0417   59.01200  -61.77400   37.9893  125.3381    2.23500   -0.11931
  8.0500   59.18600  -62.06100   37.9777  125.3454    2.14400   -0.14401
  8.0583   59.35900  -62.35300   37.9662  125.3527    2.00100   -0.15828
  8.0667   59.53100  -62.65100   37.9546  125.3598    1.88800   -0.18022
  8.0750   59.70200  -62.95300   37.9431  125.3669    1.79600   -0.18113
  8.0833   59.87100  -63.26000   37.9316  125.3738    1.75500   -0.17672
  8.0917   60.04000  -63.57200   37.9200  125.3808    1.69000   -0.17095
  8.1000   60.20700  -63.88900   37.9085  125.3876    1.63300   -0.16740
  8.1083   60.37200  -64.21100   37.8970  125.3943    1.61500   -0.15566
  8.1167   60.53700  -64.53900   37.8854  125.4009    1.60600   -0.13553
  8.1250   60.70000  -64.87100   37.8739  125.4075    1.60300   -0.12565
  8.1333   60.86200  -65.20900   37.8624  125.4140    1.57300   -0.10510
  8.1417   61.02200  -65.55200   37.8509  125.4204    1.62200   -0.08189
  8.1500   61.18100  -65.90100   37.8394  125.4267    1.64800   -0.05504
  8.1583   61.33800  -66.25400   37.8279  125.4330    1.64600   -0.03011
  8.1667   61.49400  -66.61300   37.8164  125.4391    1.69800   -0.00351
  8.1750   61.65000  -66.97300   37.8050  125.4454    1.73300    0.03130
  8.1833   61.80500  -67.33800   37.7936  125.4516    1.75800    0.05569
  8.1917   61.95900  -67.70800   37.7822  125.4578    1.77200    0.06863
  8.2000   62.11100  -68.08400   37.7708  125.4639    1.76100    0.08956
  8.2083   62.26100  -68.46600   37.7593  125.4699    1.80300    0.10473
  8.2167   62.41000  -68.85300   37.7479  125.4758    1.78600    0.13112
