hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  1.2083   11.17690  133.34239   29.5066  146.1093   27.54803    0.00000
  1.2167   11.34040  133.19153   29.5793  146.0704   26.96503   -0.00406
  1.2250   11.50407  133.04044   29.6512  146.0317   26.45404   -0.00355
  1.2333   11.66792  132.88911   29.7224  145.9933   25.97504    0.00718
  1.2417   11.83195  132.73753   29.7927  145.9551   25.42206    0.02028
  1.2500   11.99615  132.58571   29.8623  145.9171   24.86804    0.02265
  1.2583   12.16051  132.43362   29.9311  145.8793   24.27905    0.01479
  1.2667   12.32503  132.28130   29.9992  145.8418   23.69403   -0.00738
  1.2750   12.48970  132.12869   30.0665  145.8045   23.09302   -0.04544
  1.2833   12.65453  131.97581   30.1330  145.7674   22.46002   -0.09131
  1.2917   12.81951  131.82266   30.1988  145.7305   21.94403   -0.12101
  1.3000   12.98463  131.66924   30.2639  145.6939   21.42004   -0.13881
  1.3083   13.14990  131.51550   30.3283  145.6575   20.93201   -0.14992
  1.3167   13.31529  131.36150   30.3920  145.6214   20.51001   -0.16119
  1.3250   13.48082  131.20720   30.4550  145.5855   20.02203   -0.17002
  1.3333   13.64647  131.05258   30.5172  145.5498   19.59406   -0.17371
  1.3417   13.81225  130.89767   30.5788  145.5144   19.26605   -0.16217
  1.3500   13.97814  130.74243   30.6397  145.4792   18.95703   -0.12961
  1.3583   14.14414  130.58688   30.7000  145.4442   18.75500   -0.09706
  1.3667   14.31026  130.43100   30.7595  145.4095   18.48206   -0.06615
  1.3750   14.47647  130.27480   30.8185  145.3750   18.20502   -0.04856
  1.3833   14.64279  130.11824   30.8767  145.3408   17.93903   -0.03981
  1.3917   14.80920  129.96135   30.9344  145.3068   17.63306   -0.03595
  1.4000   14.97570  129.80411   30.9914  145.2730   17.35602   -0.03460
  1.4083   15.14228  129.64651   31.0478  145.2395   17.10504   -0.02075
  1.4167   15.30894  129.48857   31.1036  145.2062   16.92401   -0.00201
  1.4250   15.47568  129.33025   31.1587  145.1731   16.70300    0.01472
  1.4333   15.64249  129.17155   31.2133  145.1403   16.44904    0.02208
  1.4417   15.80936  129.01250   31.2673  145.1078   16.19604    0.01294
  1.4500   15.97629  128.85304   31.3207  145.0754   15.85101    0.00364
  1.4583   16.14328  128.69321   31.3735  145.0433   15.59503   -0.00052
  1.4667   16.31032  128.53296   31.4258  145.0114   15.38202    0.01100
  1.4750   16.47740  128.37231   31.4774  144.9798   15.15601    0.01663
  1.4833   16.64452  128.21127   31.5286  144.9484   14.85706    0.01384
  1.4917   16.81168  128.04982   31.5792  144.9172   14.58105    0.00183
  1.5000   16.97887  127.88794   31.6292  144.8863   14.27802    0.00213
  1.5083   17.14608  127.72564   31.6787  144.8556   14.05402    0.00147
  1.5167   17.31330  127.56290   31.7277  144.8251   13.75604    0.01292
  1.5250   17.48055  127.39972   31.7762  144.7949   13.53101    0.02082
  1.5333   17.64780  127.23611   31.8242  144.7649   13.27502    0.02628
  1.5417   17.81505  127.07204   31.8716  144.7351   12.95203    0.02976
  1.5500   17.98230  126.90751   31.9186  144.7056   12.70300    0.03717
  1.5583   18.14954  126.74252   31.9650  144.6763   12.45905    0.04335
  1.5667   18.31676  126.57706   32.0110  144.6472   12.11804    0.04475
  1.5750   18.48397  126.41113   32.0565  144.6183   11.82404    0.03403
  1.5833   18.65115  126.24471   32.1015  144.5896   11.49200    0.02692
  1.5917   18.81830  126.07781   32.1461  144.5612   11.17804    0.02117
  1.6000   18.98541  125.91041   32.1902  144.5330   10.89606    0.01156
  1.6083   19.15248  125.74251   32.2338  144.5050   10.53802   -0.00185
  1.6167   19.31950  125.57410   32.2770  144.4773   10.19403   -0.01777
  1.6250   19.48647  125.40518   32.3198  144.4497    9.90302   -0.03571
  1.6333   19.65337  125.23573   32.3621  144.4224    9.54102   -0.04239
  1.6417   19.82021  125.06576   32.4040  144.3953    9.28900   -0.06521
  1.6500   19.98697  124.89526   32.4455  144.3684    8.90100   -0.07870
  1.6583   20.15366  124.72422   32.4866  144.3417    8.62103   -0.07612
  1.6667   20.32026  124.55263   32.5272  144.3152    8.50403   -0.07741
  1.6750   20.48677  124.38049   32.5675  144.2890    8.11401   -0.07615
