hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
 10.7417   19.19576  232.37071   32.0806  132.3897   22.73300    0.00000
 10.7500   19.38576  232.50893   32.1260  132.4238   22.59600    0.00376
 10.7583   19.57574  232.64777   32.1708  132.4576   22.52700    0.01949
 10.7667   19.76572  232.78725   32.2151  132.4911   22.31200    0.01144
 10.7750   19.95568  232.92735   32.2589  132.5242   21.99200   -0.00504
 10.7833   20.14563  233.06810   32.3022  132.5570   21.88000   -0.01502
 10.7917   20.33556  233.20949   32.3450  132.5895   21.67800    0.01442
 10.8000   20.52547  233.35152   32.3874  132.6216   21.65600    0.01263
 10.8083   20.71536  233.49419   32.4292  132.6534   21.34100   -0.00858
 10.8167   20.90523  233.63750   32.4706  132.6850   21.02400   -0.03440
 10.8250   21.09508  233.78145   32.5116  132.7162   20.97600   -0.03154
 10.8333   21.28490  233.92606   32.5521  132.7471   20.86300   -0.01847
 10.8417   21.47469  234.07130   32.5921  132.7777   20.61000   -0.02626
 10.8500   21.66446  234.21721   32.6318  132.8080   20.42700   -0.03961
 10.8583   21.85419  234.36377   32.6710  132.8381   20.29800   -0.02003
 10.8667   22.04389  234.51099   32.7097  132.8678   20.27600   -0.02651
 10.8750   22.23355  234.65884   32.7481  132.8973   19.93000   -0.03643
 10.8833   22.42318  234.80737   32.7860  132.9265   19.76600   -0.05322
 10.8917   22.61277  234.95657   32.8236  132.9554   19.70600   -0.03211
 10.9000   22.80232  235.10643   32.8607  132.9840   19.61600   -0.01939
 10.9083   22.99182  235.25694   32.8975  133.0124   19.41400   -0.01483
 10.9167   23.18128  235.40813   32.9339  133.0405   19.30800   -0.00739
 10.9250   23.37070  235.56000   32.9699  133.0684   19.23900    0.02276
 10.9333   23.56007  235.71251   33.0055  133.0960   19.18500    0.03675
 10.9417   23.74938  235.86571   33.0408  133.1234   18.97900    0.02198
 10.9500   23.93865  236.01959   33.0757  133.1505   18.72600   -0.00655
 10.9583   24.12786  236.17413   33.1102  133.1774   18.59400   -0.01212
 10.9667   24.31701  236.32938   33.1444  133.2040   18.54200   -0.01162
 10.9750   24.50611  236.48529   33.1782  133.2304   18.33800   -0.00810
 10.9833   24.69514  236.64189   33.2118  133.2566   18.22500   -0.00230
 10.9917   24.88411  236.79918   33.2449  133.2825   18.18200    0.00478
