hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  6.5583   15.79770  313.57614   41.0484  131.2278   32.04700    0.00000
  6.5667   15.98192  313.59744   41.0111  131.2943   31.87200   -0.00440
  6.5750   16.16628  313.61798   40.9742  131.3598   31.75200   -0.01187
  6.5833   16.35079  313.63776   40.9375  131.4243   31.67700   -0.00124
  6.5917   16.53545  313.65680   40.9012  131.4880   31.63800    0.00583
  6.6000   16.72025  313.67508   40.8651  131.5508   31.45700    0.02608
  6.6083   16.90519  313.69260   40.8294  131.6127   31.36700    0.05140
  6.6167   17.09028  313.70935   40.7939  131.6737   31.29600    0.08956
  6.6250   17.27551  313.72531   40.7588  131.7339   31.13300    0.10252
  6.6333   17.46087  313.74051   40.7239  131.7933   30.79800    0.10535
  6.6417   17.64638  313.75491   40.6893  131.8519   30.61500    0.09331
  6.6500   17.83202  313.76855   40.6550  131.9096   30.43700    0.08709
  6.6583   18.01780  313.78140   40.6210  131.9666   30.13000    0.08174
  6.6667   18.20372  313.79343   40.5872  132.0228   29.92400    0.05535
  6.6750   18.38976  313.80466   40.5538  132.0782   29.56000    0.04793
  6.6833   18.57594  313.81509   40.5206  132.1329   29.34500    0.03222
  6.6917   18.76225  313.82471   40.4876  132.1868   29.03500    0.03183
  6.7000   18.94869  313.83353   40.4550  132.2400   28.72700    0.03437
  6.7083   19.13525  313.84152   40.4226  132.2924   28.47000    0.06061
  6.7167   19.32195  313.84866   40.3904  132.3442   28.26700    0.08761
  6.7250   19.50876  313.85498   40.3585  132.3952   27.90800    0.13217
  6.7333   19.69570  313.86047   40.3269  132.4456   27.71900    0.15789
  6.7417   19.88276  313.86511   40.2955  132.4953   27.33200    0.19202
  6.7500   20.06994  313.86893   40.2644  132.5443   26.98400    0.19826
  6.7583   20.25724  313.87186   40.2335  132.5927   26.57900    0.19976
  6.7667   20.44466  313.87396   40.2029  132.6404   26.14800    0.17560
  6.7750   20.63219  313.87515   40.1725  132.6875   25.63900    0.12168
  6.7833   20.81983  313.87552   40.1423  132.7340   25.06800    0.03558
  6.7917   21.00759  313.87497   40.1124  132.7798   24.48100   -0.06888
