hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  0.0083   12.07000 -113.63800   42.9042  131.5904   18.07600    0.00000
  0.0167   12.25300 -113.51300   42.9624  131.6703   17.95000    0.00164
  0.0250   12.43600 -113.38800   43.0198  131.7494   17.74000    0.00801
  0.0333   12.61800 -113.26200   43.0762  131.8271   17.57300    0.01076
  0.0417   12.80100 -113.13600   43.1320  131.9046   17.35900    0.01194
  0.0500   12.98400 -113.01000   43.1870  131.9813   17.12100    0.00366
  0.0583   13.16700 -112.88400   43.2412  132.0573   16.89500   -0.00669
  0.0667   13.35100 -112.75800   43.2948  132.1330   16.70800   -0.02562
  0.0750   13.53400 -112.63100   43.3475  132.2075   16.45900   -0.04660
  0.0833   13.71700 -112.50400   43.3994  132.2812   16.28200   -0.07023
  0.0917   13.90000 -112.37600   43.4507  132.3541   16.11900   -0.07930
  0.1000   14.08300 -112.24800   43.5013  132.4263   15.94200   -0.08371
  0.1083   14.26600 -112.12100   43.5510  132.4980   15.82000   -0.08688
  0.1167   14.45000 -111.99200   43.6004  132.5692   15.68300   -0.08141
  0.1250   14.63300 -111.86400   43.6488  132.6393   15.59800   -0.06970
  0.1333   14.81600 -111.73500   43.6966  132.7088   15.54700   -0.05503
  0.1417   14.99900 -111.60600   43.7437  132.7775   15.46400   -0.04558
  0.1500   15.18300 -111.47700   43.7903  132.8461   15.36400   -0.04226
  0.1583   15.36600 -111.34800   43.8361  132.9135   15.29600   -0.03703
  0.1667   15.54900 -111.21800   43.8814  132.9802   15.25100   -0.03064
  0.1750   15.73300 -111.08800   43.9261  133.0468   15.18500   -0.02081
  0.1833   15.91700 -110.95700   43.9703  133.1126   15.16200   -0.02265
  0.1917   16.10200 -110.82600   44.0141  133.1782   15.04700   -0.01830
  0.2000   16.28600 -110.69500   44.0571  133.2428   15.04500   -0.02288
  0.2083   16.47000 -110.56300   44.0996  133.3066   14.96800   -0.01276
  0.2167   16.65400 -110.43200   44.1414  133.3700   14.97300   -0.01273
  0.2250   16.83800 -110.30000   44.1827  133.4327   14.90200   -0.00381
  0.2333   17.02200 -110.16700   44.2235  133.4948   14.89800   -0.00888
  0.2417   17.20700 -110.03500   44.2638  133.5567   14.80600   -0.00585
  0.2500   17.39100 -109.90200   44.3035  133.6176   14.80000   -0.01036
  0.2583   17.57500 -109.76900   44.3427  133.6779   14.74500   -0.00758
  0.2667   17.76000 -109.63500   44.3815  133.7380   14.71100   -0.00826
  0.2750   17.94400 -109.50200   44.4196  133.7972   14.68900   -0.00710
  0.2833   18.12800 -109.36800   44.4572  133.8558   14.65500   -0.00720
  0.2917   18.31300 -109.23400   44.4945  133.9143   14.62500   -0.00825
  0.3000   18.49700 -109.10000   44.5311  133.9718   14.59900   -0.01109
  0.3083   18.68200 -108.96500   44.5675  134.0292   14.55800   -0.01709
  0.3167   18.86600 -108.83000   44.6032  134.0856   14.50100   -0.02165
  0.3250   19.05100 -108.69600   44.6385  134.1420   14.48600   -0.02356
  0.3333   19.23600 -108.56000   44.6735  134.1977   14.45900   -0.01720
  0.3417   19.42100 -108.42400   44.7080  134.2529   14.45700   -0.00749
  0.3500   19.60600 -108.28800   44.7421  134.3077   14.45800    0.00877
  0.3583   19.79100 -108.15100   44.7758  134.3619   14.46500    0.03394
  0.3667   19.97600 -108.01400   44.8091  134.4156   14.51200    0.05019
  0.3750   20.16200 -107.87600   44.8421  134.4691   14.43600    0.06638
  0.3833   20.34700 -107.73900   44.8744  134.5219   14.42800    0.06613
  0.3917   20.53200 -107.60100   44.9065  134.5742   14.34800    0.06862
  0.4000   20.71800 -107.46300   44.9382  134.6263   14.28000    0.06710
  0.4083   20.90300 -107.32500   44.9694  134.6776   14.23400    0.06686
  0.4167   21.08900 -107.18600   45.0004  134.7288   14.14700    0.06647
  0.4250   21.27400 -107.04700   45.0309  134.7793   14.05700    0.05694
  0.4333   21.46000 -106.90800   45.0610  134.8295   13.92800    0.05210
  0.4417   21.64500 -106.76900   45.0907  134.8791   13.85100    0.04004
  0.4500   21.83100 -106.63000   45.1201  134.9286   13.69200    0.03295
  0.4583   22.01700 -106.49000   45.1492  134.9776   13.58100    0.02197
  0.4667   22.20300 -106.35000   45.1779  135.0262   13.46700    0.02053
  0.4750   22.38800 -106.21000   45.2062  135.0740   13.37000    0.01880
  0.4833   22.57400 -106.07000   45.2342  135.1218   13.25700    0.00502
  0.4917   22.76000 -105.93000   45.2618  135.1692   13.07100   -0.01684
  0.5000   22.94600 -105.78900   45.2892  135.2162   12.92700   -0.04361
  0.5083   23.13200 -105.64700   45.3163  135.2627   12.79200   -0.06126
  0.5167   23.31900 -105.50400   45.3433  135.3090   12.67400   -0.07631
  0.5250   23.50500 -105.36200   45.3697  135.3548   12.55700   -0.08338
  0.5333   23.69100 -105.21900   45.3959  135.4001   12.48600   -0.08743
  0.5417   23.87800 -105.07600   45.4218  135.4454   12.40300   -0.07638
  0.5500   24.06400 -104.93300   45.4473  135.4900   12.39400   -0.06696
  0.5583   24.25100 -104.78900   45.4726  135.5345   12.32400   -0.05005
  0.5667   24.43800 -104.64500   45.4977  135.5787   12.29700   -0.04112
  0.5750   24.62400 -104.50100   45.5223  135.6222   12.25600   -0.02538
  0.5833   24.81100 -104.35700   45.5468  135.6657   12.24600   -0.02132
  0.5917   24.99800 -104.21200   45.5710  135.7088   12.16700   -0.01699
  0.6000   25.18400 -104.06800   45.5947  135.7513   12.14400   -0.01445
  0.6083   25.37100 -103.92300   45.6183  135.7937   12.13900   -0.00380
  0.6167   25.55800 -103.77800   45.6416  135.8358   12.12200   -0.00448
  0.6250   25.74500 -103.63200   45.6647  135.8776   12.04200   -0.00527
  0.6333   25.93200 -103.48700   45.6875  135.9191   12.03800   -0.00898
  0.6417   26.11900 -103.34100   45.7100  135.9602   12.00400   -0.00284
  0.6500   26.30600 -103.19500   45.7323  136.0010   11.97700    0.00179
  0.6583   26.49300 -103.04900   45.7543  136.0415   11.96200    0.00374
  0.6667   26.68100 -102.90300   45.7761  136.0820   11.90400    0.00987
  0.6750   26.86800 -102.75500   45.7977  136.1218   11.89500    0.02017
  0.6833   27.05600 -102.60600   45.8192  136.1616   11.89400    0.03679
  0.6917   27.24300 -102.45800   45.8403  136.2008   11.86500    0.04921
  0.7000   27.43100 -102.30900   45.8612  136.2400   11.82300    0.05202
  0.7083   27.61900 -102.16000   45.8820  136.2789   11.76200    0.05043
  0.7167   27.80600 -102.01100   45.9024  136.3174   11.70400    0.04381
  0.7250   27.99400 -101.86100   45.9227  136.3557   11.63000    0.04096
  0.7333   28.18200 -101.71200   45.9427  136.3938   11.58600    0.02858
  0.7417   28.37000 -101.56200   45.9625  136.4315   11.47000    0.01521
  0.7500   28.55800 -101.41200   45.9821  136.4691   11.38700   -0.00676
  0.7583   28.74600 -101.26100   46.0015  136.5063   11.29100   -0.01576
  0.7667   28.93400 -101.11100   46.0206  136.5433   11.24000   -0.01862
  0.7750   29.12200 -100.96000   46.0395  136.5801   11.18300   -0.01883
  0.7833   29.31000 -100.80900   46.0583  136.6165   11.09300   -0.01464
  0.7917   29.49900 -100.65800   46.0768  136.6530   11.06200   -0.01283
  0.8000   29.68700 -100.50600   46.0952  136.6889   10.99000   -0.00302
  0.8083   29.87500 -100.35500   46.1133  136.7247   10.94500    0.00157
  0.8167   30.06400 -100.20300   46.1312  136.7604   10.88800    0.00420
  0.8250   30.25200 -100.05100   46.1490  136.7957   10.81200    0.00474
  0.8333   30.44100  -99.89900   46.1665  136.8309   10.76300   -0.00084
  0.8417   30.62900  -99.74500   46.1840  136.8656   10.68300   -0.00449
  0.8500   30.81800  -99.59100   46.2012  136.9004   10.62200   -0.01730
  0.8583   31.00700  -99.43600   46.2184  136.9348   10.52900   -0.02581
  0.8667   31.19600  -99.28100   46.2353  136.9691   10.47700   -0.03348
  0.8750   31.38500  -99.12600   46.2521  137.0031   10.42400   -0.03331
  0.8833   31.57400  -98.97000   46.2687  137.0369   10.37600   -0.02847
  0.8917   31.76300  -98.81500   46.2850  137.0705   10.34600   -0.01878
  0.9000   31.95200  -98.65900   46.3013  137.1039   10.31700   -0.00869
  0.9083   32.14100  -98.50300   46.3173  137.1371   10.26900   -0.00042
  0.9167   32.33000  -98.34600   46.3332  137.1701   10.22900    0.00260
  0.9250   32.52000  -98.19000   46.3489  137.2030   10.17500    0.00814
  0.9333   32.70900  -98.03300   46.3645  137.2356   10.13900    0.01888
  0.9417   32.89800  -97.87600   46.3798  137.2679   10.12500    0.02822
  0.9500   33.08800  -97.71900   46.3950  137.3003   10.06000    0.03863
  0.9583   33.27700  -97.56200   46.4100  137.3322   10.02300    0.03646
  0.9667   33.46700  -97.40400   46.4250  137.3642    9.93700    0.03677
  0.9750   33.65700  -97.24700   46.4397  137.3960    9.87300    0.03466
  0.9833   33.84600  -97.08900   46.4542  137.4274    9.81300    0.03943
  0.9917   34.03600  -96.93100   46.4686  137.4587    9.75000    0.04991
  1.0000   34.22600  -96.77300   46.4829  137.4899    9.70500    0.05496
  1.0083   34.41600  -96.61200   46.4971  137.5209    9.61100    0.05519
  1.0167   34.60600  -96.45100   46.5112  137.5517    9.51700    0.04904
  1.0250   34.79600  -96.28900   46.5252  137.5823    9.43100    0.03718
  1.0333   34.98600  -96.12800   46.5390  137.6128    9.29900    0.02530
  1.0417   35.17600  -95.96600   46.5526  137.6431    9.19400    0.01003
  1.0500   35.36700  -95.80400   46.5661  137.6733    9.08400    0.00277
  1.0583   35.55700  -95.64200   46.5795  137.7032    8.98300   -0.00327
  1.0667   35.74700  -95.47900   46.5927  137.7330    8.87700   -0.00051
  1.0750   35.93800  -95.31700   46.6058  137.7628    8.80000    0.00594
  1.0833   36.12800  -95.15400   46.6187  137.7922    8.70600    0.01612
  1.0917   36.31900  -94.99100   46.6315  137.8217    8.60800    0.02249
  1.1000   36.51000  -94.82700   46.6443  137.8509    8.50500    0.02566
  1.1083   36.70000  -94.66400   46.6568  137.8799    8.38900    0.02647
  1.1167   36.89100  -94.50000   46.6692  137.9089    8.27700    0.02542
  1.1250   37.08200  -94.33600   46.6814  137.9377    8.16200    0.02600
  1.1333   37.27300  -94.17200   46.6936  137.9663    8.05300    0.02570
  1.1417   37.46400  -94.00700   46.7056  137.9948    7.93300    0.02272
  1.1500   37.65500  -93.84300   46.7174  138.0232    7.80400    0.01895
  1.1583   37.84600  -93.67800   46.7292  138.0514    7.68800    0.01242
  1.1667   38.03800  -93.51300   46.7408  138.0796    7.55300    0.00653
  1.1750   38.22900  -93.34500   46.7525  138.1075    7.42400   -0.00458
  1.1833   38.42000  -93.17700   46.7640  138.1353    7.28400   -0.00805
  1.1917   38.61100  -93.00800   46.7754  138.1629    7.18600   -0.01648
  1.2000   38.80300  -92.83900   46.7867  138.1905    7.03800   -0.01973
  1.2083   38.99400  -92.67000   46.7978  138.2178    6.92600   -0.03123
  1.2167   39.18600  -92.50100   46.8089  138.2451    6.79500   -0.03444
  1.2250   39.37700  -92.33200   46.8198  138.2722    6.68900   -0.03891
  1.2333   39.56900  -92.16200   46.8306  138.2993    6.57700   -0.03960
  1.2417   39.76100  -91.99200   46.8413  138.3262    6.46900   -0.04251
  1.2500   39.95200  -91.82100   46.8518  138.3529    6.36100   -0.04180
  1.2583   40.14400  -91.65100   46.8623  138.3796    6.27300   -0.03682
  1.2667   40.33600  -91.48000   46.8726  138.4062    6.19200   -0.03153
  1.2750   40.52800  -91.30900   46.8829  138.4326    6.09100   -0.02452
  1.2833   40.72100  -91.13800   46.8930  138.4591    6.01600   -0.02020
  1.2917   40.91300  -90.96600   46.9030  138.4852    5.92800   -0.01512
  1.3000   41.10500  -90.79500   46.9128  138.5113    5.83700   -0.01137
  1.3083   41.29700  -90.62300   46.9226  138.5372    5.76200   -0.00794
  1.3167   41.49000  -90.45100   46.9323  138.5632    5.67900   -0.00167
  1.3250   41.68200  -90.27800   46.9419  138.5889    5.60600    0.00377
  1.3333   41.87500  -90.10600   46.9513  138.6146    5.53300    0.00381
  1.3417   42.06700  -89.93000   46.9608  138.6401    5.43200    0.00062
  1.3500   42.26000  -89.75300   46.9702  138.6656    5.34900   -0.00845
  1.3583   42.45200  -89.57600   46.9795  138.6908    5.25500   -0.01537
  1.3667   42.64500  -89.39900   46.9887  138.7161    5.16700   -0.02271
  1.3750   42.83800  -89.22200   46.9978  138.7412    5.08700   -0.02541
  1.3833   43.03000  -89.04400   47.0068  138.7661    5.01800   -0.02657
  1.3917   43.22300  -88.86700   47.0156  138.7910    4.94200   -0.02649
  1.4000   43.41600  -88.68800   47.0244  138.8159    4.87200   -0.02810
  1.4083   43.60900  -88.51000   47.0331  138.8406    4.79900   -0.02693
  1.4167   43.80200  -88.33100   47.0417  138.8652    4.73700   -0.02691
  1.4250   43.99500  -88.15200   47.0501  138.8897    4.66600   -0.02584
  1.4333   44.18900  -87.97300   47.0585  138.9142    4.60200   -0.02373
  1.4417   44.38200  -87.79300   47.0668  138.9385    4.55000   -0.02059
  1.4500   44.57500  -87.61300   47.0750  138.9627    4.48900   -0.01327
  1.4583   44.76900  -87.43300   47.0831  138.9870    4.44900   -0.00658
  1.4667   44.96300  -87.25200   47.0911  139.0111    4.40000   -0.00300
  1.4750   45.15600  -87.07200   47.0990  139.0350    4.33200   -0.00471
  1.4833   45.35000  -86.89100   47.1068  139.0589    4.27500   -0.00986
  1.4917   45.54400  -86.70900   47.1145  139.0828    4.21700   -0.01392
  1.5000   45.73800  -86.52800   47.1221  139.1065    4.15700   -0.01694
  1.5083   45.93100  -86.34200   47.1298  139.1300    4.10700   -0.02080
  1.5167   46.12500  -86.15600   47.1374  139.1536    4.04800   -0.02129
  1.5250   46.31900  -85.97000   47.1449  139.1770    4.00300   -0.01588
  1.5333   46.51200  -85.78300   47.1523  139.2003    3.97700   -0.00949
  1.5417   46.70600  -85.59600   47.1596  139.2236    3.92000    0.00121
