hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  0.0083   54.59600  111.52000   46.3392  145.1581    0.50300    0.00000
  0.0167   54.70000  111.12400   46.3533  145.1561    0.48100    0.00741
  0.0250   54.80300  110.72600   46.3675  145.1541    0.44700    0.02421
  0.0333   54.90300  110.32500   46.3815  145.1523    0.34500    0.00338
  0.0417   55.00100  109.92200   46.3956  145.1505    0.20400   -0.03532
  0.0500   55.09700  109.51700   46.4096  145.1488    0.17200   -0.06271
  0.0583   55.19000  109.10900   46.4235  145.1473    0.14800   -0.06522
  0.0667   55.28200  108.69900   46.4375  145.1457    0.11300   -0.05596
  0.0750   55.37100  108.28600   46.4514  145.1443    0.13300   -0.05996
  0.0833   55.45700  107.87200   46.4652  145.1430    0.10200   -0.06746
  0.0917   55.54200  107.45500   46.4791  145.1417    0.09100   -0.06839
  0.1000   55.62400  107.03600   46.4929  145.1405    0.08700   -0.06881
  0.1083   55.70400  106.61500   46.5066  145.1394    0.06500   -0.07886
  0.1167   55.78100  106.19200   46.5203  145.1384    0.03300   -0.09677
  0.1250   55.85600  105.76700   46.5340  145.1375    0.02300   -0.10161
  0.1333   55.92900  105.34000   46.5477  145.1366    0.07100   -0.08436
  0.1417   55.99900  104.91100   46.5613  145.1359    0.13700   -0.04788
  0.1500   56.06600  104.48100   46.5749  145.1353    0.20700   -0.02400
  0.1583   56.13100  104.04800   46.5885  145.1347    0.21900   -0.02044
  0.1667   56.19400  103.61500   46.6020  145.1342    0.22200   -0.02999
  0.1750   56.25700  103.17900   46.6156  145.1335    0.25300   -0.03809
  0.1833   56.31800  102.74200   46.6291  145.1329    0.27700   -0.03729
  0.1917   56.37700  102.30400   46.6426  145.1323    0.31700   -0.02551
  0.2000   56.43300  101.86400   46.6561  145.1319    0.39200   -0.00618
  0.2083   56.48600  101.42200   46.6696  145.1315    0.44800    0.01406
  0.2167   56.53700  100.97900   46.6830  145.1312    0.49100    0.02488
  0.2250   56.58500  100.53500   46.6964  145.1311    0.52600    0.03830
  0.2333   56.63100  100.09000   46.7098  145.1310    0.57800    0.05412
  0.2417   56.67400   99.64400   46.7232  145.1310    0.61800    0.07018
  0.2500   56.71400   99.19600   46.7365  145.1311    0.64600    0.07766
  0.2583   56.75200   98.74800   46.7498  145.1312    0.66100    0.08312
  0.2667   56.78700   98.29900   46.7631  145.1315    0.68600    0.08375
  0.2750   56.82000   97.84800   46.7764  145.1318    0.68600    0.08742
  0.2833   56.85000   97.39800   46.7896  145.1322    0.70000    0.08444
  0.2917   56.87700   96.94600   46.8029  145.1328    0.68900    0.07727
  0.3000   56.90100   96.49500   46.8161  145.1335    0.66300    0.06064
  0.3083   56.92300   96.04200   46.8293  145.1342    0.63400    0.04691
  0.3167   56.94300   95.59000   46.8424  145.1349    0.62100    0.03783
  0.3250   56.95900   95.13700   46.8556  145.1358    0.59900    0.02632
  0.3333   56.97300   94.68400   46.8687  145.1368    0.55200    0.01305
  0.3417   56.98700   94.23000   46.8819  145.1376    0.53000   -0.00644
  0.3500   56.99900   93.77500   46.8951  145.1385    0.48500   -0.01704
  0.3583   57.00900   93.32100   46.9082  145.1393    0.46800   -0.02195
  0.3667   57.01500   92.86700   46.9213  145.1404    0.46200   -0.01789
  0.3750   57.01900   92.41300   46.9344  145.1415    0.44500   -0.01637
  0.3833   57.02000   91.95900   46.9475  145.1428    0.41600   -0.02870
  0.3917   57.01900   91.50600   46.9606  145.1440    0.36000   -0.04297
  0.4000   57.01400   91.05200   46.9737  145.1455    0.33700   -0.04394
  0.4083   57.00700   90.60000   46.9867  145.1470    0.35600   -0.02047
  0.4167   56.99800   90.14800   46.9998  145.1486    0.38900    0.00736
  0.4250   56.98500   89.69600   47.0128  145.1503    0.38300    0.02596
  0.4333   56.97000   89.24600   47.0258  145.1521    0.37200    0.03003
  0.4417   56.95300   88.79600   47.0388  145.1539    0.35300    0.02661
  0.4500   56.93200   88.34700   47.0518  145.1560    0.31900    0.01888
  0.4583   56.90900   87.90000   47.0648  145.1580    0.29000    0.00868
  0.4667   56.88400   87.45300   47.0778  145.1602    0.26200    0.00844
  0.4750   56.85500   87.00800   47.0908  145.1625    0.26600    0.01134
  0.4833   56.82400   86.56400   47.1037  145.1649    0.25100    0.01912
  0.4917   56.79100   86.12100   47.1167  145.1673    0.24000    0.01746
  0.5000   56.75400   85.68000   47.1297  145.1699    0.20700    0.01412
  0.5083   56.71900   85.23800   47.1427  145.1722    0.18200    0.00172
  0.5167   56.68100   84.79800   47.1557  145.1746    0.13800   -0.01053
  0.5250   56.64000   84.36000   47.1686  145.1772    0.10700   -0.02195
  0.5333   56.59700   83.92300   47.1816  145.1798    0.08800   -0.02431
  0.5417   56.55100   83.48800   47.1946  145.1826    0.08000   -0.02451
  0.5500   56.50300   83.05400   47.2076  145.1854    0.06200   -0.02806
  0.5583   56.45200   82.62300   47.2205  145.1884    0.03600   -0.03614
  0.5667   56.39900   82.19300   47.2335  145.1914    0.01700   -0.03994
  0.5750   56.34300   81.76600   47.2465  145.1945    0.01800   -0.04214
  0.5833   56.28400   81.34000   47.2595  145.1978    0.00500   -0.03905
  0.5917   56.22400   80.91700   47.2724  145.2011    0.01300   -0.04023
  0.6000   56.16000   80.49600   47.2854  145.2046    0.01000   -0.04340
  0.6083   56.09400   80.07800   47.2983  145.2082    0.00000   -0.04895
  0.6167   56.02600   79.66100   47.3113  145.2118    0.00900   -0.05239
  0.6250   55.95500   79.24800   47.3243  145.2156    0.02100   -0.05004
  0.6333   55.88200   78.83600   47.3373  145.2195    0.03900   -0.04526
  0.6417   55.80700   78.42800   47.3502  145.2234    0.06500   -0.04399
  0.6500   55.72900   78.02100   47.3632  145.2275    0.07400   -0.03739
  0.6583   55.64800   77.61800   47.3762  145.2318    0.11900   -0.03027
  0.6667   55.56600   77.21800   47.3891  145.2361    0.15400   -0.01889
  0.6750   55.48400   76.81700   47.4022  145.2402    0.18300   -0.01407
  0.6833   55.40000   76.41800   47.4152  145.2444    0.21000   -0.01226
