hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
 11.3667    6.57300 -123.80400   39.6611  129.9114   31.22500    0.00000
 11.3750    6.76100 -123.69300   39.7604  130.0085   31.10900    0.00247
 11.3833    6.95000 -123.58100   39.8588  130.1051   31.03300   -0.00142
 11.3917    7.13900 -123.46900   39.9557  130.2010   30.84700    0.00874
 11.4000    7.32700 -123.35700   40.0508  130.2953   30.82000    0.01152
 11.4083    7.51600 -123.24400   40.1450  130.3893   30.61400    0.02546
 11.4167    7.70500 -123.13100   40.2377  130.4825   30.50100    0.01735
 11.4250    7.89300 -123.01700   40.3289  130.5741   30.26300    0.01778
 11.4333    8.08200 -122.90300   40.4190  130.6654   30.13600    0.01160
 11.4417    8.27100 -122.78800   40.5079  130.7558   29.93500    0.01480
 11.4500    8.46000 -122.67400   40.5953  130.8455   29.77000    0.00649
 11.4583    8.64800 -122.55900   40.6812  130.9337   29.56900    0.01180
 11.4667    8.83700 -122.44300   40.7663  131.0214   29.47300    0.01727
 11.4750    9.02600 -122.32700   40.8501  131.1084   29.29100    0.02753
 11.4833    9.21500 -122.21100   40.9327  131.1945   29.11700    0.02837
 11.4917    9.40400 -122.09400   41.0141  131.2797   28.92400    0.02405
 11.5000    9.59200 -121.97800   41.0938  131.3637   28.68400    0.01805
 11.5083    9.78200 -121.86100   41.1732  131.4478   28.49500    0.01785
 11.5167    9.97200 -121.74300   41.2514  131.5310   28.35300    0.02298
 11.5250   10.16200 -121.62500   41.3285  131.6134   28.15700    0.01523
 11.5333   10.35100 -121.50700   41.4041  131.6945   27.84600    0.00461
 11.5417   10.54100 -121.38800   41.4790  131.7752   27.67200   -0.00898
 11.5500   10.73100 -121.26900   41.5527  131.8551   27.43600   -0.00629
 11.5583   10.92100 -121.15000   41.6254  131.9343   27.25600   -0.00755
 11.5667   11.11100 -121.03000   41.6971  132.0125   27.03500   -0.00062
 11.5750   11.30000 -120.91000   41.7674  132.0896   26.86700    0.00779
 11.5833   11.49000 -120.78900   41.8370  132.1662   26.69100    0.02607
 11.5917   11.68000 -120.66800   41.9057  132.2421   26.54000    0.03178
 11.6000   11.87000 -120.54700   41.9733  132.3172   26.24300    0.03649
 11.6083   12.06000 -120.42500   42.0400  132.3915   26.03900    0.03549
 11.6167   12.25000 -120.30300   42.1057  132.4650   25.83200    0.03007
 11.6250   12.44000 -120.18100   42.1704  132.5379   25.49700    0.02985
 11.6333   12.63000 -120.05800   42.2343  132.6099   25.34300    0.02978
 11.6417   12.82000 -119.93500   42.2972  132.6812   25.14000    0.04058
 11.6500   13.01000 -119.81200   42.3593  132.7519   24.90100    0.03096
 11.6583   13.20000 -119.68800   42.4205  132.8217   24.58000    0.00767
 11.6667   13.39000 -119.56400   42.4808  132.8908   24.26600   -0.02686
 11.6750   13.58000 -119.44000   42.5402  132.9593   23.93000   -0.05171
 11.6833   13.77100 -119.31500   42.5991  133.0274   23.69100   -0.06560
 11.6917   13.96200 -119.19000   42.6571  133.0949   23.47100   -0.06949
 11.7000   14.15300 -119.06400   42.7144  133.1616   23.22700   -0.06245
 11.7083   14.34400 -118.93800   42.7709  133.2276   23.09000   -0.04935
 11.7167   14.53400 -118.81200   42.8263  133.2926   22.93200   -0.03476
 11.7250   14.72500 -118.68500   42.8813  133.3573   22.71500   -0.02584
 11.7333   14.91600 -118.55800   42.9354  133.4213   22.54300   -0.02214
 11.7417   15.10700 -118.43000   42.9889  133.4846   22.35900   -0.03024
 11.7500   15.29800 -118.30300   43.0415  133.5475   22.07400   -0.03632
 11.7583   15.48900 -118.17500   43.0934  133.6096   21.94000   -0.04142
 11.7667   15.68000 -118.04600   43.1447  133.6710   21.78200   -0.03799
 11.7750   15.87100 -117.91700   43.1953  133.7318   21.57500   -0.03133
 11.7833   16.06200 -117.78800   43.2452  133.7921   21.47600   -0.01886
 11.7917   16.25300 -117.65800   43.2944  133.8516   21.36400   -0.00137
 11.8000   16.44400 -117.52900   43.3429  133.9108   21.19300    0.01425
 11.8083   16.63500 -117.39800   43.3909  133.9691   21.08000    0.01896
 11.8167   16.82600 -117.26800   43.4381  134.0270   20.89400    0.02831
 11.8250   17.01700 -117.13700   43.4847  134.0843   20.77000    0.01669
 11.8333   17.20800 -117.00600   43.5307  134.1410   20.52300    0.00371
 11.8417   17.40000 -116.87400   43.5763  134.1975   20.34800   -0.01364
 11.8500   17.59100 -116.74200   43.6212  134.2531   20.21100   -0.02374
 11.8583   17.78300 -116.60900   43.6656  134.3084   20.02500   -0.04228
 11.8667   17.97500 -116.47600   43.7095  134.3632   19.79800   -0.06299
 11.8750   18.16700 -116.34300   43.7527  134.4175   19.65700   -0.07599
 11.8833   18.35900 -116.20900   43.7955  134.4713   19.53800   -0.07632
 11.8917   18.55000 -116.07500   43.8375  134.5242   19.40900   -0.06784
 11.9000   18.74200 -115.94100   43.8791  134.5770   19.33200   -0.04762
 11.9083   18.93400 -115.80600   43.9202  134.6292   19.29800   -0.02646
 11.9167   19.12600 -115.67100   43.9608  134.6809   19.18700   -0.00988
 11.9250   19.31800 -115.53500   44.0009  134.7321   19.09500   -0.01297
 11.9333   19.51000 -115.39900   44.0405  134.7828   18.93500   -0.00937
 11.9417   19.70200 -115.26300   44.0795  134.8330   18.87700    0.00675
 11.9500   19.89400 -115.12700   44.1180  134.8829   18.87100    0.02833
 11.9583   20.08500 -114.99000   44.1560  134.9319   18.75100    0.03789
 11.9667   20.27700 -114.85300   44.1936  134.9808   18.61600    0.01992
 11.9750   20.46900 -114.71500   44.2308  135.0291   18.43500    0.01188
 11.9833   20.66100 -114.57800   44.2674  135.0772   18.38500    0.01282
 11.9917   20.85300 -114.44000   44.3037  135.1247   18.30500    0.03256
 12.0000   21.04500 -114.30100   44.3395  135.1718   18.23700    0.03145
 12.0083   21.23800 -114.16200   44.3750  135.2187   18.04300    0.02687
 12.0167   21.43100 -114.02200   44.4101  135.2652   17.93400   -0.00170
 12.0250   21.62300 -113.88200   44.4447  135.3110   17.69600   -0.01829
 12.0333   21.81600 -113.74100   44.4790  135.3566   17.56200   -0.01579
 12.0417   22.00800 -113.60000   44.5127  135.4016   17.56200    0.01890
 12.0500   22.20100 -113.45900   44.5462  135.4465   17.52600    0.03509
 12.0583   22.39400 -113.31800   44.5792  135.4910   17.27600    0.04251
 12.0667   22.58600 -113.17600   44.6118  135.5348   17.21600    0.03450
 12.0750   22.77900 -113.03300   44.6441  135.5784   17.07700    0.04756
 12.0833   22.97200 -112.89100   44.6759  135.6218   16.94900    0.03664
 12.0917   23.16500 -112.74800   44.7075  135.6647   16.73400    0.01419
 12.1000   23.35700 -112.60400   44.7386  135.7070   16.51800   -0.01697
 12.1083   23.55000 -112.46100   44.7693  135.7492   16.34600   -0.03094
 12.1167   23.74300 -112.31700   44.7998  135.7911   16.24800   -0.02643
 12.1250   23.93600 -112.17300   44.8298  135.8326   16.15000   -0.01542
 12.1333   24.12900 -112.02800   44.8596  135.8738   16.00600   -0.01621
 12.1417   24.32100 -111.88300   44.8889  135.9143   15.82500   -0.01082
 12.1500   24.51400 -111.73800   44.9180  135.9548   15.75600   -0.00987
 12.1583   24.70700 -111.59300   44.9467  135.9950   15.58300   -0.00507
 12.1667   24.90000 -111.44700   44.9751  136.0349   15.42300   -0.01271
 12.1750   25.09300 -111.30000   45.0032  136.0743   15.28200   -0.00357
 12.1833   25.28700 -111.15200   45.0312  136.1137   15.21200    0.01451
 12.1917   25.48000 -111.00400   45.0588  136.1525   15.10200    0.03454
 12.2000   25.67300 -110.85600   45.0860  136.1910   14.96800    0.04212
 12.2083   25.86700 -110.70700   45.1130  136.2295   14.81900    0.03532
 12.2167   26.06000 -110.55800   45.1397  136.2674   14.62300    0.02229
 12.2250   26.25400 -110.40900   45.1661  136.3053   14.45700    0.01244
 12.2333   26.44700 -110.25900   45.1921  136.3426   14.33700    0.01987
 12.2417   26.64000 -110.10900   45.2179  136.3796   14.25400    0.01584
 12.2500   26.83400 -109.95800   45.2435  136.4166   14.03200   -0.00565
 12.2583   27.02700 -109.80800   45.2687  136.4531   13.82100   -0.05116
 12.2667   27.22100 -109.65700   45.2937  136.4896   13.60100   -0.07891
