hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  9.9917   28.07200  -83.62800   47.3401  136.1034   11.13100    0.00166
 10.0000   28.25300  -83.47800   47.3510  136.1479   10.97100    0.00412
 10.0083   28.43500  -83.32500   47.3620  136.1922   10.88900    0.00049
 10.0167   28.61600  -83.17200   47.3728  136.2360   10.73500    0.00192
 10.0250   28.79800  -83.01900   47.3834  136.2796   10.60600    0.00452
 10.0333   28.97900  -82.86600   47.3939  136.3228   10.53000    0.01213
 10.0417   29.16100  -82.71300   47.4042  136.3658   10.40500    0.01131
 10.0500   29.34300  -82.56000   47.4143  136.4085   10.23000    0.00031
 10.0583   29.52500  -82.40700   47.4243  136.4509   10.10200   -0.01186
 10.0667   29.70700  -82.25400   47.4342  136.4929    9.97300   -0.01479
 10.0750   29.89000  -82.10200   47.4438  136.5349    9.85100   -0.01857
 10.0833   30.07200  -81.94900   47.4533  136.5764    9.72500   -0.02227
 10.0917   30.25500  -81.79600   47.4627  136.6177    9.60400   -0.02321
 10.1000   30.43700  -81.64300   47.4720  136.6586    9.50500   -0.02990
 10.1083   30.62000  -81.49000   47.4811  136.6994    9.35700   -0.03414
 10.1167   30.80300  -81.33800   47.4900  136.7398    9.25600   -0.03834
 10.1250   30.98600  -81.18500   47.4988  136.7800    9.16400   -0.03889
 10.1333   31.17000  -81.03200   47.5074  136.8201    9.04600   -0.04358
 10.1417   31.35300  -80.88000   47.5159  136.8597    8.93600   -0.04579
 10.1500   31.53700  -80.72700   47.5243  136.8993    8.86900   -0.04648
 10.1583   31.72000  -80.57500   47.5325  136.9383    8.76600   -0.03819
 10.1667   31.90400  -80.42300   47.5406  136.9773    8.71200   -0.03505
 10.1750   32.08800  -80.26800   47.5487  137.0160    8.62900   -0.02741
 10.1833   32.27200  -80.11300   47.5567  137.0544    8.56000   -0.02671
 10.1917   32.45500  -79.95800   47.5646  137.0924    8.48200   -0.02282
 10.2000   32.64000  -79.80300   47.5723  137.1305    8.42500   -0.01450
 10.2083   32.82400  -79.64800   47.5799  137.1682    8.38900   -0.01221
 10.2167   33.00800  -79.49300   47.5874  137.2056    8.29100   -0.01437
 10.2250   33.19300  -79.33800   47.5948  137.2429    8.22100   -0.02583
 10.2333   33.37700  -79.18300   47.6020  137.2798    8.14500   -0.02759
 10.2417   33.56200  -79.02800   47.6091  137.3166    8.09900   -0.02385
 10.2500   33.74700  -78.87300   47.6161  137.3532    8.05600   -0.01336
 10.2583   33.93200  -78.71800   47.6230  137.3895    8.01100   -0.00500
 10.2667   34.11700  -78.56400   47.6297  137.4256    7.95100    0.00122
 10.2750   34.30300  -78.40900   47.6364  137.4616    7.89600    0.01271
 10.2833   34.48800  -78.25500   47.6428  137.4972    7.87500    0.03099
 10.2917   34.67400  -78.10000   47.6492  137.5327    7.84200    0.04348
 10.3000   34.86000  -77.94600   47.6555  137.5680    7.75400    0.05040
 10.3083   35.04600  -77.79100   47.6616  137.6031    7.70100    0.04908
 10.3167   35.23200  -77.63700   47.6677  137.6379    7.62500    0.04671
 10.3250   35.41800  -77.48300   47.6736  137.6725    7.52400    0.03564
 10.3333   35.60500  -77.32900   47.6794  137.7070    7.42000    0.02986
 10.3417   35.79100  -77.17200   47.6852  137.7412    7.35900    0.02860
 10.3500   35.97700  -77.01400   47.6911  137.7752    7.27100    0.03358
 10.3583   36.16400  -76.85700   47.6967  137.8091    7.18800    0.03086
 10.3667   36.35000  -76.70000   47.7023  137.8426    7.08100    0.03176
 10.3750   36.53700  -76.54300   47.7077  137.8761    6.99800    0.03041
 10.3833   36.72400  -76.38600   47.7130  137.9093    6.89500    0.02883
 10.3917   36.91100  -76.22900   47.7183  137.9424    6.77900    0.01951
 10.4000   37.09900  -76.07200   47.7234  137.9754    6.65300    0.01113
 10.4083   37.28600  -75.91500   47.7284  138.0080    6.54900    0.00591
 10.4167   37.47400  -75.75800   47.7334  138.0406    6.44400    0.00602
 10.4250   37.66200  -75.60200   47.7381  138.0730    6.34100    0.00481
 10.4333   37.84900  -75.44500   47.7429  138.1050    6.22700    0.00508
 10.4417   38.03800  -75.28800   47.7475  138.1371    6.12600    0.00072
 10.4500   38.22600  -75.13200   47.7520  138.1689    6.00200    0.00044
 10.4583   38.41400  -74.97500   47.7565  138.2004    5.90600   -0.00123
 10.4667   38.60300  -74.81900   47.7607  138.2319    5.80000   -0.00914
 10.4750   38.79200  -74.66200   47.7650  138.2633    5.65100   -0.01564
 10.4833   38.98100  -74.50600   47.7691  138.2944    5.56800   -0.02740
 10.4917   39.17000  -74.35000   47.7731  138.3253    5.44600   -0.02806
 10.5000   39.35900  -74.19400   47.7770  138.3561    5.35300   -0.03707
 10.5083   39.54800  -74.03500   47.7810  138.3867    5.24000   -0.03805
 10.5167   39.73700  -73.87500   47.7850  138.4171    5.16100   -0.03877
 10.5250   39.92600  -73.71600   47.7888  138.4473    5.07700   -0.04354
 10.5333   40.11600  -73.55600   47.7926  138.4776    4.95400   -0.04561
 10.5417   40.30600  -73.39700   47.7962  138.5076    4.89300   -0.04350
 10.5500   40.49500  -73.23700   47.7998  138.5373    4.83300   -0.03816
 10.5583   40.68500  -73.07800   47.8033  138.5669    4.73100   -0.03038
 10.5667   40.87500  -72.91900   47.8067  138.5964    4.68700   -0.02693
 10.5750   41.06600  -72.76000   47.8100  138.6259    4.61500   -0.01519
 10.5833   41.25600  -72.60100   47.8132  138.6550    4.55300   -0.00629
 10.5917   41.44700  -72.44100   47.8163  138.6841    4.50200    0.00571
 10.6000   41.63800  -72.28200   47.8194  138.7130    4.44500    0.01314
 10.6083   41.82900  -72.12400   47.8223  138.7417    4.36300    0.01663
 10.6167   42.02000  -71.96500   47.8251  138.7703    4.29500    0.01742
 10.6250   42.21200  -71.80600   47.8279  138.7989    4.22600    0.01886
 10.6333   42.40300  -71.64700   47.8306  138.8271    4.14500    0.02214
 10.6417   42.59500  -71.48900   47.8332  138.8553    4.08100    0.02468
 10.6500   42.78700  -71.33000   47.8357  138.8834    4.00500    0.02830
 10.6583   42.97900  -71.17200   47.8381  138.9112    3.92800    0.03087
 10.6667   43.17100  -71.01400   47.8405  138.9389    3.85800    0.02816
 10.6750   43.36300  -70.85100   47.8430  138.9666    3.75700    0.01970
 10.6833   43.55500  -70.68900   47.8454  138.9940    3.65000    0.01049
 10.6917   43.74800  -70.52700   47.8476  139.0215    3.57200    0.00396
 10.7000   43.94000  -70.36500   47.8498  139.0486    3.48100   -0.00327
 10.7083   44.13300  -70.20200   47.8520  139.0757    3.37300   -0.01567
 10.7167   44.32600  -70.04000   47.8541  139.1027    3.27800   -0.02557
 10.7250   44.51900  -69.87800   47.8561  139.1295    3.20300   -0.02509
 10.7333   44.71200  -69.71600   47.8580  139.1562    3.14500   -0.02073
 10.7417   44.90500  -69.55400   47.8598  139.1827    3.07200   -0.02584
 10.7500   45.09900  -69.39200   47.8615  139.2092    2.96400   -0.04417
 10.7583   45.29300  -69.23000   47.8632  139.2355    2.85900   -0.06515
 10.7667   45.48600  -69.06900   47.8648  139.2616    2.78500   -0.07588
 10.7750   45.68100  -68.90700   47.8663  139.2877    2.73100   -0.07825
 10.7833   45.87500  -68.74500   47.8678  139.3136    2.67400   -0.07322
 10.7917   46.07000  -68.58300   47.8692  139.3395    2.64500   -0.06473
 10.8000   46.26400  -68.42200   47.8704  139.3651    2.62000   -0.05273
 10.8083   46.45900  -68.26100   47.8716  139.3906    2.59100   -0.04762
 10.8167   46.65400  -68.09900   47.8728  139.4160    2.54500   -0.04840
 10.8250   46.85000  -67.93800   47.8739  139.4414    2.50500   -0.05338
 10.8333   47.04500  -67.77700   47.8749  139.4666    2.46800   -0.05552
 10.8417   47.24000  -67.61100   47.8760  139.4917    2.44400   -0.04948
 10.8500   47.43500  -67.44500   47.8770  139.5166    2.44900   -0.03384
 10.8583   47.63100  -67.27900   47.8780  139.5415    2.46000   -0.01429
 10.8667   47.82600  -67.11400   47.8789  139.5662    2.45700    0.00038
 10.8750   48.02200  -66.94800   47.8797  139.5909    2.44400    0.01448
 10.8833   48.21800  -66.78200   47.8805  139.6154    2.45200    0.02437
 10.8917   48.41400  -66.61700   47.8812  139.6398    2.43200    0.02900
 10.9000   48.61100  -66.45100   47.8818  139.6641    2.40000    0.02402
 10.9083   48.80700  -66.28500   47.8824  139.6883    2.37700    0.01391
 10.9167   49.00400  -66.12000   47.8829  139.7124    2.34900    0.01121
 10.9250   49.20100  -65.95400   47.8833  139.7363    2.35500    0.00997
 10.9333   49.39800  -65.78900   47.8836  139.7601    2.34100    0.00033
 10.9417   49.59600  -65.62300   47.8839  139.7840    2.27800   -0.01943
 10.9500   49.79300  -65.45800   47.8841  139.8075    2.24400   -0.04198
 10.9583   49.99100  -65.29200   47.8843  139.8311    2.22000   -0.05650
 10.9667   50.18900  -65.12700   47.8843  139.8545    2.18900   -0.06631
 10.9750   50.38700  -64.96100   47.8844  139.8778    2.17500   -0.05806
 10.9833   50.58600  -64.79600   47.8843  139.9011    2.22300   -0.02549
 10.9917   50.78400  -64.63100   47.8842  139.9241    2.28900   -0.00117
 11.0000   50.98300  -64.46600   47.8840  139.9471    2.25000    0.00402
 11.0083   51.18100  -64.29500   47.8839  139.9701    2.23100   -0.01158
 11.0167   51.38000  -64.12500   47.8838  139.9929    2.22600   -0.01690
 11.0250   51.57800  -63.95400   47.8836  140.0156    2.23400   -0.02103
 11.0333   51.77700  -63.78400   47.8834  140.0383    2.23100   -0.02499
 11.0417   51.97600  -63.61300   47.8831  140.0608    2.23800   -0.03232
 11.0500   52.17600  -63.44300   47.8826  140.0833    2.24500   -0.03922
 11.0583   52.37500  -63.27200   47.8822  140.1056    2.25300   -0.04598
 11.0667   52.57500  -63.10100   47.8817  140.1279    2.26600   -0.04830
 11.0750   52.77500  -62.93000   47.8812  140.1500    2.28900   -0.04796
 11.0833   52.97500  -62.76000   47.8805  140.1720    2.30700   -0.03615
 11.0917   53.17500  -62.58900   47.8798  140.1939    2.36300   -0.02739
 11.1000   53.37600  -62.41800   47.8791  140.2158    2.37600   -0.01293
 11.1083   53.57600  -62.24700   47.8783  140.2375    2.41300   -0.00064
 11.1167   53.77700  -62.07600   47.8774  140.2592    2.45800    0.01936
 11.1250   53.97800  -61.90500   47.8765  140.2807    2.50300    0.03299
 11.1333   54.18000  -61.73400   47.8754  140.3023    2.52100    0.04455
 11.1417   54.38100  -61.56300   47.8744  140.3236    2.56300    0.05290
 11.1500   54.58300  -61.39300   47.8732  140.3449    2.59400    0.05902
 11.1583   54.78500  -61.22200   47.8721  140.3661    2.59900    0.05282
 11.1667   54.98700  -61.05100   47.8708  140.3871    2.59000    0.03080
 11.1750   55.18900  -60.87300   47.8697  140.4082    2.55600    0.00760
 11.1833   55.39000  -60.69600   47.8686  140.4292    2.55200   -0.01693
 11.1917   55.59200  -60.51900   47.8673  140.4500    2.53500    0.00056
 11.2000   55.79400  -60.34100   47.8661  140.4708    2.64800    0.02066
 11.2083   55.99700  -60.16400   47.8647  140.4916    2.64700    0.04804
 11.2167   56.19900  -59.98600   47.8633  140.5121    2.64700    0.04151
 11.2250   56.40200  -59.80800   47.8618  140.5327    2.63300    0.02787
 11.2333   56.60500  -59.63000   47.8603  140.5531    2.59900    0.00903
 11.2417   56.80800  -59.45200   47.8587  140.5734    2.57500   -0.00592
 11.2500   57.01200  -59.27300   47.8571  140.5938    2.57100   -0.00704
 11.2583   57.21600  -59.09500   47.8554  140.6139    2.58900    0.00463
 11.2667   57.41900  -58.91600   47.8537  140.6340    2.61300    0.01493
 11.2750   57.62400  -58.73700   47.8519  140.6540    2.60600    0.02180
 11.2833   57.82800  -58.55800   47.8500  140.6740    2.60200    0.01190
 11.2917   58.03200  -58.37900   47.8481  140.6937    2.55900    0.01435
 11.3000   58.23700  -58.20000   47.8461  140.7135    2.58700    0.00528
 11.3083   58.44200  -58.02000   47.8441  140.7332    2.54200    0.00497
 11.3167   58.64700  -57.84000   47.8420  140.7528    2.52500    0.00262
 11.3250   58.85200  -57.66100   47.8399  140.7722    2.53900    0.02262
 11.3333   59.05800  -57.48100   47.8377  140.7917    2.56500    0.04093
 11.3417   59.26300  -57.29300   47.8356  140.8111    2.53800    0.05053
 11.3500   59.46800  -57.10600   47.8335  140.8304    2.52100    0.03817
 11.3583   59.67300  -56.91800   47.8314  140.8496    2.46900    0.03495
 11.3667   59.87800  -56.73000   47.8291  140.8688    2.47200    0.03836
 11.3750   60.08400  -56.54200   47.8269  140.8879    2.48000    0.04290
 11.3833   60.29000  -56.35300   47.8245  140.9069    2.43500    0.01734
 11.3917   60.49600  -56.16400   47.8221  140.9258    2.33900   -0.02929
 11.4000   60.70200  -55.97400   47.8197  140.9446    2.27600   -0.06941
 11.4083   60.90800  -55.78400   47.8172  140.9634    2.25600   -0.08008
 11.4167   61.11500  -55.59400   47.8147  140.9821    2.25500   -0.05737
 11.4250   61.32200  -55.40300   47.8121  141.0007    2.29800   -0.04277
 11.4333   61.52900  -55.21200   47.8095  141.0192    2.24300   -0.02926
 11.4417   61.73700  -55.02100   47.8067  141.0377    2.24000   -0.01502
 11.4500   61.94400  -54.82900   47.8040  141.0560    2.28800    0.01324
 11.4583   62.15200  -54.63700   47.8012  141.0743    2.28400    0.03099
 11.4667   62.36000  -54.44400   47.7983  141.0926    2.24800    0.03580
 11.4750   62.56800  -54.25100   47.7954  141.1107    2.26000    0.04572
 11.4833   62.77600  -54.05700   47.7925  141.1288    2.28000    0.03333
 11.4917   62.98500  -53.86300   47.7895  141.1468    2.17200    0.00955
 11.5000   63.19300  -53.66900   47.7864  141.1646    2.14000   -0.02210
 11.5083   63.40100  -53.46600   47.7835  141.1826    2.12200   -0.02160
 11.5167   63.60900  -53.26200   47.7805  141.2004    2.11100   -0.00367
 11.5250   63.81800  -53.05700   47.7775  141.2182    2.12600    0.03238
 11.5333   64.02600  -52.85200   47.7744  141.2359    2.15800    0.06557
 11.5417   64.23500  -52.64600   47.7713  141.2536    2.12600    0.09919
 11.5500   64.44400  -52.44000   47.7681  141.2711    2.13600    0.10891
 11.5583   64.65300  -52.23200   47.7649  141.2886    2.08600    0.10139
 11.5667   64.86200  -52.02400   47.7616  141.3060    1.99500    0.07156
 11.5750   65.07200  -51.81500   47.7582  141.3234    1.93400    0.03817
 11.5833   65.28100  -51.60500   47.7549  141.3406    1.87800    0.00367
 11.5917   65.49100  -51.39400   47.7515  141.3578    1.79100   -0.03636
 11.6000   65.70100  -51.18300   47.7480  141.3750    1.71500   -0.06971
 11.6083   65.91200  -50.97000   47.7444  141.3921    1.68300   -0.09690
 11.6167   66.12200  -50.75700   47.7409  141.4090    1.61900   -0.10586
 11.6250   66.33300  -50.54300   47.7372  141.4260    1.60800   -0.11022
 11.6333   66.54400  -50.32700   47.7336  141.4428    1.59900   -0.10684
 11.6417   66.75500  -50.11100   47.7298  141.4596    1.57200   -0.10416
 11.6500   66.96600  -49.89400   47.7261  141.4763    1.57300   -0.10021
 11.6583   67.17700  -49.67500   47.7223  141.4929    1.58100   -0.09991
 11.6667   67.38900  -49.45600   47.7184  141.5095    1.55300   -0.09971
 11.6750   67.59900  -49.22500   47.7147  141.5261    1.56300   -0.09244
 11.6833   67.81000  -48.99400   47.7109  141.5426    1.60200   -0.06596
 11.6917   68.02100  -48.76100   47.7071  141.5591    1.63900   -0.02959
 11.7000   68.23200  -48.52600   47.7032  141.5755    1.68100    0.02121
 11.7083   68.44300  -48.29000   47.6993  141.5918    1.76300    0.07035
 11.7167   68.65500  -48.05200   47.6953  141.6081    1.79300    0.11604
 11.7250   68.86700  -47.81300   47.6913  141.6243    1.82200    0.13114
 11.7333   69.07800  -47.57200   47.6872  141.6404    1.80600    0.13334
 11.7417   69.29000  -47.32900   47.6831  141.6565    1.79100    0.12950
 11.7500   69.50300  -47.08500   47.6789  141.6725    1.79500    0.11633
 11.7583   69.71500  -46.83800   47.6747  141.6884    1.74400    0.08251
 11.7667   69.92700  -46.59000   47.6705  141.7043    1.65800    0.04122
 11.7750   70.14000  -46.34000   47.6662  141.7201    1.63200    0.00284
 11.7833   70.35300  -46.08700   47.6618  141.7358    1.58000   -0.01384
 11.7917   70.56600  -45.83300   47.6574  141.7515    1.55100   -0.01655
 11.8000   70.77900  -45.57600   47.6530  141.7671    1.55500   -0.00097
 11.8083   70.99200  -45.31700   47.6485  141.7827    1.54700   -0.00097
 11.8167   71.20500  -45.05600   47.6440  141.7981    1.46300   -0.01362
 11.8250   71.41900  -44.79200   47.6394  141.8136    1.42700   -0.02231
 11.8333   71.63200  -44.52600   47.6348  141.8289    1.43500   -0.02366
 11.8417   71.84500  -44.24500   47.6303  141.8443    1.38100   -0.01474
 11.8500   72.05700  -43.96100   47.6258  141.8596    1.38800   -0.02384
 11.8583   72.27000  -43.67400   47.6212  141.8749    1.35300   -0.03214
 11.8667   72.48200  -43.38400   47.6166  141.8901    1.31300   -0.05836
 11.8750   72.69500  -43.09100   47.6119  141.9052    1.27000   -0.08607
 11.8833   72.90800  -42.79400   47.6072  141.9203    1.23100   -0.09430
 11.8917   73.12100  -42.49300   47.6024  141.9354    1.24800   -0.08281
 11.9000   73.33400  -42.18900   47.5976  141.9503    1.26600   -0.05906
 11.9083   73.54800  -41.88000   47.5928  141.9653    1.26900   -0.02731
 11.9167   73.76100  -41.56800   47.5879  141.9801    1.31600    0.00453
 11.9250   73.97400  -41.25100   47.5829  141.9949    1.33700    0.04513
 11.9333   74.18800  -40.92900   47.5779  142.0096    1.36500    0.07279
 11.9417   74.40100  -40.60300   47.5729  142.0243    1.36900    0.08671
 11.9500   74.61500  -40.27200   47.5678  142.0389    1.34500    0.07549
