hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  4.3833    5.29900 -159.54900   34.9674  137.3295   91.50100    0.00000
  4.3917    5.50300 -159.52699   35.1074  137.3754   90.91000   -0.00752
  4.4000    5.70700 -159.50400   35.2454  137.4205   90.31700   -0.02242
  4.4083    5.91100 -159.48000   35.3815  137.4650   89.94400   -0.02871
  4.4167    6.11600 -159.45599   35.5163  137.5093   89.60600   -0.02185
  4.4250    6.32000 -159.43201   35.6486  137.5529   89.11600    0.02570
  4.4333    6.52500 -159.40700   35.7796  137.5960   88.88600    0.10501
  4.4417    6.73100 -159.38200   35.9093  137.6390   88.45400    0.22543
  4.4500    6.93600 -159.35600   36.0365  137.6810   87.92300    0.33315
  4.4583    7.14200 -159.33000   36.1626  137.7229   87.23700    0.43341
  4.4667    7.34800 -159.30299   36.2868  137.7641   86.56600    0.44088
  4.4750    7.55400 -159.27600   36.4092  137.8049   85.58700    0.40818
  4.4833    7.76100 -159.24800   36.5304  137.8452   84.46900    0.32572
  4.4917    7.96700 -159.22000   36.6492  137.8850   83.28700    0.22682
  4.5000    8.17400 -159.19200   36.7669  137.9245   82.09700    0.10807
  4.5083    8.38200 -159.16400   36.8833  137.9638   80.74300   -0.00818
  4.5167    8.59000 -159.13600   36.9980  138.0027   79.51900   -0.10100
  4.5250    8.79800 -159.10800   37.1109  138.0412   78.47600   -0.16275
  4.5333    9.00600 -159.07899   37.2223  138.0790   77.33100   -0.19847
  4.5417    9.21500 -159.04900   37.3325  138.1165   76.28100   -0.20025
  4.5500    9.42300 -159.01900   37.4405  138.1533   75.48900   -0.18318
  4.5583    9.63300 -158.98900   37.5480  138.1901   74.47400   -0.12764
  4.5667    9.84200 -158.95799   37.6533  138.2261   73.74400   -0.07288
  4.5750   10.05100 -158.92599   37.7571  138.2615   72.94400    0.00087
  4.5833   10.26100 -158.89500   37.8598  138.2970   72.10900    0.05933
  4.5917   10.47100 -158.86200   37.9610  138.3316   71.27600    0.09815
  4.6000   10.68100 -158.83000   38.0607  138.3660   70.34500    0.11756
  4.6083   10.89200 -158.79700   38.1593  138.4001   69.38200    0.11173
  4.6167   11.10300 -158.76300   38.2565  138.4336   68.36800    0.09348
  4.6250   11.31400 -158.72900   38.3522  138.4667   67.36700    0.06017
  4.6333   11.52500 -158.69501   38.4465  138.4995   66.30900    0.01059
  4.6417   11.73600 -158.66000   38.5394  138.5316   65.19400   -0.04699
  4.6500   11.94800 -158.62500   38.6313  138.5636   64.15700   -0.10350
  4.6583   12.15900 -158.58900   38.7215  138.5949   63.15000   -0.14803
  4.6667   12.37100 -158.55299   38.8107  138.6261   62.18000   -0.18588
  4.6750   12.58400 -158.51801   38.8989  138.6572   61.25800   -0.21855
  4.6833   12.79700 -158.48199   38.9858  138.6878   60.36500   -0.24795
  4.6917   13.01100 -158.44501   39.0719  138.7180   59.50800   -0.27496
  4.7000   13.22400 -158.40900   39.1562  138.7479   58.71000   -0.29505
  4.7083   13.43800 -158.37199   39.2397  138.7775   57.98800   -0.30833
  4.7167   13.65200 -158.33400   39.3220  138.8065   57.30700   -0.31515
  4.7250   13.86600 -158.29601   39.4030  138.8353   56.68900   -0.31601
  4.7333   14.08100 -158.25700   39.4833  138.8637   56.14300   -0.30304
  4.7417   14.29500 -158.21800   39.5620  138.8916   55.69500   -0.27930
  4.7500   14.51000 -158.17900   39.6398  138.9193   55.27100   -0.25545
  4.7583   14.72500 -158.13901   39.7166  138.9466   54.83000   -0.22323
  4.7667   14.94100 -158.09900   39.7926  138.9738   54.54500   -0.17968
  4.7750   15.15600 -158.05901   39.8671  139.0005   54.29700   -0.12980
  4.7833   15.37200 -158.01801   39.9408  139.0268   53.98400   -0.08458
  4.7917   15.58800 -157.97600   40.0136  139.0527   53.73300   -0.04198
  4.8000   15.80400 -157.93401   40.0852  139.0784   53.53100   -0.00909
  4.8083   16.02100 -157.89200   40.1561  139.1039   53.20100    0.01128
  4.8167   16.23700 -157.85001   40.2257  139.1290   52.90600    0.01392
  4.8250   16.45400 -157.80701   40.2946  139.1537   52.60700    0.01885
  4.8333   16.67100 -157.76401   40.3626  139.1783   52.32100    0.01959
  4.8417   16.88900 -157.72099   40.4298  139.2026   52.01300    0.01187
  4.8500   17.10700 -157.67700   40.4961  139.2266   51.66000    0.00062
  4.8583   17.32500 -157.63400   40.5614  139.2505   51.34900   -0.00844
  4.8667   17.54400 -157.58900   40.6262  139.2739   51.04900   -0.00338
  4.8750   17.76300 -157.54500   40.6899  139.2973   50.78900    0.00431
  4.8833   17.98200 -157.50000   40.7528  139.3202   50.48100    0.01995
  4.8917   18.20100 -157.45399   40.8149  139.3427   50.22100    0.02980
  4.9000   18.42000 -157.40800   40.8760  139.3651   49.90200    0.03893
  4.9083   18.64000 -157.36200   40.9366  139.3873   49.57700    0.04200
  4.9167   18.86000 -157.31500   40.9964  139.4091   49.26100    0.04286
  4.9250   19.08000 -157.26801   41.0553  139.4307   48.91500    0.04790
  4.9333   19.30100 -157.22099   41.1137  139.4522   48.60800    0.04716
  4.9417   19.52100 -157.17300   41.1710  139.4732   48.24300    0.04998
  4.9500   19.74200 -157.12500   41.2278  139.4941   47.91000    0.04636
  4.9583   19.96300 -157.07600   41.2838  139.5147   47.54600    0.04047
  4.9667   20.18400 -157.02800   41.3391  139.5352   47.14900    0.03001
  4.9750   20.40500 -156.97800   41.3936  139.5552   46.77000    0.02319
  4.9833   20.62700 -156.92900   41.4476  139.5752   46.41300    0.02063
  4.9917   20.84900 -156.87900   41.5009  139.5950   46.03100    0.02129
  5.0000   21.07100 -156.82800   41.5536  139.6143   45.66100    0.01655
  5.0083   21.29300 -156.77800   41.6055  139.6337   45.25800    0.01654
  5.0167   21.51600 -156.72701   41.6569  139.6528   44.89500    0.01057
  5.0250   21.74000 -156.67599   41.7079  139.6719   44.47700    0.01654
  5.0333   21.96300 -156.62500   41.7580  139.6906   44.14600    0.01133
  5.0417   22.18700 -156.57300   41.8076  139.7092   43.70700    0.01633
  5.0500   22.41100 -156.52100   41.8567  139.7276   43.35300    0.00425
  5.0583   22.63500 -156.46800   41.9051  139.7457   42.91100    0.00188
  5.0667   22.85900 -156.41499   41.9529  139.7635   42.53600   -0.00533
  5.0750   23.08400 -156.36099   42.0002  139.7813   42.15400   -0.01054
  5.0833   23.30900 -156.30800   42.0470  139.7990   41.72900   -0.02075
  5.0917   23.53400 -156.25301   42.0932  139.8162   41.33000   -0.02922
  5.1000   23.75900 -156.19901   42.1388  139.8335   40.96500   -0.02842
  5.1083   23.98400 -156.14400   42.1838  139.8504   40.60800   -0.02889
  5.1167   24.21000 -156.08900   42.2285  139.8673   40.20600   -0.03220
  5.1250   24.43600 -156.03300   42.2726  139.8840   39.83300   -0.04244
  5.1333   24.66200 -155.97701   42.3162  139.9005   39.43900   -0.04460
  5.1417   24.88800 -155.92101   42.3592  139.9168   39.09900   -0.04250
  5.1500   25.11400 -155.86400   42.4017  139.9329   38.76200   -0.03641
  5.1583   25.34100 -155.80701   42.4439  139.9489   38.40400   -0.03102
  5.1667   25.56700 -155.75000   42.4854  139.9647   38.07400   -0.02921
  5.1750   25.79500 -155.69299   42.5267  139.9806   37.73100   -0.02342
  5.1833   26.02300 -155.63499   42.5675  139.9962   37.41300   -0.02438
  5.1917   26.25100 -155.57600   42.6079  140.0116   37.05400   -0.02630
  5.2000   26.47900 -155.51801   42.6478  140.0269   36.72000   -0.03444
  5.2083   26.70800 -155.45799   42.6874  140.0420   36.38300   -0.04108
  5.2167   26.93600 -155.39900   42.7263  140.0570   36.05500   -0.04636
  5.2250   27.16500 -155.33900   42.7649  140.0719   35.74500   -0.05223
  5.2333   27.39400 -155.27901   42.8032  140.0866   35.41900   -0.05040
  5.2417   27.62400 -155.21800   42.8411  140.1012   35.14800   -0.05175
  5.2500   27.85300 -155.15800   42.8784  140.1157   34.83500   -0.04929
  5.2583   28.08300 -155.09599   42.9155  140.1300   34.54800   -0.05752
  5.2667   28.31300 -155.03500   42.9521  140.1443   34.23200   -0.05636
  5.2750   28.54300 -154.97301   42.9883  140.1583   33.98800   -0.05179
  5.2833   28.77300 -154.91000   43.0242  140.1722   33.73500   -0.03898
  5.2917   29.00400 -154.84801   43.0597  140.1861   33.47900   -0.03851
  5.3000   29.23400 -154.78500   43.0947  140.1997   33.18200   -0.04036
  5.3083   29.46500 -154.72200   43.1295  140.2134   32.93100   -0.04181
  5.3167   29.69600 -154.65800   43.1639  140.2268   32.69200   -0.03663
  5.3250   29.92700 -154.59399   43.1979  140.2401   32.44300   -0.02568
  5.3333   30.15900 -154.53000   43.2317  140.2534   32.23400   -0.01935
  5.3417   30.39100 -154.46500   43.2652  140.2666   31.98100   -0.01466
  5.3500   30.62300 -154.39999   43.2982  140.2796   31.73600   -0.01443
  5.3583   30.85600 -154.33400   43.3311  140.2926   31.51300   -0.01990
  5.3667   31.08900 -154.26801   43.3636  140.3054   31.23900   -0.02102
  5.3750   31.32200 -154.20200   43.3957  140.3182   31.02200   -0.02045
  5.3833   31.55500 -154.13499   43.4276  140.3308   30.81600   -0.01919
  5.3917   31.78900 -154.06799   43.4592  140.3434   30.55600   -0.01823
  5.4000   32.02200 -154.00101   43.4903  140.3558   30.34800   -0.02255
  5.4083   32.25600 -153.93300   43.5213  140.3681   30.12500   -0.02223
  5.4167   32.49000 -153.86501   43.5519  140.3804   29.89600   -0.02570
  5.4250   32.72400 -153.79700   43.5822  140.3926   29.67900   -0.02965
  5.4333   32.95900 -153.72800   43.6124  140.4047   29.46400   -0.03298
  5.4417   33.19300 -153.65900   43.6421  140.4167   29.25100   -0.04140
