hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  1.5500   11.11500 -151.23900   38.7096  136.9906   32.68200    0.00000
  1.5583   11.32800 -151.18300   38.8040  137.0340   33.07600    0.02265
  1.5667   11.54000 -151.12700   38.8965  137.0767   33.07900    0.06363
  1.5750   11.75300 -151.07100   38.9880  137.1192   32.89200    0.06444
  1.5833   11.96600 -151.01401   39.0782  137.1610   32.64900    0.04717
  1.5917   12.17900 -150.95599   39.1670  137.2022   32.43800    0.02726
  1.6000   12.39200 -150.89799   39.2545  137.2430   32.20900    0.02752
  1.6083   12.60600 -150.84000   39.3411  137.2835   32.05200    0.04688
  1.6167   12.81900 -150.78101   39.4260  137.3232   31.84600    0.09984
  1.6250   13.03300 -150.72200   39.5099  137.3627   31.71000    0.16581
  1.6333   13.24700 -150.66200   39.5927  137.4016   31.50600    0.19282
  1.6417   13.46200 -150.60201   39.6745  137.4402   31.23000    0.21316
  1.6500   13.67600 -150.54201   39.7548  137.4783   30.93300    0.21664
  1.6583   13.89100 -150.48100   39.8342  137.5159   30.53100    0.19905
  1.6667   14.10600 -150.41901   39.9126  137.5530   30.07200    0.14989
  1.6750   14.32100 -150.35800   39.9896  137.5898   29.53500    0.08221
  1.6833   14.53700 -150.29601   40.0659  137.6263   29.01600   -0.00944
  1.6917   14.75300 -150.23399   40.1411  137.6624   28.40700   -0.10348
  1.7000   14.97000 -150.17200   40.2154  137.6983   27.90200   -0.20348
  1.7083   15.18600 -150.10800   40.2884  137.7333   27.38900   -0.28046
  1.7167   15.40300 -150.04500   40.3606  137.7683   27.01800   -0.34004
  1.7250   15.62000 -149.98100   40.4318  137.8027   26.70600   -0.37472
  1.7333   15.83700 -149.91600   40.5019  137.8366   26.44900   -0.38560
  1.7417   16.05500 -149.85100   40.5714  137.8703   26.32500   -0.37426
  1.7500   16.27200 -149.78600   40.6395  137.9035   26.24900   -0.33904
  1.7583   16.49000 -149.72000   40.7069  137.9364   26.24200   -0.28233
  1.7667   16.70800 -149.65401   40.7734  137.9689   26.34400   -0.20825
  1.7750   16.92600 -149.58701   40.8389  138.0009   26.46300   -0.12517
  1.7833   17.14400 -149.52000   40.9035  138.0326   26.57700   -0.03699
  1.7917   17.36300 -149.45200   40.9675  138.0639   26.76900    0.03945
  1.8000   17.58100 -149.38400   41.0302  138.0948   26.84000    0.11112
  1.8083   17.80000 -149.31500   41.0924  138.1254   26.94900    0.15974
  1.8167   18.01900 -149.24600   41.1537  138.1557   26.99300    0.19229
  1.8250   18.23800 -149.17700   41.2141  138.1856   26.95900    0.20264
  1.8333   18.45700 -149.10699   41.2737  138.2151   26.91400    0.18933
  1.8417   18.67800 -149.03700   41.3330  138.2446   26.78300    0.16316
  1.8500   18.89800 -148.96700   41.3912  138.2737   26.64500    0.11712
  1.8583   19.11900 -148.89600   41.4488  138.3025   26.44000    0.07223
  1.8667   19.34000 -148.82500   41.5056  138.3310   26.29200    0.02686
  1.8750   19.56100 -148.75301   41.5617  138.3591   26.11700   -0.01108
  1.8833   19.78200 -148.68100   41.6170  138.3868   25.92800   -0.03862
  1.8917   20.00300 -148.60899   41.6715  138.4144   25.81400   -0.05337
  1.9000   20.22500 -148.53500   41.7256  138.4415   25.69400   -0.04937
  1.9083   20.44700 -148.46201   41.7789  138.4685   25.60100   -0.04192
  1.9167   20.66900 -148.38800   41.8315  138.4951   25.48200   -0.01883
  1.9250   20.89100 -148.31300   41.8835  138.5213   25.43800    0.01330
  1.9333   21.11300 -148.23900   41.9346  138.5474   25.37500    0.05197
  1.9417   21.33600 -148.16299   41.9854  138.5732   25.27000    0.08385
  1.9500   21.55800 -148.08701   42.0353  138.5985   25.15200    0.10943
  1.9583   21.78100 -148.01100   42.0848  138.6237   25.01600    0.13563
