hmax        =    300
wind_bottom =      2
wind_top    =     10
critlon     =      0
tbeg, h     =   0.00
tend, h     =  24.00
c_ionex     =      0
c_vert      =      1
time, gamma, az, latp, lonp, tec, tec_filtered
  3.0167   41.67100   91.64800   46.8746  146.8398   11.59400   -0.07059
  3.0250   41.48000   91.81800   46.8648  146.8650   11.80200   -0.08223
  3.0333   41.28900   91.98800   46.8548  146.8903   11.99200   -0.08950
  3.0417   41.09900   92.15700   46.8448  146.9156   12.20900   -0.08955
  3.0500   40.90800   92.32600   46.8346  146.9412   12.47500   -0.09224
  3.0583   40.71800   92.49500   46.8243  146.9667   12.68300   -0.10025
  3.0667   40.52700   92.66400   46.8139  146.9925   12.90400   -0.10873
  3.0750   40.33700   92.83200   46.8034  147.0183   13.18900   -0.09683
  3.0833   40.14700   93.00100   46.7928  147.0442   13.50100   -0.08471
  3.0917   39.95700   93.16900   46.7821  147.0702   13.74100   -0.08027
  3.1000   39.76700   93.33600   46.7713  147.0964   14.00700   -0.08244
  3.1083   39.57800   93.50400   46.7603  147.1225   14.30200   -0.07612
  3.1167   39.38800   93.67100   46.7492  147.1489   14.58300   -0.04479
  3.1250   39.19800   93.83800   46.7381  147.1754   14.95800    0.00025
  3.1333   39.00900   94.00500   46.7268  147.2019   15.31000    0.04994
  3.1417   38.82000   94.17100   46.7154  147.2285   15.60900    0.08083
  3.1500   38.63000   94.33800   46.7038  147.2554   15.89800    0.09966
  3.1583   38.44100   94.50400   46.6921  147.2823   16.19200    0.12746
  3.1667   38.25200   94.66900   46.6804  147.3093   16.52100    0.14139
  3.1750   38.06300   94.83200   46.6686  147.3365   16.73600    0.14605
  3.1833   37.87400   94.99400   46.6568  147.3638   16.97800    0.12148
  3.1917   37.68500   95.15700   46.6448  147.3913   17.16200    0.08450
  3.2000   37.49600   95.31900   46.6326  147.4189   17.30600    0.05432
  3.2083   37.30700   95.48100   46.6204  147.4467   17.55500    0.03642
  3.2167   37.11900   95.64200   46.6080  147.4744   17.77400    0.02892
  3.2250   36.93000   95.80400   46.5955  147.5024   17.94400    0.02254
  3.2333   36.74200   95.96500   46.5829  147.5304   18.18100    0.01487
  3.2417   36.55300   96.12600   46.5701  147.5588   18.38100    0.00994
  3.2500   36.36500   96.28700   46.5572  147.5871   18.55400    0.00900
  3.2583   36.17700   96.44800   46.5441  147.6156   18.80400   -0.00028
  3.2667   35.98900   96.60800   46.5310  147.6442   18.96000   -0.00738
  3.2750   35.80100   96.76800   46.5177  147.6730   19.14100   -0.03132
  3.2833   35.61300   96.92800   46.5042  147.7019   19.31600   -0.03399
  3.2917   35.42500   97.08800   46.4906  147.7310   19.57500   -0.03718
  3.3000   35.23700   97.24700   46.4769  147.7602   19.75700   -0.04028
  3.3083   35.05000   97.40700   46.4630  147.7894   19.93300   -0.03846
  3.3167   34.86200   97.56600   46.4490  147.8190   20.21400   -0.01633
  3.3250   34.67500   97.72400   46.4349  147.8486   20.48800    0.00759
  3.3333   34.48700   97.88300   46.4206  147.8785   20.66500    0.02531
  3.3417   34.30000   98.03900   46.4063  147.9085   20.91000    0.02431
  3.3500   34.11300   98.19400   46.3919  147.9386   21.09200    0.03632
  3.3583   33.92600   98.35000   46.3773  147.9689   21.33200    0.04029
  3.3667   33.73800   98.50500   46.3625  147.9995   21.53500    0.05854
  3.3750   33.55100   98.66000   46.3476  148.0302   21.77300    0.07393
  3.3833   33.36500   98.81500   46.3326  148.0608   21.98200    0.08144
  3.3917   33.17800   98.97000   46.3173  148.0918   22.13200    0.07009
  3.4000   32.99100   99.12500   46.3019  148.1230   22.26300    0.05453
  3.4083   32.80400   99.27900   46.2864  148.1544   22.43200    0.05216
  3.4167   32.61800   99.43400   46.2707  148.1858   22.62800    0.06539
  3.4250   32.43100   99.58800   46.2548  148.2175   22.81800    0.08535
  3.4333   32.24500   99.74100   46.2388  148.2493   23.00500    0.08643
  3.4417   32.05900   99.89500   46.2226  148.2813   23.08600    0.06625
  3.4500   31.87300  100.04800   46.2063  148.3135   23.15400    0.03811
  3.4583   31.68600  100.20100   46.1897  148.3460   23.28800    0.02384
  3.4667   31.50000  100.35400   46.1730  148.3786   23.43100    0.01895
  3.4750   31.31400  100.50700   46.1561  148.4113   23.54200    0.01281
  3.4833   31.12900  100.65900   46.1391  148.4441   23.66900    0.00128
  3.4917   30.94300  100.81100   46.1219  148.4773   23.78700   -0.01728
  3.5000   30.75700  100.96300   46.1044  148.5107   23.86300   -0.04181
  3.5083   30.57100  101.11300   46.0869  148.5444   23.95800   -0.06621
  3.5167   30.38600  101.26300   46.0693  148.5780   24.07800   -0.07648
  3.5250   30.20000  101.41200   46.0515  148.6122   24.23400   -0.07109
  3.5333   30.01500  101.56100   46.0335  148.6463   24.42200   -0.06237
  3.5417   29.83000  101.71000   46.0153  148.6807   24.57000   -0.05301
  3.5500   29.64500  101.85900   45.9969  148.7152   24.73800   -0.04879
  3.5583   29.46000  102.00800   45.9782  148.7500   24.90600   -0.04086
  3.5667   29.27500  102.15600   45.9595  148.7851   25.08300   -0.02990
  3.5750   29.09000  102.30500   45.9404  148.8204   25.27700   -0.01759
  3.5833   28.90500  102.45300   45.9212  148.8559   25.46300    0.00439
  3.5917   28.72000  102.60000   45.9018  148.8917   25.70100    0.01679
  3.6000   28.53500  102.74800   45.8822  148.9277   25.85300    0.01977
  3.6083   28.35000  102.89500   45.8624  148.9640   25.99400    0.01147
  3.6167   28.16600  103.04300   45.8423  149.0002   26.17400    0.00776
  3.6250   27.98100  103.19000   45.8220  149.0370   26.35400    0.00802
  3.6333   27.79700  103.33600   45.8016  149.0739   26.51900    0.01224
  3.6417   27.61300  103.48300   45.7809  149.1109   26.72300    0.01420
  3.6500   27.42800  103.62900   45.7599  149.1485   26.88500    0.01447
  3.6583   27.24400  103.77500   45.7388  149.1861   27.03300    0.00193
  3.6667   27.06000  103.92100   45.7174  149.2240   27.15600   -0.00207
  3.6750   26.87600  104.06500   45.6959  149.2622   27.35800   -0.00141
  3.6833   26.69200  104.20900   45.6742  149.3007   27.52600    0.00864
  3.6917   26.50800  104.35200   45.6523  149.3395   27.70100    0.01879
  3.7000   26.32500  104.49600   45.6301  149.3783   27.90500    0.02815
  3.7083   26.14100  104.63900   45.6076  149.4177   28.06800    0.03391
  3.7167   25.95700  104.78200   45.5849  149.4574   28.21900    0.02162
  3.7250   25.77400  104.92500   45.5620  149.4971   28.31400    0.00723
  3.7333   25.59100  105.06700   45.5389  149.5371   28.46300   -0.00607
  3.7417   25.40700  105.21000   45.5153  149.5777   28.62000   -0.00955
  3.7500   25.22400  105.35200   45.4916  149.6183   28.77700   -0.01491
  3.7583   25.04100  105.49400   45.4677  149.6592   28.91600   -0.01354
  3.7667   24.85700  105.63600   45.4433  149.7007   29.11300   -0.01231
  3.7750   24.67400  105.77700   45.4189  149.7423   29.26600   -0.01150
  3.7833   24.49100  105.91900   45.3940  149.7842   29.40000   -0.01457
  3.7917   24.30800  106.06000   45.3689  149.8265   29.57200   -0.01448
  3.8000   24.12500  106.20000   45.3436  149.8691   29.74500   -0.00987
  3.8083   23.94300  106.34100   45.3180  149.9117   29.91300   -0.00680
  3.8167   23.76000  106.48100   45.2921  149.9550   30.09000   -0.00575
  3.8250   23.57700  106.62100   45.2658  149.9986   30.26300   -0.00996
  3.8333   23.39400  106.76100   45.2392  150.0425   30.41300   -0.01724
  3.8417   23.21200  106.90000   45.2125  150.0866   30.58300   -0.02762
  3.8500   23.03000  107.03800   45.1855  150.1311   30.74600   -0.03671
  3.8583   22.84800  107.17600   45.1582  150.1759   30.91200   -0.04487
  3.8667   22.66500  107.31400   45.1304  150.2214   31.09700   -0.05201
  3.8750   22.48300  107.45100   45.1025  150.2670   31.28100   -0.06214
  3.8833   22.30100  107.58900   45.0741  150.3129   31.44200   -0.05375
  3.8917   22.11900  107.72600   45.0455  150.3592   31.76100   -0.05208
  3.9000   21.93700  107.86300   45.0165  150.4060   31.91700   -0.03734
  3.9083   21.75600  108.00000   44.9872  150.4528   32.18100   -0.03306
  3.9167   21.57400  108.13600   44.9575  150.5003   32.44900   -0.03292
  3.9250   21.39200  108.27200   44.9275  150.5483   32.59700   -0.04013
  3.9333   21.21000  108.40800   44.8971  150.5966   32.83200   -0.04766
  3.9417   21.02900  108.54400   44.8664  150.6450   33.11500   -0.04585
  3.9500   20.84700  108.68000   44.8352  150.6942   33.34300   -0.04522
  3.9583   20.66600  108.81500   44.8038  150.7435   33.58500   -0.03702
  3.9667   20.48400  108.95000   44.7718  150.7935   33.93200   -0.03244
  3.9750   20.30300  109.08500   44.7396  150.8437   34.14100   -0.01883
  3.9833   20.12100  109.22000   44.7068  150.8946   34.45300   -0.01575
  3.9917   19.94000  109.35400   44.6739  150.9457   34.73600   -0.00666
  4.0000   19.75900  109.48800   44.6404  150.9972   34.99300    0.00040
  4.0083   19.57800  109.62100   44.6067  151.0492   35.30000    0.00385
  4.0167   19.39700  109.75400   44.5725  151.1017   35.56800    0.01065
  4.0250   19.21600  109.88600   44.5379  151.1547   35.86100    0.00842
  4.0333   19.03600  110.01800   44.5030  151.2078   36.11600    0.00002
  4.0417   18.85500  110.15000   44.4676  151.2617   36.35200   -0.01364
  4.0500   18.67500  110.28200   44.4317  151.3158   36.61500   -0.02062
  4.0583   18.49400  110.41400   44.3953  151.3707   36.92000   -0.01942
  4.0667   18.31400  110.54500   44.3586  151.4258   37.21500   -0.02553
  4.0750   18.13300  110.67600   44.3213  151.4817   37.43400   -0.03010
  4.0833   17.95300  110.80700   44.2836  151.5378   37.75700   -0.03680
  4.0917   17.77200  110.93800   44.2453  151.5947   38.04400   -0.03380
  4.1000   17.59200  111.06800   44.2067  151.6519   38.34000   -0.02667
  4.1083   17.41200  111.19800   44.1675  151.7095   38.69700   -0.01712
  4.1167   17.23200  111.32800   44.1279  151.7677   39.01100   -0.01039
  4.1250   17.05200  111.45800   44.0877  151.8265   39.29700   -0.01678
  4.1333   16.87100  111.58700   44.0468  151.8862   39.56900   -0.02017
  4.1417   16.69100  111.71600   44.0056  151.9461   39.90800   -0.01583
  4.1500   16.51100  111.84500   43.9639  152.0065   40.25300   -0.00784
  4.1583   16.33100  111.97400   43.9215  152.0675   40.56000   -0.00035
  4.1667   16.15100  112.10200   43.8786  152.1291   40.90200    0.00347
  4.1750   15.97200  112.22900   43.8355  152.1909   41.22600    0.00216
  4.1833   15.79300  112.35700   43.7916  152.2533   41.50100    0.00603
  4.1917   15.61300  112.48300   43.7472  152.3168   41.88600    0.00855
  4.2000   15.43400  112.61000   43.7022  152.3804   42.20100    0.00939
  4.2083   15.25500  112.73700   43.6566  152.4446   42.46400   -0.00352
  4.2167   15.07600  112.86300   43.6104  152.5094   42.75200   -0.01280
  4.2250   14.89700  112.98900   43.5636  152.5749   43.10000   -0.01402
  4.2333   14.71700  113.11500   43.5160  152.6414   43.42400   -0.01590
  4.2417   14.53800  113.24000   43.4679  152.7082   43.70600   -0.01929
  4.2500   14.35900  113.36500   43.4192  152.7756   44.04500   -0.01170
  4.2583   14.18000  113.49000   43.3698  152.8436   44.45600   -0.00755
  4.2667   14.00100  113.61500   43.3197  152.9123   44.71500   -0.00692
  4.2750   13.82300  113.74000   43.2691  152.9812   45.03100   -0.00887
  4.2833   13.64400  113.86400   43.2177  153.0513   45.42800   -0.00234
  4.2917   13.46500  113.98800   43.1655  153.1220   45.75800   -0.00151
  4.3000   13.28600  114.11100   43.1127  153.1935   46.03900   -0.01093
  4.3083   13.10700  114.23500   43.0591  153.2655   46.36200   -0.01484
  4.3167   12.92800  114.35800   43.0047  153.3384   46.73700   -0.00973
  4.3250   12.75000  114.48000   42.9499  153.4115   47.08900   -0.01314
  4.3333   12.57100  114.60300   42.8940  153.4857   47.34300   -0.01299
  4.3417   12.39300  114.72500   42.8376  153.5602   47.75000   -0.00508
  4.3500   12.21500  114.84600   42.7806  153.6356   48.16500    0.00619
  4.3583   12.03700  114.96800   42.7225  153.7115   48.44200    0.00828
  4.3667   11.85900  115.08900   42.6638  153.7883   48.76800    0.01696
  4.3750   11.68100  115.20900   42.6043  153.8658   49.23300    0.02756
  4.3833   11.50300  115.33000   42.5438  153.9440   49.51800    0.02691
  4.3917   11.32500  115.45000   42.4826  154.0231   49.74000    0.01983
  4.4000   11.14800  115.57000   42.4207  154.1023   50.13700    0.02075
  4.4083   10.97000  115.69000   42.3577  154.1828   50.47800    0.03703
  4.4167   10.79200  115.81000   42.2937  154.2641   50.82500    0.04256
  4.4250   10.61400  115.92900   42.2289  154.3462   51.11500    0.03859
  4.4333   10.43700  116.04800   42.1635  154.4285   51.35600    0.03740
  4.4417   10.25900  116.16700   42.0968  154.5122   51.70800    0.04285
  4.4500   10.08100  116.28500   42.0292  154.5967   52.04700    0.03942
  4.4583    9.90400  116.40300   41.9610  154.6815   52.19600    0.02871
  4.4667    9.72600  116.52100   41.8914  154.7676   52.46800    0.01707
  4.4750    9.54900  116.63800   41.8213  154.8540   52.78200    0.01597
  4.4833    9.37100  116.75500   41.7498  154.9418   53.01300    0.01864
  4.4917    9.19400  116.87200   41.6776  155.0298   53.30500    0.01184
  4.5000    9.01600  116.98900   41.6039  155.1192   53.50900    0.00835
  4.5083    8.83900  117.10500   41.5297  155.2089   53.75400    0.00564
  4.5167    8.66300  117.22100   41.4547  155.2988   54.04100    0.01507
  4.5250    8.48600  117.33600   41.3784  155.3903   54.35200    0.02132
  4.5333    8.30900  117.45200   41.3008  155.4824   54.55500    0.02662
  4.5417    8.13300  117.56700   41.2226  155.5749   54.82500    0.01951
  4.5500    7.95600  117.68200   41.1429  155.6687   55.02100    0.01367
  4.5583    7.77900  117.79600   41.0621  155.7635   55.24700    0.00764
  4.5667    7.60300  117.91000   40.9805  155.8586   55.52400   -0.00886
  4.5750    7.42600  118.02400   40.8974  155.9550   55.63100   -0.01767
  4.5833    7.25000  118.13800   40.8134  156.0516   55.93300   -0.03066
  4.5917    7.07300  118.25100   40.7280  156.1499   56.17800   -0.02729
  4.6000    6.89700  118.36400   40.6416  156.2483   56.44900   -0.03932
  4.6083    6.72000  118.47700   40.5537  156.3481   56.60800   -0.05227
  4.6167    6.54400  118.58900   40.4650  156.4483   56.85300   -0.05981
  4.6250    6.36800  118.70100   40.3750  156.5493   57.18700   -0.03896
  4.6333    6.19100  118.81300   40.2833  156.6518   57.56600   -0.01697
  4.6417    6.01500  118.92500   40.1907  156.7544   57.84600    0.00201
  4.6500    5.83800  119.03600   40.0964  156.8587   58.19100   -0.00060
  4.6583    5.66200  119.14600   40.0015  156.9633   58.39300   -0.00430
  4.6667    5.48600  119.25700   39.9049  157.0685   58.73400   -0.00279
  4.6750    5.31000  119.36700   39.8072  157.1746   59.13600   -0.00561
  4.6833    5.13500  119.47700   39.7085  157.2809   59.27500   -0.00130
  4.6917    4.95900  119.58700   39.6080  157.3886   59.71500    0.00000

 22.0000    8.60400 -140.55400   38.4809  134.1206   21.44000    0.00000
 22.0083    8.80700 -140.48399   38.5830  134.1877   21.46100    0.00345
 22.0167    9.01000 -140.41400   38.6835  134.2541   21.45000    0.00538
 22.0250    9.21300 -140.34300   38.7825  134.3197   21.37700    0.00686
 22.0333    9.41700 -140.27100   38.8806  134.3848   21.37900    0.00256
 22.0417    9.62000 -140.20000   38.9767  134.4490   21.27600    0.01596
 22.0500    9.82400 -140.12700   39.0719  134.5126   21.33500    0.01979
 22.0583   10.02700 -140.05400   39.1653  134.5751   21.21200    0.02899
 22.0667   10.23100 -139.98100   39.2577  134.6374   21.10900    0.03348
 22.0750   10.43500 -139.90700   39.3487  134.6988   21.09500    0.04359
 22.0833   10.63900 -139.83299   39.4384  134.7596   21.00600    0.05061
 22.0917   10.84300 -139.75900   39.5267  134.8197   20.93300    0.04849
 22.1000   11.04800 -139.68401   39.6141  134.8794   20.82200    0.02922
 22.1083   11.25200 -139.60800   39.6999  134.9379   20.57600    0.02162
 22.1167   11.45700 -139.53200   39.7848  134.9962   20.60000    0.00477
 22.1250   11.66100 -139.45599   39.8681  135.0535   20.41000   -0.00320
 22.1333   11.86600 -139.37900   39.9505  135.1104   20.23600   -0.02112
 22.1417   12.07100 -139.30200   40.0317  135.1666   20.18000   -0.03209
 22.1500   12.27600 -139.22400   40.1117  135.2221   20.05800   -0.03475
 22.1583   12.48100 -139.14600   40.1906  135.2770   19.96600   -0.04847
 22.1667   12.68600 -139.06799   40.2682  135.3313   19.82800   -0.05608
 22.1750   12.89200 -138.98900   40.3452  135.3852   19.76000   -0.05766
 22.1833   13.09900 -138.91100   40.4212  135.4390   19.72200   -0.05122
 22.1917   13.30500 -138.83099   40.4959  135.4916   19.65900   -0.04756
 22.2000   13.51100 -138.75200   40.5694  135.5438   19.56900   -0.03695
 22.2083   13.71800 -138.67200   40.6422  135.5956   19.58900   -0.02265
 22.2167   13.92500 -138.59100   40.7139  135.6467   19.55500    0.00213
 22.2250   14.13200 -138.50999   40.7847  135.6972   19.55500    0.02652
 22.2333   14.33900 -138.42799   40.8544  135.7471   19.57200    0.05072
 22.2417   14.54600 -138.34599   40.9231  135.7964   19.53100    0.06110
 22.2500   14.75300 -138.26401   40.9908  135.8452   19.42200    0.06275
 22.2583   14.96000 -138.18100   41.0576  135.8933   19.37200    0.05736
 22.2667   15.16700 -138.09801   41.1234  135.9409   19.27700    0.04558
 22.2750   15.37500 -138.01401   41.1886  135.9882   19.11200    0.02641
 22.2833   15.58300 -137.92999   41.2529  136.0349   19.00100    0.01344
 22.2917   15.79000 -137.84599   41.3159  136.0809   18.94200    0.00914
 22.3000   15.99800 -137.76100   41.3784  136.1266   18.83300    0.00349
 22.3083   16.20600 -137.67500   41.4401  136.1716   18.69200   -0.00334
 22.3167   16.41400 -137.59000   41.5007  136.2163   18.60900   -0.00640
 22.3250   16.62200 -137.50301   41.5607  136.2603   18.51500   -0.00069
 22.3333   16.83000 -137.41701   41.6197  136.3039   18.43500    0.00949
 22.3417   17.03900 -137.33000   41.6782  136.3472   18.38200    0.00983
 22.3500   17.24900 -137.24300   41.7361  136.3904   18.21200    0.01240
 22.3583   17.45800 -137.15500   41.7930  136.4327   18.14600    0.00363
 22.3667   17.66700 -137.06700   41.8492  136.4745   18.00200    0.00573
 22.3750   17.87700 -136.97900   41.9047  136.5162   17.89600    0.00004
 22.3833   18.08700 -136.89000   41.9596  136.5574   17.74900    0.00906
 22.3917   18.29600 -136.80000   42.0135  136.5977   17.68900    0.02569
 22.4000   18.50600 -136.71100   42.0668  136.6380   17.61100    0.05609
 22.4083   18.71600 -136.62000   42.1195  136.6777   17.52900    0.08865
 22.4167   18.92600 -136.53000   42.1714  136.7170   17.44100    0.11970
 22.4250   19.13700 -136.43900   42.2229  136.7561   17.30400    0.15063
 22.4333   19.34700 -136.34700   42.2736  136.7945   17.17500    0.16312
 22.4417   19.55700 -136.25500   42.3235  136.8325   16.91300    0.16756
 22.4500   19.76800 -136.16299   42.3730  136.8703   16.67800    0.16016
 22.4583   19.97800 -136.07001   42.4216  136.9075   16.42400    0.16320
 22.4667   20.18900 -135.97701   42.4698  136.9445   16.19200    0.15796
 22.4750   20.40000 -135.88300   42.5174  136.9810   15.86200    0.14437
 22.4833   20.61100 -135.78900   42.5644  137.0172   15.51400    0.11813
 22.4917   20.82200 -135.69501   42.6108  137.0530   15.16100    0.08678
 22.5000   21.03300 -135.60001   42.6566  137.0883   14.76300    0.05406
 22.5083   21.24500 -135.50500   42.7020  137.1236   14.37900    0.02646
 22.5167   21.45700 -135.40900   42.7468  137.1584   14.03400   -0.00524
 22.5250   21.66900 -135.31300   42.7910  137.1929   13.59200   -0.03073
 22.5333   21.88100 -135.21700   42.8347  137.2271   13.23200   -0.06155
 22.5417   22.09300 -135.11900   42.8779  137.2607   12.84600   -0.06989
 22.5500   22.30600 -135.02200   42.9207  137.2943   12.54300   -0.07287
 22.5583   22.51800 -134.92400   42.9628  137.3273   12.21900   -0.06421
 22.5667   22.73100 -134.82600   43.0046  137.3603   11.91600   -0.05888
 22.5750   22.94300 -134.72701   43.0457  137.3926   11.61200   -0.04728
 22.5833   23.15600 -134.62801   43.0864  137.4248   11.35600   -0.04436
 22.5917   23.36900 -134.52800   43.1267  137.4567   11.02800   -0.04612
 22.6000   23.58200 -134.42799   43.1665  137.4882   10.72100   -0.06821
 22.6083   23.79500 -134.32800   43.2058  137.5195   10.37400   -0.08516
 22.6167   24.00800 -134.22701   43.2446  137.5504   10.11900   -0.10337
 22.6250   24.22200 -134.12601   43.2831  137.5813    9.85000   -0.11510
 22.6333   24.43500 -134.02400   43.3210  137.6116    9.57800   -0.12327
 22.6417   24.64800 -133.92200   43.3585  137.6416    9.37400   -0.11759
 22.6500   24.86200 -133.82001   43.3957  137.6715    9.21300   -0.10197
 22.6583   25.07600 -133.71700   43.4324  137.7012    9.02600   -0.09084
 22.6667   25.28900 -133.61400   43.4686  137.7304    8.81400   -0.09452
 22.6750   25.50400 -133.50900   43.5047  137.7595    8.58800   -0.08210
 22.6833   25.71800 -133.40500   43.5402  137.7883    8.51900   -0.05562
 22.6917   25.93300 -133.30000   43.5755  137.8169    8.42500   -0.02646
 22.7000   26.14800 -133.19501   43.6103  137.8453    8.24800   -0.01251
 22.7083   26.36300 -133.08900   43.6447  137.8734    8.12100   -0.01537
 22.7167   26.57800 -132.98199   43.6789  137.9012    7.95700   -0.02428
 22.7250   26.79300 -132.87601   43.7125  137.9289    7.77100   -0.03069
 22.7333   27.00800 -132.76801   43.7459  137.9561    7.67700   -0.04651
 22.7417   27.22300 -132.66100   43.7788  137.9833    7.47100   -0.05514
 22.7500   27.43800 -132.55299   43.8114  138.0101    7.33600   -0.07091
 22.7583   27.65400 -132.44400   43.8438  138.0368    7.21300   -0.05731
 22.7667   27.86900 -132.33501   43.8756  138.0632    7.17400   -0.03308
 22.7750   28.08500 -132.22600   43.9073  138.0895    7.09000   -0.00917
 22.7833   28.30000 -132.11600   43.9385  138.1154    6.95700    0.01468
 22.7917   28.51600 -132.00600   43.9695  138.1413    6.91600    0.03851
 22.8000   28.73200 -131.89600   44.0001  138.1669    6.83400    0.05575
 22.8083   28.94800 -131.78500   44.0304  138.1924    6.66500    0.06544
 22.8167   29.16400 -131.67300   44.0605  138.2175    6.57900    0.06620
 22.8250   29.38000 -131.56200   44.0901  138.2425    6.45000    0.06138
 22.8333   29.59600 -131.44901   44.1195  138.2672    6.24800    0.04340
 22.8417   29.81300 -131.33600   44.1487  138.2919    6.08800    0.01927
 22.8500   30.02900 -131.22200   44.1775  138.3162    5.91500    0.00855
 22.8583   30.24600 -131.10800   44.2061  138.3405    5.77800    0.01052
 22.8667   30.46300 -130.99300   44.2345  138.3646    5.68200    0.01385
 22.8750   30.68100 -130.87801   44.2626  138.3886    5.51200    0.00929
 22.8833   30.89800 -130.76199   44.2904  138.4122    5.32800   -0.00358
 22.8917   31.11500 -130.64600   44.3178  138.4358    5.18500   -0.00715
 22.9000   31.33200 -130.52901   44.3450  138.4590    5.06400   -0.01977
 22.9083   31.55000 -130.41200   44.3721  138.4823    4.84000   -0.04198
 22.9167   31.76700 -130.29500   44.3987  138.5053    4.65700   -0.06650
 22.9250   31.98500 -130.17700   44.4252  138.5282    4.53900   -0.06844
 22.9333   32.20300 -130.05901   44.4514  138.5510    4.44600   -0.06011
 22.9417   32.42000 -129.94000   44.4773  138.5734    4.32800   -0.05525
 22.9500   32.63800 -129.82100   44.5030  138.5958    4.20300   -0.05675
 22.9583   32.85600 -129.70100   44.5285  138.6180    4.08800   -0.06260
 22.9667   33.07400 -129.58099   44.5537  138.6401    3.96500   -0.06765
 22.9750   33.29200 -129.46001   44.5787  138.6620    3.86500   -0.06018
 22.9833   33.51000 -129.33900   44.6034  138.6838    3.83200   -0.05454
 22.9917   33.72800 -129.21800   44.6279  138.7054    3.71800   -0.04868
 23.0000   33.94600 -129.09599   44.6522  138.7269    3.63700   -0.05349
 23.0083   34.16500 -128.97301   44.6764  138.7483    3.56900   -0.05432
 23.0167   34.38400 -128.84900   44.7003  138.7696    3.48800   -0.05063
 23.0250   34.60300 -128.72400   44.7241  138.7906    3.44000   -0.05191
 23.0333   34.82200 -128.59900   44.7476  138.8116    3.36200   -0.04050
 23.0417   35.04100 -128.47400   44.7709  138.8324    3.35700   -0.02624
 23.0500   35.26000 -128.34801   44.7940  138.8530    3.33800   -0.00952
 23.0583   35.48000 -128.22200   44.8169  138.8737    3.28300   -0.00644
 23.0667   35.69900 -128.09500   44.8396  138.8941    3.21800   -0.01347
 23.0750   35.91800 -127.96700   44.8620  138.9144    3.15600   -0.02303
 23.0833   36.13800 -127.84000   44.8843  138.9347    3.09500   -0.02485
 23.0917   36.35700 -127.71100   44.9064  138.9547    3.07600   -0.02372
 23.1000   36.57700 -127.58200   44.9284  138.9747    3.03600   -0.01200
 23.1083   36.79600 -127.45300   44.9500  138.9945    3.03000   -0.00475
 23.1167   37.01600 -127.32300   44.9716  139.0142    2.99600    0.00641
 23.1250   37.23600 -127.19300   44.9929  139.0339    2.97200    0.00798
 23.1333   37.45500 -127.06300   45.0140  139.0533    2.91700    0.00370
 23.1417   37.67500 -126.93100   45.0350  139.0727    2.84900   -0.00032
 23.1500   37.89500 -126.80000   45.0558  139.0921    2.82300    0.00238
 23.1583   38.11500 -126.66800   45.0764  139.1113    2.79800    0.01146
 23.1667   38.33500 -126.53500   45.0968  139.1304    2.75900    0.02429
 23.1750   38.55500 -126.40100   45.1171  139.1493    2.74800    0.03395
 23.1833   38.77600 -126.26600   45.1373  139.1683    2.70500    0.04612
 23.1917   38.99600 -126.13000   45.1573  139.1870    2.67100    0.04157
 23.2000   39.21700 -125.99400   45.1772  139.2057    2.58200    0.03388
 23.2083   39.43800 -125.85700   45.1969  139.2243    2.52200    0.01950
 23.2167   39.65900 -125.71900   45.2165  139.2428    2.45800    0.00780
 23.2250   39.87900 -125.58200   45.2358  139.2612    2.37900   -0.00174
 23.2333   40.10000 -125.44300   45.2550  139.2795    2.32500   -0.00762
 23.2417   40.32100 -125.30400   45.2741  139.2977    2.27100   -0.00920
 23.2500   40.54200 -125.16500   45.2929  139.3159    2.20600   -0.01214
 23.2583   40.76300 -125.02500   45.3117  139.3340    2.14300   -0.01415
 23.2667   40.98400 -124.88400   45.3303  139.3519    2.09300   -0.00529
 23.2750   41.20500 -124.74300   45.3487  139.3698    2.07400    0.00498
 23.2833   41.42600 -124.60100   45.3670  139.3876    2.01900    0.01512
 23.2917   41.64700 -124.45900   45.3852  139.4054    1.97000    0.00846
 23.3000   41.86800 -124.31700   45.4031  139.4230    1.88200   -0.00602
 23.3083   42.09000 -124.17300   45.4211  139.4407    1.79600   -0.02510
 23.3167   42.31100 -124.03000   45.4387  139.4582    1.72900   -0.03096
 23.3250   42.53200 -123.88500   45.4563  139.4756    1.69700   -0.02450
 23.3333   42.75300 -123.74100   45.4737  139.4929    1.66200   -0.00917
 23.3417   42.97500 -123.59300   45.4912  139.5102    1.63300    0.00291
 23.3500   43.19700 -123.44500   45.5084  139.5274    1.58800    0.01169
 23.3583   43.41900 -123.29600   45.5256  139.5446    1.53800    0.01485
 23.3667   43.64000 -123.14700   45.5425  139.5615    1.48500    0.01726
 23.3750   43.86200 -122.99700   45.5594  139.5785    1.43800    0.01473
 23.3833   44.08400 -122.84600   45.5762  139.5955    1.37500    0.00724
 23.3917   44.30600 -122.69500   45.5928  139.6123    1.31000   -0.00829
 23.4000   44.52800 -122.54300   45.6093  139.6291    1.24000   -0.02449
 23.4083   44.75000 -122.39100   45.6256  139.6459    1.17900   -0.03420
 23.4167   44.97200 -122.23800   45.6419  139.6626    1.14400   -0.04235
 23.4250   45.19400 -122.08400   45.6580  139.6792    1.08300   -0.04994
 23.4333   45.41600 -121.92900   45.6740  139.6957    1.03100   -0.05527
